omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
2.1610768077092818E-05	1.2509000000000000E+02	1.4378794079973267E+02	6.6525696870650017E+02	6.6790231365147145E+02	1.2214657081623868E+03	1.3492202774711048E+01	5.0062784597772536E+00	6.2830940126362698E+01	-1.5380357890517471E+00	2.1662578325501509E-04	5.7423254134408869E-03
2.2312075354343837E-05	1.2509000000000000E+02	1.5610159177301992E+02	8.3905753273938672E+02	8.4389615246276196E+02	1.0491063340097230E+03	9.2544191963758404E+00	5.3549820976587856E+00	3.9212343043746586E+01	-7.7954919491599606E-02	5.1744914453166159E-03	3.7874912885120372E-05
2.9174502932366870E-05	1.2509000000000000E+02	1.3241392843688089E+02	5.8019349087504372E+02	5.8121039141491542E+02	1.0455365296432453E+03	1.2233985512952314E+01	6.5341321943486719E+00	2.1369092058562252E+01	-1.5428246916167043E-01	5.0868546638709036E-03	1.2490741764672783E-04
1.3190814717290604E-05	1.2509000000000000E+02	1.7326671792031112E+02	9.2456390949644333E+02	9.2462793703872148E+02	1.4958311571021709E+03	1.1793636409004051E+00	5.4404996708689719E+00	6.6559739230926965E+01	-1.0912207019561260E+00	1.2743484249224265E-03	3.6327486942081905E-01
4.4901189491373496E-05	1.2509000000000000E+02	1.2834415581616301E+02	8.7811869854485553E+02	8.7880935783908205E+02	8.9762082404811906E+02	3.8881248750668598E+00	9.7232546296078954E+00	9.8204138570094543E+01	-8.6227887494347499E-01	2.3256284987298067E-03	2.9549551663101228E-03
4.3587293002565774E-05	1.2509000000000000E+02	1.5329529610766346E+02	4.6031302181552775E+02	4.6155501922199272E+02	6.5650672824425010E+02	1.1737629103678106E+01	7.1885243951755218E+00	1.2977373627935245E+01	-1.7151182007560162E-01	5.0593195811429121E-03	1.7861924991448392E-04
2.6721546178076630E-05	1.2509000000000000E+02	1.2986135246841766E+02	2.4931741123987243E+02	2.5426526735269712E+02	1.1152436819231341E+03	9.6346252580800193E+00	9.8786714461532750E+00	2.7744762541141714E+01	-3.4969396289145305E-02	5.1986715507201641E-03	6.3394948345522017E-06
6.8692400936262876E-06	1.2509000000000000E+02	1.5860071043103500E+02	2.9646534167531195E+02	2.9925854572526111E+02	9.6904579248234893E+02	9.2744049858182684E+00	1.3188849168777860E+01	2.0836783045826845E+01	-5.5829397105622758E-01	3.8034752544741624E-03	1.7808251966671305E-03
5.6310843916652114E-06	1.2509000000000000E+02	1.6784248422881240E+02	2.9069038389282787E+02	2.9811105176252829E+02	4.0375741298951090E+02	1.3467327267940775E+01	1.0097514410874581E+01	2.6442216009107522E+00	-4.3919817443423148E-01	4.3019151939680533E-03	6.1713002543376305E-02
1.4318670080004497E-05	1.2509000000000000E+02	1.3359057646562371E+02	1.7657776099004678E+02	1.8394684118402509E+02	1.7772143689343773E+02	9.1575117883540269E+00	1.2093544579480563E+01	9.8900854189834021E+01	-7.5568653162631894E-01	2.8562998510262413E-03	2.5099665298687389E-03
2.0496970214854347E-05	1.2509000000000000E+02	1.2899727727390234E+02	4.7641473744363276E+02	4.8346006222230380E+02	1.1596859235361619E+03	2.5117895776460828E+00	1.3707721445899326E+01	4.1376922600146813E+01	-4.0464942122104031E-01	4.4307970660861515E-03	7.9844668275661260E-04
1.5406612608286254E-05	1.2509000000000000E+02	1.3738152412260487E+02	6.6478066789674608E+02	6.7067863293955043E+02	1.4758112797633798E+03	8.7521039962079854E+00	1.1134300692861109E+01	6.3154288246368196E+01	-2.4742415190141775E-01	4.9052667629779735E-03	3.2928428864649175E-04
8.1012639197150914E-05	1.2509000000000000E+02	1.2786990473098118E+02	3.7724870207125724E+02	3.8323557352332188E+02	3.8661516873939667E+02	1.1880497699082131E+00	8.7118110570180285E+00	5.3932219744162737E+01	-8.2771995225525097E-01	2.4969400221559971E-03	2.7687436204475238E-03
1.5411560664322357E-05	1.2509000000000000E+02	1.6287856591684212E+02	2.8960719515551216E+02	2.9209719636575187E+02	6.5206999620519105E+02	1.8207676087137161E+00	3.2921212743931085E+00	1.5512862271868093E+01	-1.1816639423279465E+00	9.3000179694943089E-04	1.7485089838990542E-01
1.1099041325528538E-05	1.2509000000000000E+02	1.6018014075858991E+02	8.1469499052720846E+02	8.2429746777485013E+02	1.6013611398876465E+03	1.1602976847581088E+01	5.1962373041995971E+00	7.2655839202765307E+01	-1.2549759160543423E+00	6.9299267608538269E-04	6.0186373096890136E-02
3.0060326455128104E-05	1.2509000000000000E+02	1.2744532906481778E+02	3.2571940625818416E+02	3.3540557435965422E+02	9.2432201489541762E+02	1.4232692281358268E+00	8.3622356900303778E+00	1.4817112200808298E+01	-1.4648120512293434E+00	2.6714910384169550E-04	5.0317290255482306E-03
3.8696468348155245E-05	1.2509000000000000E+02	1.7277846805565454E+02	7.1317244049309409E+02	7.1477768560162644E+02	7.4151092171273706E+02	5.0278267915024539E+00	9.7578539161280986E+00	2.8921657137536283E+01	-1.3349925830498184E+00	4.8381619564491252E-04	4.2654180104693623E-01
3.3313759228269532E-05	1.2509000000000000E+02	1.7289384625671610E+02	5.2539502357849619E+02	5.3049997749761678E+02	5.9648503104526787E+02	1.0687154974503049E+01	9.2787362048303397E+00	2.9004641517998952E+01	-1.4015289704969798E+00	3.5297837190649333E-04	4.4074749505569327E-01
1.9225285275541609E-05	1.2509000000000000E+02	1.5035425576082628E+02	2.6626472553064337E+02	2.6958574222381498E+02	5.6049841186520575E+02	8.5603552634177511E+00	7.8124085230810603E-01	4.0439800400026051E+01	-8.5132735901520729E-01	2.3797571791514885E-03	3.4020067862544335E-03
2.8409219541965264E-05	1.2509000000000000E+02	1.4284074785936193E+02	3.7671333231344511E+02	3.7987864912016255E+02	7.8129410130497729E+02	1.3444443081572858E+01	6.4658392375176028E+00	6.0965151343478432E+01	-5.4755184112982480E-01	3.8514209168125308E-03	1.5476142007116358E-03
1.6857981490102304E-05	1.2509000000000000E+02	1.3466805347143583E+02	7.3415842185921895E+02	7.4354273253751114E+02	1.2233522499321737E+03	6.4003182561603920E+00	3.1470669423449165E+00	6.6130764369448073E+01	-1.4617223272827862E-01	5.0988402552605847E-03	1.1414267197301417E-04
2.7031507684349179E-06	1.2509000000000000E+02	1.6238321658019592E+02	1.9562273162678940E+02	2.0047361717115788E+02	6.4750344985979768E+02	1.1543978703321880E+01	1.0811889574635723E+01	9.7011785741900923E+01	-9.3289647687150157E-01	1.9821242280225176E-03	1.2035505321594564E-01
5.2297354284316298E-05	1.2509000000000000E+02	1.2536145545476650E+02	3.1299757364345601E+02	3.1949395847483254E+02	8.6176375304896555E+02	4.8723142266144572E+00	7.1651081341156309E-01	2.7115787041427467E+01	-1.0638812434194951E+00	1.3882047481732064E-03	3.8249545854802443E-03
2.6528653643222167E-05	1.2509000000000000E+02	1.4544256501769303E+02	5.6992059597741843E+02	5.7137488329847110E+02	8.9412382112076693E+02	5.5349295272188859E-01	1.0531123444079943E+01	2.7716967172323248E+01	-4.7768773198243353E-01	4.1494032534167514E-03	1.2290474772535234E-03
1.1456673119053697E-05	1.2509000000000000E+02	1.5035281349140351E+02	2.3504066517811299E+02	2.4271568638864704E+02	1.0947917673479728E+03	6.0254772960792655E+00	5.9633367064703888E+00	3.7137865966250125E+01	-1.2190111122677301E+00	8.0415452411764909E-04	5.2993630679936173E-03
1.7074545767822929E-05	1.2509000000000000E+02	1.5412063999443811E+02	8.1182049268941421E+02	8.1853251665296614E+02	1.1700563573837544E+03	8.6624305720266079E+00	8.9384835463196417E+00	7.3075201464851943E+01	-1.3051547040084961E+00	5.5542680805670166E-04	5.7403735253768401E-03
1.1952533374365051E-05	1.2509000000000000E+02	1.7126698900223570E+02	3.8335144800755728E+02	3.8561916292441038E+02	6.2132887848249118E+02	5.9019777824180100E+00	6.9310110693941871E+00	9.7031391199692791E+01	-6.0156583852906043E-01	3.6054478416698596E-03	1.3409653689977097E-01
2.4649953748694090E-05	1.2509000000000000E+02	1.2837094563599720E+02	1.4516837927287833E+02	1.4698542017814952E+02	2.3337851911009218E+02	1.2011520454991386E+01	6.3842326780242065E+00	3.3196469014602002E+01	-2.8042125373852134E-01	4.8222909598318658E-03	3.9263820846458913E-04
2.1486496182846673E-06	1.2509000000000000E+02	1.5781372509014034E+02	1.3052012966038666E+02	1.3363371127454272E+02	2.0047072132605626E+02	7.2158720567430699E+00	9.5183154950934998E+00	2.5683558952381627E+01	-1.0114684910507163E+00	1.6172100706051686E-03	4.5364174576579879E-03
2.5015003383177256E-05	1.2509000000000000E+02	1.5105020175887282E+02	8.7623418729111279E+02	8.8110347954142071E+02	9.9395978387629600E+02	7.7910153486258409E+00	3.0075373555103027E+00	7.5783751123949770E+01	-1.4311692224719639E+00	3.0798945297924840E-04	5.9244437863801317E-03
9.1015234949391155E-06	1.2509000000000000E+02	1.5399358687327413E+02	9.2714810263232698E+02	9.3452127649193687E+02	1.8203969523638470E+03	6.5755371038222385E+00	9.8668381648915062E+00	8.2397700673620079E+01	-8.2796985596771722E-01	2.4956966202613748E-03	3.3420166757325274E-03
1.0160331323124573E-05	1.2509000000000000E+02	1.6525869705643910E+02	9.4611298795608479E+02	9.5237467339838611E+02	1.5348901356500062E+03	6.3237680397107106E+00	1.3373865281266097E+01	2.0275989775674415E+00	-7.4116881567555970E-01	2.9285935451856936E-03	1.2587454005948376E-01
5.2200023003992830E-05	1.2509000000000000E+02	1.2697000223221258E+02	3.3947073607215225E+02	3.4123825848625893E+02	8.3075969460455678E+02	1.4021193618290681E+01	6.0302296330827421E+00	6.4476599596197076E+01	-1.4152413697941215E+00	3.3112656851246936E-04	4.9477891882429553E-03
4.9692734753687435E-06	1.2509000000000000E+02	1.4217129081739174E+02	1.5952569847438750E+02	1.6596951073313573E+02	9.6141134845624276E+02	4.7112704428896635E+00	5.5910623130812596E+00	3.7388207383634622E+01	-7.6407459156373281E-01	2.8144690413778252E-03	2.7204778774916525E-03
3.4192418159508092E-05	1.2509000000000000E+02	1.4343138695539039E+02	1.4107951339850177E+02	1.5007898259445975E+02	8.8750900669838734E+02	1.1283630595534868E+01	1.0094934962128724E+01	3.6752338047955341E+01	-1.4538003113524778E-01	5.0999773260888585E-03	1.2034093561702216E-04
2.0534110216071218E-05	1.2509000000000000E+02	1.6057025115648298E+02	9.3532273223871493E+02	9.3788674752129555E+02	1.0740666266177159E+03	1.3145552220682404E+01	3.8334852524723324E+00	2.6318924442547804E+01	-6.2485539927216338E-01	3.4959893191138470E-03	3.3942665098659550E-02
3.4454022103722423E-05	1.2509000000000000E+02	1.5450558346125092E+02	4.3694733725252905E+02	4.4210035549108892E+02	9.6136171459749426E+02	1.2049410434788749E+01	2.2009494709321062E+00	1.0625764847558814E+01	-4.8026777673285448E-02	5.1932663879888947E-03	1.4245535439431179E-05
2.0449648346072793E-05	1.2509000000000000E+02	1.3867815199396952E+02	7.1657498691537194E+02	7.1743637879725384E+02	1.2576005374116826E+03	1.9600065474677864E+00	6.4002976683435477E+00	5.1858769775768167E+01	-1.2642473612687102E+00	6.6600365955494134E-04	5.0375670082180458E-03
1.8533203302252153E-05	1.2509000000000000E+02	1.5265103609109346E+02	4.1768115519903654E+02	4.2097166972745754E+02	7.3272748556115084E+02	1.8144195985581819E+00	9.7120476730223970E+00	9.6225617613282807E+01	-7.8589241502524254E-01	2.7055538615132465E-03	3.0560312660584026E-03
1.4086410118167283E-05	1.2509000000000000E+02	1.5860333790156682E+02	2.3779193353270736E+02	2.4765416802263547E+02	7.7967465851906445E+02	6.7546931074255578E+00	3.4517777013367867E+00	5.8151711991593110E+01	-2.6379393384473637E-01	4.8652767923008100E-03	4.3145488135798909E-04
5.8532912533915036E-06	1.2509000000000000E+02	1.5855770893943856E+02	1.2813704897562837E+02	1.3460034430241231E+02	5.9873219455998958E+02	3.4164146772196582E+00	1.0496220542674985E+01	7.2803862774653297E+01	-1.4708200239111757E+00	2.6101374024067886E-04	6.2810027121113724E-03
1.6466786885610715E-05	1.2509000000000000E+02	1.4925130277521970E+02	7.7376003434125334E+02	7.7485792736749067E+02	1.3282353341943749E+03	3.6587870914297116E+00	8.7572780118590572E+00	1.2576901567902837E+01	-7.7181108534335474E-01	2.7758607297881147E-03	2.9033622352103616E-03
8.0317499350013227E-05	1.2509000000000000E+02	1.2643558086346164E+02	4.5033842208811012E+02	4.5189313486306611E+02	5.8477156610915972E+02	1.9395342323181843E+00	1.6081843507979925E+00	9.9143372637286490E+01	-3.0564586377080993E-01	4.7526316956647049E-03	4.5706682608045789E-04
1.1464474853651453E-05	1.2509000000000000E+02	1.4090925787768293E+02	9.2089145741001300E+02	9.2492899717526927E+02	1.6334397993904722E+03	2.9989781434177321E+00	1.3753795350181774E+01	8.6536727116227482E+01	-3.1154850708234494E-01	4.7355732183312427E-03	5.2922719925810118E-04
4.4110319015567580E-05	1.2509000000000000E+02	1.2819450196410739E+02	5.0152712303750548E+02	5.0552019844554371E+02	7.7060624478413081E+02	3.5199757834058141E+00	1.7428463531857572E+00	8.1762660494429355E+01	-1.9411265434730463E-01	5.0189728121927714E-03	1.9046985274285601E-04
2.0506934959856816E-05	1.2509000000000000E+02	1.7116619922425423E+02	8.7567431681122366E+02	8.7911025387659220E+02	1.0338250725920429E+03	7.6011007112921671E+00	6.5310781110222811E+00	9.9114286175982230E+01	-4.2802622747259522E-01	4.3444540659881362E-03	7.1756456296866736E-02
1.5613400269708096E-06	1.2509000000000000E+02	1.7029915956013332E+02	1.7295272491078487E+02	1.8007347176786209E+02	2.0497336865168688E+02	3.5207822938546456E+00	9.8091177626089738E+00	8.4724055385088576E+01	-6.8690212477907919E-01	3.1966876844448534E-03	1.5983661265659821E-01
1.0481464836118155E-05	1.2509000000000000E+02	1.5814827930246400E+02	2.6689507691976382E+02	2.7041954821926515E+02	1.0483069850123984E+03	3.1277187689336570E+00	3.0094016090544882E+00	7.5465949914635132E+01	-6.9000880687201938E-01	3.1814651411605668E-03	2.5639080969541107E-03
3.6876160131602252E-06	1.2509000000000000E+02	1.6056556020108778E+02	1.7957033553606379E+02	1.8534366021647287E+02	1.0379860056508269E+03	3.7583849124882298E+00	5.4894270152735647E+00	6.9130522904978378E+01	-1.1335562696735941E+00	1.1066146819929160E-03	8.1137497994311761E-02
1.0287814587959045E-02	1.2509000000000000E+02	1.4020874898109528E+02	7.2409041608874247E+01	7.5994644149204092E+01	8.2676014084218082E+02	6.8796632027158804E+00	4.8558436145800368E+00	4.1087241325568058E+01	-1.2835963371145147E+00	6.1195124369032271E-04	5.1543805611504170E-03
3.8384731873111601E-06	1.2509000000000000E+02	1.4890586270584532E+02	1.5165238864796814E+02	1.5589262206381775E+02	8.0024535094864916E+02	1.1390377148096626E+01	3.7576945295826039E+00	2.9138559697260408E+01	-9.6062858554662667E-01	1.8508098423127208E-03	3.9997471203529469E-03
2.0030495815992920E-05	1.2509000000000000E+02	1.5020292126733480E+02	6.2044945423046568E+02	6.2380801972644781E+02	1.2671211007596557E+03	1.1883059785972842E+01	1.2272246759045984E+00	1.0068797173336520E+02	-8.3625882661190398E-01	2.4544865914430123E-03	3.3086525205178645E-03
2.6571169678459028E-05	1.2509000000000000E+02	1.3631415441145384E+02	5.6679096641800868E+02	5.7184050161477194E+02	1.0040076330555637E+03	1.3528397603998146E+01	2.7076224756462604E+00	6.7863348831824652E+01	-7.0503884478042589E-01	3.1075714405019799E-03	2.2876004803398082E-03
1.4545282541755229E-02	1.2509000000000000E+02	1.3564788416907092E+02	7.4474367697012781E+01	7.5471508943229679E+01	7.0035177476254842E+02	5.2365560009780134E+00	7.1082115302831914E+00	9.3864189257782034E+00	-1.1599604583491883E+00	1.0077378386041803E-03	4.5554608969351693E-03
2.2101632296070009E-05	1.2509000000000000E+02	1.5576668181875567E+02	5.0709877775846928E+02	5.1273750733711643E+02	8.8508900959747336E+02	1.0868119967900272E+01	1.1933619767722496E+01	8.9761024311539259E+01	-2.4627869801670399E-01	4.9079773324321790E-03	3.7039046436960349E-04
6.4358177729728410E-06	1.2509000000000000E+02	1.4904456406471999E+02	2.5112011302314704E+02	2.6101945205173428E+02	5.3978468058155136E+02	4.3557597673757744E+00	1.3915390676174029E+01	8.8189673998947100E+01	-1.1444667295374069E+00	1.0652005133281533E-03	4.9412579011777419E-03
1.8713720943707496E-05	1.2509000000000000E+02	1.5314129023178074E+02	3.8916523328012102E+02	3.8930785552566306E+02	8.5734258871867451E+02	7.9835261109674001E+00	9.6605399802143399E+00	7.9174329864873698E+01	-7.4068398706884775E-01	2.9310049702632743E-03	2.7893540067576630E-03
2.6525936873278837E-05	1.2509000000000000E+02	1.6059447273790113E+02	8.4331168094338454E+02	8.4800854126364379E+02	9.1259936129795346E+02	5.4486154495499166E+00	7.8497030979719487E+00	9.3020042330035949E+01	-3.5458105212918389E-01	4.6028275661802176E-03	1.2157115554841296E-02
2.7075687000269221E-05	1.2509000000000000E+02	1.2816188760632272E+02	4.8566604262947385E+02	4.8982171006492416E+02	1.2331963031940145E+03	4.7106470975143120E+00	4.3444778067266929E+00	1.1199902909900947E+01	-6.9466935666193663E-03	5.2045344498805593E-03	2.4695488186069918E-07
2.9388168979917325E-04	1.2509000000000000E+02	1.5142218892213526E+02	1.3273963834286650E+02	1.3403125459516014E+02	8.8030359583455311E+02	1.2024517105438057E+00	1.1481710654442065E-01	3.6909254772546355E+01	-3.0092810730083364E-01	4.7660611098006280E-03	5.3210266707662702E-04
1.8101795366391572E-05	1.2509000000000000E+02	1.4398543119766538E+02	3.8601929547079806E+02	3.8761898964066944E+02	1.2329351641623932E+03	8.8750679212971906E-01	1.3283978018902230E+01	7.2528432318721173E+01	-5.6584426096533824E-01	3.7694719225897472E-03	1.6546025380309163E-03
3.0018968293507990E-06	1.2509000000000000E+02	1.6624850694531506E+02	2.1647331927273112E+02	2.2490658179153996E+02	4.0116600848323014E+02	1.0439288070955913E+01	1.0789373446018143E+01	2.1079169618002684E+01	-3.6703236337635925E-01	4.5617555531309896E-03	3.8909427203663242E-02
2.0070937993982734E-05	1.2509000000000000E+02	1.3747000277074986E+02	6.0472259617164855E+02	6.1102807123727541E+02	1.1239613880282088E+03	1.2973495969396781E+01	1.0355651499263780E+01	3.9535520731720851E+01	-3.1422472260442391E-01	4.7277457851656636E-03	5.2479470883672237E-04
1.3087754868914962E-05	1.2509000000000000E+02	1.6631397335768864E+02	5.1306514929191451E+02	5.1583320752989187E+02	1.3259685654081259E+03	7.3180527621964231E+00	9.0025772013247831E+00	5.5299837329564539E+01	-8.6993967075850909E-01	2.2878719470090427E-03	1.7747744141036986E-01
3.8712565892012454E-05	1.2509000000000000E+02	1.2555265719014344E+02	6.8267101125450392E+02	6.9101602578582992E+02	7.4162427773309150E+02	9.1255270763419229E+00	7.7970008619581357E+00	8.4184356979645955E+01	-1.6731522158847567E-01	5.0662848529030606E-03	1.3900906479774735E-04
1.3923147936343958E-05	1.2509000000000000E+02	1.6182780655336464E+02	6.5765283909051345E+02	6.6438348652533421E+02	1.0836018754791478E+03	6.2417509429816853E+00	1.2333990155269388E+01	2.8323503525612647E+01	-8.3589825387814864E-01	2.4562778725081952E-03	9.0575129762422102E-02
1.7232242311817645E-05	1.2509000000000000E+02	1.4960074396935792E+02	8.6340428763693399E+02	8.6603657305521733E+02	1.2321795628323125E+03	9.0086070782079393E+00	9.1801724880375755E+00	8.6592951060083209E+01	-4.9276422485446902E-01	4.0872852099560720E-03	1.3389274506144953E-03
5.6873517828578984E-06	1.2509000000000000E+02	1.3324502908460565E+02	1.6946180053961547E+02	1.7310214615105750E+02	7.8027000163228718E+02	1.0860871876385469E+01	1.2798461082157894E+01	5.8215960024490933E+01	-8.4695995899057519E-01	2.4013887546395375E-03	2.9883257440959446E-03
1.9823858153011440E-05	1.2509000000000000E+02	1.5559003621284853E+02	4.1599494803976029E+02	4.2442885283121319E+02	6.4520805477872864E+02	1.3490255609243295E+01	9.5532766786652044E+00	7.3253187360359902E+01	-3.4889452058538617E-01	4.6211958747385254E-03	7.2744819945326120E-04
2.8335974393291746E-05	1.2509000000000000E+02	1.4261019346110533E+02	4.0603695495800906E+02	4.0768175162267022E+02	1.1162272835924418E+03	3.8723427879495280E+00	6.2280058241114045E+00	4.8539691602596868E+01	-4.8505725641899566E-01	4.1191996434789789E-03	1.2393760969469992E-03
1.6234650751522632E-05	1.2509000000000000E+02	1.4216486215376989E+02	7.1476291206887129E+02	7.1645709447863373E+02	1.5948066001500965E+03	5.5209288979977966E+00	4.5486851555987662E-01	4.4863486332755301E+01	-3.7751272386174950E-01	4.5262928968055468E-03	7.7216562960439065E-04
1.4148859518429375E-05	1.2509000000000000E+02	1.3299415425221630E+02	7.7240248244367660E+02	7.7469233811585809E+02	1.6064475943131595E+03	1.0035833024762493E+01	1.1316032351002111E+01	7.1460364022506567E+01	-7.0637173211829707E-01	3.1010000224990443E-03	2.2382931484524558E-03
4.2823896912690887E-05	1.2509000000000000E+02	1.3548031104202863E+02	5.4319470701422301E+02	5.4893855014300846E+02	6.9102245166014063E+02	3.2251943368116369E+00	4.2568266042307137E+00	8.6545600990553211E+01	-1.0686078980886924E+00	1.3682286653630793E-03	4.1589864788670996E-03
3.1904070697647842E-02	1.2509000000000000E+02	1.5971564015510756E+02	6.7942108315388722E+01	7.1569432328254649E+01	9.3371138176122281E+02	6.5071052933144875E+00	1.1833810442375862E+01	7.3163379458786636E+01	-6.6973723149866893E-01	3.2804385503616340E-03	2.8226244049992639E-03
1.0662580091258111E-05	1.2509000000000000E+02	1.5392773875834314E+02	8.5194683242679889E+02	8.5971657183939431E+02	1.7195144163768341E+03	1.2929597019976748E+01	3.1185232577000388E+00	5.2427377039299991E+01	-3.1549817889529730E-01	4.7240008309997498E-03	5.9284508944723396E-04
1.9127380771494035E-05	1.2509000000000000E+02	1.2600391142965942E+02	7.1893340385003648E+02	7.1894540047689600E+02	1.3741159330234473E+03	7.7216630710389751E+00	9.9812462407542615E+00	5.7683670673372074E+00	-1.4537989047567446E+00	2.7931019712108075E-04	4.9618913596557266E-03
1.9403839401946003E-05	1.2509000000000000E+02	1.3777987106750248E+02	6.0986118519672243E+02	6.1902582295659261E+02	1.0391842146353722E+03	1.2965778373957509E+01	1.0906876995976491E+01	6.0657623936728404E+00	-3.8922648155222950E-01	4.4857121188260698E-03	7.9286448470744682E-04
1.5581754356996924E-05	1.2509000000000000E+02	1.6468277306664399E+02	4.2205102270098917E+02	4.2778565101222398E+02	6.4660627776598847E+02	3.6212707955023604E+00	4.2313527599588747E+00	5.8653460130399768E+00	-6.1025912900926527E-01	3.5648053572490510E-03	8.5450882051598079E-02
2.8040686393286494E-05	1.2509000000000000E+02	1.3439743306377318E+02	7.9306466125094551E+02	8.0098704224498340E+02	8.8535826440684423E+02	6.7730687063993278E-01	4.3911661706358034E+00	1.8703132013652070E+01	-2.6974638512813964E-01	4.8501599073664733E-03	3.8131399743702326E-04
1.4501540913010452E-05	1.2509000000000000E+02	1.2757856032383096E+02	2.1040788454022626E+02	2.1828283476097641E+02	7.4516602535507002E+02	1.2476480000268891E+01	1.1792501698477427E+01	3.5638643746561669E+01	-1.4773112723121780E+00	2.5478195314929217E-04	5.0496675907279881E-03
2.1383876689390393E-05	1.2509000000000000E+02	1.4795233379173203E+02	2.8656519168827924E+02	2.9271376463710970E+02	6.2517295213191437E+02	5.8677997127491044E-01	9.4172088699961112E+00	9.9772781760791688E+01	-1.3542907883236581E+00	4.4170277178569658E-04	5.6434780815471340E-03
4.0310362916181717E-05	1.2509000000000000E+02	1.2903524720215484E+02	5.5507158343916365E+02	5.5583289642158559E+02	8.5245344136024517E+02	1.2088021835679198E+01	1.8469866172163687E+00	1.6869840381606409E+01	-2.7233609098956091E-01	4.8434881713803552E-03	3.7281984980672877E-04
1.1455735438629151E-05	1.2509000000000000E+02	1.7261060798812687E+02	9.0584285289786897E+02	9.0729269672990449E+02	1.7983263816443862E+03	3.7042772091945060E+00	4.6082198467609565E+00	6.1162798912805876E+00	-1.5041381163075453E+00	2.3342329652685016E-04	4.4560487658606229E-01
1.6790232873851703E-05	1.2509000000000000E+02	1.5010233433141016E+02	8.0479203888903930E+02	8.1380599179948024E+02	1.1506449135954699E+03	9.5337111857876700E+00	3.5689441926167089E+00	5.3211267897957590E+01	-1.0882169405388644E+00	1.2866542192577091E-03	4.7103948114982945E-03
8.5135055448214709E-06	1.2509000000000000E+02	1.5062159707483445E+02	1.7327297605726540E+02	1.7834611639303438E+02	6.6413472155767249E+02	1.1334788497553575E+01	7.0305859100681660E+00	3.8202739872598436E+01	-1.3648913355753653E+00	4.2000237811171294E-04	5.7723589135451336E-03
3.2493822726632558E-05	1.2509000000000000E+02	1.2790162494924461E+02	4.5334282769045927E+02	4.5546096892350403E+02	1.2746106233562393E+03	8.1212083812901792E+00	5.2871753862067941E+00	9.6495570821452688E+01	-1.8631240806067684E-01	5.0334356086875467E-03	1.7523777959783558E-04
7.2045100365620578E-06	1.2509000000000000E+02	1.4116245151701963E+02	1.3994608185717186E+02	1.4509612166094411E+02	6.6095374445941013E+02	6.0073811200947409E+00	8.0263349100604362E+00	8.9611698191897801E+01	-7.4871124825166302E-01	2.8910539426774467E-03	2.6144502984535196E-03
3.3357452616444710E-05	1.2509000000000000E+02	1.4533122999060956E+02	7.5876104524767072E+02	7.6182587977583796E+02	8.2955604660304073E+02	5.9411600106121787E-01	1.1700345845148128E+01	2.1974430125660461E+01	-1.2220405720354410E-01	5.1305737004765564E-03	8.6345830349137756E-05
1.3902137916450429E-05	1.2509000000000000E+02	1.7336830525966283E+02	6.9535250135015349E+02	6.9626578016032738E+02	1.3865983994382427E+03	3.0694025977372208E+00	6.5869739164071968E+00	6.5944083460114939E+01	-7.1325786307078387E-01	3.0670064835176024E-03	1.9850663357004186E-01
1.6662621610255759E-05	1.2509000000000000E+02	1.7066569885886074E+02	8.2512946211506119E+02	8.2693798668539989E+02	1.2611411518003517E+03	3.3447447903662662E+00	2.0013143069582591E+00	1.7813048086973395E+00	-1.1493003315642980E+00	1.0471018905813133E-03	3.3766512132349569E-01
3.0500698543788198E-05	1.2509000000000000E+02	1.3687741278675730E+02	5.2053532561777877E+02	5.2185646480035803E+02	1.1124689710617386E+03	1.3457733020399574E+00	3.5523259595745826E-01	5.8990653094831224E+01	-7.0180585580338128E-01	3.1234988756455796E-03	2.2797045738244480E-03
1.0322929256373531E-05	1.2509000000000000E+02	1.6537715861043296E+02	8.4775098538852808E+02	8.5347568058570641E+02	1.6046844404445424E+03	1.0109805611339306E+01	1.1050993493642190E+01	3.9696311385695040E+01	-7.9512389478058443E-01	2.6594594647119810E-03	1.4238912056714595E-01
2.5274910392918274E-05	1.2509000000000000E+02	1.5005360776711424E+02	4.8046189538690351E+02	4.8494792756389268E+02	1.1206970021923526E+03	1.3283047844647918E+01	1.4726167256816369E+00	9.8970502543249410E+01	-5.0178739897294777E-01	4.0495045265178499E-03	1.3884206604919257E-03
8.1907592765033287E-06	1.2509000000000000E+02	1.7305495048700132E+02	1.9450173421972514E+02	1.9787791106285431E+02	3.6646157950929444E+02	4.2491190614873160E+00	4.9360302535984806E+00	7.5428301059840379E+01	-2.3065533710802222E-01	4.9437894137476599E-03	2.3887349568785188E-02
1.0832636066507244E-05	1.2509000000000000E+02	1.6850238804320452E+02	8.3875723597070078E+02	8.4065541550547607E+02	1.7002656473080933E+03	1.2624789599946135E+01	1.0876142781961775E+01	4.6103997478775682E+01	-7.3495376181929739E-01	2.9594892803268568E-03	1.6043505978467248E-01
9.0898995748671437E-03	1.2509000000000000E+02	1.5789572340954362E+02	7.1158544635939663E+01	7.6572626357233446E+01	4.0514906917472791E+02	1.1380126410201251E+01	1.3097198003808593E+01	6.1652802644135809E+00	-4.7065613211337198E-01	4.1779300782443067E-03	2.8887071338077358E-02
