omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
2.0265172549651135E-05	1.2509000000000000E+02	1.2543089044217993E+02	8.7738539517269714E+02	8.8653641871946695E+02	1.1104859225733605E+03	1.0372714190312063E+01	9.2121446635164990E+00	1.0646786288193793E+01	-1.1745304333910587E+00	9.5518959166813436E-04	4.2613086880023262E-03
1.3591334053007045E-05	1.2509000000000000E+02	1.5701983971998555E+02	7.5273978272580530E+02	7.6155379139890601E+02	1.5930554177346899E+03	1.2613913234935103E+01	6.6355109006797477E+00	6.6250582930282960E+01	-1.0208360821671347E+00	1.5753272758034500E-03	4.5661121565074578E-03
2.8998341927900448E-03	1.2509000000000000E+02	1.7055856067398031E+02	1.1027959620593097E+02	1.1243576395438787E+02	1.7370503927753543E+02	4.7617226287078678E+00	7.1399638111889194E+00	3.1042467187178541E+01	-3.1675619408583677E-01	4.7202884112121533E-03	3.9118969775536881E-02
1.2909611420392432E-04	1.2509000000000000E+02	1.2626870953454576E+02	2.8771052720849895E+02	2.9192538786769165E+02	5.6320211082380365E+02	5.6786525800724750E+00	9.6348262076893949E+00	5.6837246242834837E+01	-1.5115786266495599E+00	2.2875885630175782E-04	5.0234784035352465E-03
4.3816357682405770E-05	1.2509000000000000E+02	1.5510880602911990E+02	4.7612733497569678E+02	4.8277027076704906E+02	7.7685461245796387E+02	1.8407920964717830E+00	1.0750660194759565E+01	6.9425698517088634E+01	-9.3416358190353088E-01	1.9760725737345891E-03	4.0121213276688777E-03
3.0329935153198558E-05	1.2509000000000000E+02	1.5216917114118075E+02	5.5909206681376884E+02	5.6605829806814825E+02	9.5098299775318378E+02	5.5472082889393015E-01	4.9878053663707362E+00	2.4378111106985301E+01	-3.7237441135944493E-01	4.5437802913577850E-03	8.0568789074970883E-04
4.3071221696171317E-05	1.2509000000000000E+02	1.4589531419292339E+02	4.5445809732398862E+02	4.5458133719143524E+02	1.1286359217849727E+03	1.3431534220525778E+01	4.4784812206302211E+00	7.9678563040997162E+01	-9.1339807272133866E-02	5.1632304756232504E-03	4.8533632920087357E-05
2.8358021808904826E-05	1.2509000000000000E+02	1.5393357333129438E+02	2.3744452627722384E+02	2.4026381021843468E+02	1.1152565121023247E+03	1.2550629956298801E+01	1.1864211998211317E+01	3.9063964405126853E+01	-3.7971432925990367E-02	5.1975790505271258E-03	8.8741592690392719E-06
1.3589553954854435E-03	1.2509000000000000E+02	1.4077878365945480E+02	9.0439900448750663E+01	9.8678382955807450E+01	4.8474606966355168E+02	1.1379725312851241E+01	7.2134732957526451E+00	2.1105705233340014E+01	-8.0156663501243275E-01	2.6272985855863942E-03	2.9044952360270811E-03
2.5588972063660538E-05	1.2509000000000000E+02	1.2877815437131011E+02	8.5791216041329892E+02	8.6573928496601968E+02	9.5353099238291907E+02	3.5553278551694603E+00	3.3090992226773408E-01	5.8094418853565317E+00	-1.0252931824767568E+00	1.5555381331948596E-03	3.7581344844626586E-03
1.5249326228545775E-03	1.2509000000000000E+02	1.4838457261287354E+02	1.0437656503840191E+02	1.0849658391834079E+02	4.8070607154197342E+02	5.3243388990053617E+00	2.8830252511347760E+00	4.0397053066360321E+01	-5.2949122578429209E-01	3.9308306117944369E-03	1.5138688387458410E-03
2.8382200727223444E-05	1.2509000000000000E+02	1.4544296071337209E+02	6.5830903272531418E+02	6.6756288454288756E+02	9.2505996519469659E+02	7.3267969451969472E+00	4.3843475548011934E+00	7.9609675624691732E+01	-7.8479291505471505E-02	5.1740834604189316E-03	3.5742772496681753E-05
5.1304010947886974E-05	1.2509000000000000E+02	1.4263790242647190E+02	5.9895050583824070E+02	6.0163144004607170E+02	7.3993794777893368E+02	1.7527033800504652E+00	6.6681066236310196E+00	5.1393080129471180E+01	-2.6707393076844421E-01	4.8569845381029198E-03	3.9714242642859015E-04
6.9121156043593971E-05	1.2509000000000000E+02	1.4343153254439196E+02	3.0797893049101293E+02	3.1095949524592584E+02	8.6025473555096187E+02	4.3439155142027488E+00	4.9461125208279633E+00	2.8655519977051540E+01	-1.2694966543938548E+00	6.5103376083737051E-04	5.2291229028370387E-03
2.1757300639054692E-05	1.2509000000000000E+02	1.4541846499715393E+02	6.6970137898796304E+02	6.7157310069146251E+02	1.3714641071490310E+03	1.2522824479836423E+01	8.2359978141896413E+00	7.3977489546396541E+01	-3.6280953769389623E-01	4.5758150802670964E-03	7.3234148324632378E-04
1.9932820610842321E-05	1.2509000000000000E+02	1.3794208128991167E+02	6.3964406908007538E+02	6.4555200652477902E+02	1.3355613359182894E+03	1.3556588635899400E+01	5.3764670035226585E+00	6.1321686258689354E+01	-1.1083478885230256E+00	1.2051836584148433E-03	4.4153351045183942E-03
2.9033143318244379E-05	1.2509000000000000E+02	1.3805848606456468E+02	5.8527999768745156E+02	5.8848930959053769E+02	1.0915358870483635E+03	1.3272690262632766E+01	8.4648094611078548E+00	3.4153481796920993E+01	-4.5978558211769816E-01	4.2214571887727349E-03	1.0864559185353002E-03
6.2941831280088675E-05	1.2509000000000000E+02	1.3939217386889374E+02	5.1683628948723731E+02	5.1810841060155474E+02	6.7288556425966590E+02	1.4978956441385187E+00	1.2097818096539852E+01	4.7779190258485819E+01	-1.0249826993266000E+00	1.5569137023240529E-03	4.0698027960896664E-03
3.5334476062588119E-04	1.2509000000000000E+02	1.5069735415928409E+02	1.0272708234969856E+02	1.0402840957233143E+02	5.2872586910553548E+02	6.1966660622957468E+00	1.0366894187902517E+01	7.9547493591228275E+01	-1.0101927599222287E+00	1.6229438429222220E-03	4.3233198605293205E-03
7.6433893526914247E-05	1.2509000000000000E+02	1.5532299338772566E+02	2.7884353982696473E+02	2.8411551384912593E+02	1.1294521016438734E+03	3.2779589034514314E+00	1.1634550709433178E+01	6.6241203114968343E+01	-9.0743073185771816E-01	2.1046832254277533E-03	3.8576663550230683E-03
2.0050913951132111E-05	1.2509000000000000E+02	1.4602260158828116E+02	9.2600889931247048E+02	9.2649763260339273E+02	1.2496115304993518E+03	8.0916145615240627E+00	5.4257140588600716E+00	7.1703422637052554E+01	-8.0681316614824239E-01	2.6011186166877871E-03	3.0443245159492713E-03
1.5287066952540945E-05	1.2509000000000000E+02	1.7004575676902931E+02	8.0082170402203769E+02	8.0112431573733886E+02	1.6998900462639938E+03	9.7772668192522918E+00	7.0727430441289876E+00	3.6585613937855520E+01	-2.2482322619733464E-01	4.9566001461574310E-03	1.9474355249830756E-02
2.5616887241659018E-05	1.2509000000000000E+02	1.5292193608179315E+02	4.8738997547765729E+02	4.9415709960467979E+02	1.3802933575260888E+03	3.1707382508882964E+00	6.5706228740842185E+00	4.2442652252243207E+01	-1.2513270991962038E+00	7.0380482370876823E-04	5.5136040331063788E-03
1.0837823075753929E-05	1.2509000000000000E+02	1.6091289739783056E+02	8.9746153226469710E+02	9.0515272164491591E+02	1.7465710439237630E+03	1.0817285655772912E+01	6.0014335618826715E+00	4.3982179831239478E+01	-2.7646280149125335E-01	4.8327383863270706E-03	8.9805964705109518E-03
2.7832187199319353E-05	1.2509000000000000E+02	1.4483370950821029E+02	4.8082561508325193E+02	4.8626292422705467E+02	1.3499590366147268E+03	1.2127445849043989E+01	3.6107119639919660E+00	8.3257689015128506E+01	-1.2814989419543250E+00	6.1766016685496953E-04	5.3194189009141864E-03
1.3386772183959600E-05	1.2509000000000000E+02	1.2934057388108715E+02	8.1755425593236191E+02	8.2512608827796112E+02	1.5161745956010068E+03	5.0124759076686924E+00	1.6825512286194373E+00	9.8962524927203788E+01	-3.7978963296807011E-01	4.5184822587129607E-03	7.0989528220828527E-04
1.7740067478135529E-05	1.2509000000000000E+02	1.5504141175573292E+02	6.4070389535776519E+02	6.4970034262151466E+02	1.3772339088037768E+03	1.7593501286857529E+00	4.4969974845633827E+00	6.5236499585321411E+01	-1.4525175955216185E-01	5.1001608364098739E-03	1.2994147565086666E-04
1.1999788675372464E-04	1.2509000000000000E+02	1.3787475865851377E+02	4.2033554006849204E+02	4.2811991976952174E+02	4.3942955908804640E+02	1.1762208636134028E+01	3.0156367512958298E+00	2.1538801243779623E+01	-2.5920816403831037E-01	4.8767144188970541E-03	3.6198319473746126E-04
2.1252230416507545E-05	1.2509000000000000E+02	1.5943774479099909E+02	7.2420703413626507E+02	7.2614296307142035E+02	1.2156593878127910E+03	1.4098376945964237E+01	3.2637696481606782E-01	3.1427658059833412E+01	-1.2128289777255616E+00	8.2427105338589218E-04	5.5965141168474340E-03
5.4402792177723184E-05	1.2509000000000000E+02	1.5737715168418697E+02	2.5614429158444716E+02	2.6232484722618238E+02	6.8702643380361906E+02	6.2223257380175987E+00	1.1628210072558471E+01	7.1664702807862639E+01	-6.3328226750040240E-01	3.4559501985566097E-03	2.2051960292588722E-03
1.5693564426014191E-05	1.2509000000000000E+02	1.5371812514818652E+02	8.6021592943473536E+02	8.6691914990866519E+02	1.3754178424949841E+03	1.2929735873653430E+01	1.3744380791878505E+01	6.6734211525756038E+01	-1.3756030858134609E+00	3.9911900666941982E-04	5.9177392795361650E-03
6.4825768192326106E-05	1.2509000000000000E+02	1.2689292211091282E+02	5.1663423365290942E+02	5.1668739896579063E+02	7.0613610099821176E+02	5.1294733611072747E+00	1.9584351781096476E+00	9.9408505412940173E+01	-3.3706532402921741E-01	4.6586103321313611E-03	5.5413295562624387E-04
3.0177043304391519E-05	1.2509000000000000E+02	1.3308094674083915E+02	5.6838124269544210E+02	5.7310103929280353E+02	1.0192486164948198E+03	1.1443335623547126E+01	1.3016272648105526E+01	1.0780373568544338E+01	-2.2564273388778666E-01	4.9548184560560772E-03	2.6611488549117585E-04
1.9143917097430647E-05	1.2509000000000000E+02	1.3267200579210279E+02	6.9427336987306990E+02	7.0362076215614604E+02	1.2243275572891941E+03	7.6502402640647436E+00	9.0794075828881038E+00	7.2321297423598025E+01	-8.5454258816676143E-01	2.3638481616741936E-03	3.0151781268623343E-03
4.5893567561656645E-05	1.2509000000000000E+02	1.5217130887573646E+02	3.9518151904697601E+02	4.0202463853732900E+02	8.0741381312600049E+02	5.1138710881647986E+00	4.8831568935807592E+00	2.5345343198788047E+01	-1.3950786011473446E+00	3.6387114600937493E-04	5.9006689267865750E-03
2.7271056212093696E-05	1.2509000000000000E+02	1.3333069669853930E+02	5.4294410822584484E+02	5.4336708839673884E+02	1.4204910817418672E+03	6.6842921028771869E+00	2.0614245388477221E+00	4.4103348437279159E+01	-7.2047044638718805E-01	3.0313284854453565E-03	2.3183346090963597E-03
1.4661440299034310E-04	1.2509000000000000E+02	1.4047218935736558E+02	2.2229712972058780E+02	2.2236533999553200E+02	8.2149682239233368E+02	7.5633344670121252E+00	3.6038424327521779E+00	6.9969527209163420E+00	-7.0876663580819244E-01	3.0891856306784400E-03	2.3787637056821706E-03
1.8532900696062741E-05	1.2509000000000000E+02	1.5004222116119797E+02	6.4824732448824091E+02	6.5437348955514540E+02	1.4407511056357766E+03	3.6497563479234261E+00	9.7369353186511134E+00	4.3189402478835270E+01	-9.5310915882024849E-01	1.8861713557620093E-03	3.9880393579321488E-03
3.4887741311893008E-05	1.2509000000000000E+02	1.3689340992836441E+02	4.6777283768997194E+02	4.7170703920149572E+02	1.1035101372997790E+03	8.5601131251361746E+00	1.1642350903871632E+01	3.3832147196322751E+01	-9.1362547382789949E-01	2.0747135669736193E-03	3.4288854000311428E-03
4.6107309767896959E-05	1.2509000000000000E+02	1.3460131738699567E+02	5.3529553775922182E+02	5.4385072550915675E+02	7.1294232204693469E+02	6.5865644157335925E+00	5.1770731433653614E+00	7.5617046152528872E+01	-8.4782970401935176E-01	2.3970790039904567E-03	3.0237124940926110E-03
4.1835388293996527E-05	1.2509000000000000E+02	1.5279446684570260E+02	7.2769234011773597E+02	7.3205981264452441E+02	8.0615853050544797E+02	1.4572327902807075E-01	7.0540349249513978E+00	4.9041652025674310E+01	-3.5975977042885643E-01	4.5858862398504138E-03	7.5749038685097182E-04
3.0515224463551886E-07	1.2509000000000000E+02	1.3316180146596943E+02	1.3372972425247065E+02	1.3755842553337962E+02	5.0722077342552171E+02	1.1039397695911768E+01	1.1366698140309518E+01	8.4335801345918242E+01	-7.8176903997677250E-01	2.7261437851806144E-03	2.6404784171767661E-03
6.7735046121591587E-05	1.2509000000000000E+02	1.3853780973784990E+02	2.5410034815040433E+02	2.6133863340659934E+02	1.0400253386190279E+03	8.1724520191421968E-01	8.3009995963894756E-01	3.4350483623030819E+01	-1.5433800438467564E+00	2.1502084676082030E-04	5.5324506496187255E-03
2.9605118513185714E-04	1.2509000000000000E+02	1.5465836306469905E+02	2.2012124968232646E+02	2.2450968432450188E+02	2.6934521157264021E+02	7.8234036939793281E+00	2.6901949538803640E+00	8.3566310783180555E+01	-1.1915147550355658E+00	8.9581543381509225E-04	5.3388201315176052E-03
1.8491259622400340E-05	1.2509000000000000E+02	1.6340976162657131E+02	7.9380667635416921E+02	7.9716220859771693E+02	1.2868093803696379E+03	8.9370242104106694E+00	2.4647573293953937E+00	5.7523453004901967E+01	-1.2477908048765607E-01	5.1274300489587586E-03	3.4372488615157853E-03
6.4582326008828453E-05	1.2509000000000000E+02	1.4487447012127586E+02	3.1015674968257395E+02	3.1789097167453309E+02	7.1238583198859624E+02	4.8769827389982447E+00	1.5969784894478409E+00	6.9837935043889061E+01	-1.5680912617968223E-01	5.0829926293144163E-03	1.4126469622182704E-04
9.0248868162500355E-07	1.2509000000000000E+02	1.3988753228593504E+02	1.6450053277169380E+02	1.7437326882238187E+02	9.2736063752200482E+02	4.4713143590704139E+00	1.1481113980608580E+01	9.6338336795260361E+01	-1.0590259499747745E-01	5.1489804565649873E-03	6.2472008331543796E-05
1.1138490648398466E-05	1.2509000000000000E+02	1.2885735364728018E+02	1.8169614753299214E+02	1.8361128270328572E+02	9.3272293996192661E+02	1.1575677617581411E+01	8.9913335217588273E+00	7.6503738352797797E+01	-1.1777168701204221E+00	9.4389416292844062E-04	4.3907605129890458E-03
1.0837117945792040E-06	1.2509000000000000E+02	1.4816735568521420E+02	1.3153154709447711E+02	1.3287021982151558E+02	2.1501836253563795E+02	3.7330258397539264E+00	9.8874252385401267E+00	1.0029353385199492E+02	-6.5017381965778764E-01	3.3750641445611678E-03	2.1710930045850587E-03
1.6317504108596460E-05	1.2509000000000000E+02	1.3091849879554869E+02	6.5453632343771687E+02	6.6425622172386204E+02	1.4971714347354932E+03	4.3952318798262766E+00	1.0278380963475620E+01	5.3234772523974428E+01	-1.3547873041829106E+00	4.4066353554298034E-04	4.9887598931658249E-03
4.6344003134832599E-05	1.2509000000000000E+02	1.6597089097797914E+02	6.4059349814923178E+02	6.4920462334025865E+02	7.1000119646079895E+02	5.0744352032311415E+00	1.2056670000197677E+01	7.4231091291285637E+01	-3.6387592597660223E-01	4.5722771603606003E-03	3.7368345922693232E-02
1.8587712351548168E-05	1.2509000000000000E+02	1.5611026969707584E+02	8.0098102681850128E+02	8.0770962250777961E+02	1.2453019959364560E+03	8.8488122930511874E+00	1.3187449112482112E+01	6.7292518361607804E+01	-1.0312565997940872E+00	1.5292045825300118E-03	4.5971424316744204E-03
3.0843089221664876E-05	1.2509000000000000E+02	1.3429248113535459E+02	6.6180446530310644E+02	6.6953027663730563E+02	8.8340081341257360E+02	9.2003312790302232E+00	3.6388449875353110E+00	3.9373377937066081E+01	-7.1843546370104339E-01	3.0414019249644228E-03	2.3244147987597046E-03
7.6090661140875484E-05	1.2509000000000000E+02	1.7131408340043578E+02	3.7015124676756153E+02	3.7717979549764647E+02	5.7830679697371409E+02	1.2585114622295424E+00	3.2528363689560615E+00	1.0096333355082353E+02	-3.6663385498241374E-01	4.5630879879468410E-03	5.3934109177072843E-02
2.2899568321353064E-05	1.2509000000000000E+02	1.6916087978630833E+02	8.2467126873073698E+02	8.3444615176620255E+02	1.0377322250920033E+03	1.0107111958231362E+01	1.0037189030431765E+01	5.9021605414348478E+01	-1.5650057627576786E-01	5.0834675009674762E-03	9.0354715631093506E-03
1.3336857482153854E-04	1.2509000000000000E+02	1.5230112895627093E+02	2.7776806076418984E+02	2.8605695147349360E+02	4.2999202896840495E+02	2.7305078289613629E+00	6.9853995571310623E+00	7.2176752108697201E+01	-1.0442668042645262E+00	1.4723405471485705E-03	4.5534482518553646E-03
2.6399190735618877E-05	1.2509000000000000E+02	1.3366984964204013E+02	4.8591378863710622E+02	4.9209540067338173E+02	1.2253723787029146E+03	1.0419726144112518E+01	1.2652975545568845E-01	5.9821429432752282E+01	-9.8654956726020082E-01	1.7304471899950195E-03	3.7154646425423266E-03
7.7221103029950604E-05	1.2509000000000000E+02	1.4297092950260310E+02	3.1196225018331887E+02	3.2089113926556479E+02	7.0829471808778806E+02	7.3278047116602796E+00	1.2595311405740357E+01	3.5073804707300759E+01	-5.3154968025957072E-01	3.9218585316845907E-03	1.4684156019440042E-03
2.1482855992291706E-05	1.2509000000000000E+02	1.4847577167754332E+02	6.1893498514263661E+02	6.2634884402917180E+02	1.2089829500573610E+03	1.8354993194972629E+00	6.4441477298476482E+00	3.7551888501062938E+00	-6.7191104145330538E-01	3.2698673454179118E-03	2.3007378920825261E-03
6.0323727804188652E-05	1.2509000000000000E+02	1.3031802353614384E+02	5.4036520574724545E+02	5.4379491953821616E+02	6.5969263934981666E+02	1.0732860547226322E+01	2.1472520832192399E+00	7.1483418307492244E+01	-1.9649158589760307E-01	5.0144498034993563E-03	1.9837584026801067E-04
1.0738857421916542E-04	1.2509000000000000E+02	1.5289396511210313E+02	3.3358066584150333E+02	3.3869567487328106E+02	5.1689930463531016E+02	3.8680131411496610E-01	1.1968237164741492E+01	2.1891404068512564E+01	-2.5623529579360249E-01	4.8840318353942196E-03	3.9283233315425578E-04
3.8514833374524884E-05	1.2509000000000000E+02	1.2893252283435433E+02	6.3905910234388853E+02	6.4435598501207119E+02	8.1770183987342841E+02	6.2718192734624338E+00	6.2616063472636068E+00	8.3401501436439105E+00	-1.5441695149031909E+00	2.1480790020765811E-04	5.1451049825502236E-03
5.7078763227203224E-05	1.2509000000000000E+02	1.4449159211838693E+02	3.4111090562823733E+02	3.4310959099471080E+02	1.0870993746151680E+03	1.0789998212591744E+01	3.9257805331730191E+00	3.8428078072810585E+01	-1.5686339590540224E+00	2.1129175350129213E-04	5.7768577046924596E-03
1.3803537146839703E-02	1.2509000000000000E+02	1.5957214593086491E+02	9.7044370345326314E+01	1.0197428308519268E+02	3.2406765207372030E+02	6.1913502658211392E+00	6.6051245281962316E+00	6.0323553815169049E+01	-3.9499830634030131E-01	4.4653561446398862E-03	9.4548128523193743E-04
3.1338273050996192E-05	1.2509000000000000E+02	1.4104632758268917E+02	8.0291254839529870E+02	8.1283814760057169E+02	8.7848335366159836E+02	3.9893568133420110E+00	7.9099551693582697E+00	4.1488787340227880E+01	-1.1558839178915887E+00	1.0227007487543011E-03	4.7217200578426564E-03
1.4462053015995502E-05	1.2509000000000000E+02	1.5682244322265146E+02	8.8654600565160899E+02	8.9465560237162538E+02	1.3898035185131262E+03	9.3822420668239896E+00	8.5661915378953282E+00	5.7055162034954485E+01	-1.5171653630421567E+00	2.2561736519815089E-04	6.2562100193521136E-03
1.1942213496741914E-05	1.2509000000000000E+02	1.4041387561878369E+02	8.8995503379961247E+02	8.9971084584934215E+02	1.5573715977405068E+03	5.6710917141153905E+00	8.0634343972259348E+00	1.5715402777174210E+00	-4.3458732801753808E-01	4.3195693103248610E-03	9.9490623173693112E-04
1.1610147968102029E-05	1.2509000000000000E+02	1.4535931204379969E+02	9.4844779097402829E+02	9.5645808332900424E+02	1.5633254886201235E+03	7.8858096956209316E+00	2.9828395180789937E+00	7.2733997376511809E+01	-4.4443848304798794E-01	4.2816864331559970E-03	1.0743743974893471E-03
2.4906173747105575E-05	1.2509000000000000E+02	1.3186063349018369E+02	5.2546968119007988E+02	5.3296921261258854E+02	1.2440566454520713E+03	1.9623865721106468E+00	4.4470666764057549E+00	8.5947909268060656E+01	-1.2711227441620636E+00	6.4644240752340901E-04	4.8080116287051175E-03
3.7675883596326546E-05	1.2509000000000000E+02	1.2863624597986521E+02	7.0646387155003094E+02	7.1399355124868157E+02	8.0061747476021640E+02	1.3870544080888175E+01	2.8056409282170427E+00	8.3794822884162343E+01	-1.4746445211386172E+00	2.5729212922446506E-04	5.0894418410202865E-03
2.0968323921145318E-05	1.2509000000000000E+02	1.3141717183620071E+02	7.7317649001403549E+02	7.7349310764274242E+02	1.2452071932587805E+03	5.3128464641109323E+00	6.2328031907010839E-01	2.5154023278576332E+01	-1.1151274707629955E+00	1.1782883145916758E-03	4.2325929583305350E-03
1.2338478620318435E-02	1.2509000000000000E+02	1.2687262444761704E+02	8.8312521035928526E+01	9.2921819618401031E+01	6.2091609866866668E+02	3.5788120675267709E+00	2.5957776416539109E+00	7.9255988088555625E+01	-3.4913710312432156E-01	4.6204173014536311E-03	5.9278720871772681E-04
2.8236399046852557E-05	1.2509000000000000E+02	1.6041847386567318E+02	5.2926172082278026E+02	5.3108501288159050E+02	1.2848991014691530E+03	1.1902249000315670E+01	5.4531617334360083E-01	9.1080923023671346E+01	-9.6776880123145204E-01	1.8174109422827189E-03	5.9721652183286129E-02
2.5219891824219373E-05	1.2509000000000000E+02	1.6315062999091140E+02	6.3839947967249873E+02	6.3858505786796331E+02	1.3087400814326202E+03	1.1958521723122578E+01	1.1951084683952427E+01	4.4910693780943145E+00	-1.3517848235504282E-01	5.1140823583792402E-03	3.8767422625848153E-03
1.8148695267846074E-04	1.2509000000000000E+02	1.5759177408685059E+02	1.0991521098647044E+02	1.1489580360003552E+02	1.3005870253781728E+02	1.5552947187122401E+00	1.0454392917991798E+01	8.1011407416319202E+01	-4.1499335216067301E-02	5.1961805215025650E-03	1.0852651620532349E-05
1.9616986277110556E-05	1.2509000000000000E+02	1.2741283838667108E+02	5.8719559071454944E+02	5.9705039402332636E+02	1.3877226888377791E+03	8.9016920354225171E+00	1.2508053849082465E+01	8.1341725833873141E+01	-1.3416434679975409E+00	4.6892491418909260E-04	4.8248627541559530E-03
2.3300498853452260E-05	1.2509000000000000E+02	1.5209333801424287E+02	7.8977757051576748E+02	7.9112484830018354E+02	1.1381711936966383E+03	9.4587357743451062E+00	2.4749386111157659E+00	3.7068472841786445E+01	-9.5833516155810117E-01	1.8615749099639221E-03	4.0729843810444468E-03
2.1843508173345530E-05	1.2509000000000000E+02	1.3690054646699249E+02	8.2286959079693520E+02	8.2627857345448740E+02	1.1290140876914440E+03	8.4768087748330121E+00	2.0741727523385420E+00	4.8976266382251062E+01	-1.0704716089091684E+00	1.3603849388927739E-03	4.2116320040865955E-03
3.1858434809660437E-05	1.2509000000000000E+02	1.4519281359315983E+02	2.4003187519965314E+02	2.4414355503588149E+02	9.9726490743796580E+02	1.0251263822871849E+01	1.1660118743944969E+01	9.9725327662530034E+01	-9.7308877524362924E-01	1.7926440664356906E-03	3.9667567531580126E-03
3.0414283090491950E-05	1.2509000000000000E+02	1.4622033785537366E+02	9.2546024633360105E+02	9.3207046227626051E+02	9.7162938673125086E+02	1.2126324347605147E+01	6.6021439364655610E+00	4.5120393248330984E+01	-3.5885306843208520E-01	4.5888669598608623E-03	7.2113461356119589E-04
1.9433654602974970E-05	1.2509000000000000E+02	1.3941069652449372E+02	5.6833853983242932E+02	5.7620047936504739E+02	1.4277440913383589E+03	1.0537982570583923E+01	2.1563015369960579E+00	2.8341166477343609E+01	-9.4390733460876430E-01	1.9296967638186377E-03	3.6543909736164717E-03
2.7959900175426395E-05	1.2509000000000000E+02	1.2537113354941883E+02	6.0287893747579255E+02	6.0609835412171594E+02	1.1464484768903108E+03	1.0674511786259018E+01	1.1323860597807849E+01	9.9447860031597259E+01	-2.8618160851738850E-02	5.2006868161461189E-03	4.0978631210925872E-06
3.7757524347676862E-05	1.2509000000000000E+02	1.2573254279743999E+02	4.0608192512583076E+02	4.1606941090248029E+02	1.0702289412357979E+03	3.1991709125690027E+00	1.3904025953544316E+01	5.1948816980677101E+01	-1.3235866913490499E+00	5.1026855127315834E-04	4.7189163591407858E-03
3.0963761354494357E-05	1.2509000000000000E+02	1.3207175994073123E+02	6.5788572943205281E+02	6.6102773012175589E+02	9.8278982417322231E+02	9.3600261826347673E+00	1.1631635349398309E+01	1.4980657252008402E+00	-6.6561089989275912E-01	3.3004748453081818E-03	2.0118584760117106E-03
4.6204042807733561E-05	1.2509000000000000E+02	1.5798077965677288E+02	4.3409009272423111E+02	4.3416135942291533E+02	1.1610531971841367E+03	8.1701045310451210E+00	6.3564426652418646E+00	9.7328064331937611E+01	-7.0820029267460682E-01	3.0919802742263021E-03	2.6744445347276482E-03
1.6498282657960724E-05	1.2509000000000000E+02	1.3551962589321175E+02	7.0051159251039462E+02	7.0910875956952054E+02	1.3953121346166881E+03	6.6349098250898102E+00	7.6095540310766330E+00	3.5825954229955542E+01	-1.0360733234036310E+00	1.5080569023055096E-03	4.0085815205885044E-03
1.7228092225345208E-05	1.2509000000000000E+02	1.3568126521488244E+02	6.4621365056196862E+02	6.5588784077944592E+02	1.4321438223040400E+03	6.9060699071763407E+00	1.3713595505996418E+01	5.0342164792745450E+01	-6.1824270160654093E-01	3.5272524531158199E-03	1.8212346571440823E-03
1.8049746783027574E-05	1.2509000000000000E+02	1.5872277443388140E+02	8.8821156022055618E+02	8.8930648494479556E+02	1.3466629055778790E+03	8.3056696723241679E+00	9.3400229411386064E+00	6.8536074151534621E+00	-8.1627082474208890E-01	2.5539569800782868E-03	3.3713726792290936E-03
6.0489522280582244E-04	1.2509000000000000E+02	1.2942842039403433E+02	1.0909647003705449E+02	1.0961318640951681E+02	7.0598047126828715E+02	7.2757210880404903E+00	3.0933192139925991E-01	1.3619682511137650E+00	-1.1876243526171635E+00	9.0923341433156576E-04	4.4463215235864828E-03
2.7331699839752067E-05	1.2509000000000000E+02	1.6197714692224150E+02	8.2700274958135685E+02	8.3193419584628850E+02	1.0110727400803346E+03	5.6962634690088514E+00	1.1879658369617378E+01	8.2093668370085609E+01	-4.3802594183406418E-01	4.3064163515404838E-03	3.0711708975589520E-02
1.5031646601288079E-05	1.2509000000000000E+02	1.5028318902641217E+02	7.5052013490373270E+02	7.5536827645514541E+02	1.6415306028404880E+03	1.0610575375757447E+01	1.3795301249481412E+01	4.8035748393757153E+01	-6.1016262396082621E-01	3.5652579523769439E-03	1.9734352886353933E-03
1.7040175393851487E-05	1.2509000000000000E+02	1.2794000372810756E+02	7.6217696206279891E+02	7.7207520654521659E+02	1.2747733852475758E+03	1.1387640226673168E+01	1.4008217830540714E+01	3.0069560546926017E+01	-1.0577428267212281E+00	1.4143230794014933E-03	3.8778618411552078E-03
1.2952039270445594E-04	1.2509000000000000E+02	1.4198087772597134E+02	3.6759756920747344E+02	3.6878876732140253E+02	4.4731321344026981E+02	4.7357078750784076E+00	8.3526821346267504E+00	5.2198381069674340E+01	-1.3679936706072306E+00	4.1384568379070855E-04	5.4453254197555957E-03
4.2267863778212348E-05	1.2509000000000000E+02	1.3355636256131640E+02	4.5030655995956931E+02	4.5767061210594636E+02	8.1856752115700749E+02	6.2057135602951572E+00	6.7645783757160309E+00	7.4579884820422109E+01	-1.1926994121989862E+00	8.9175130994198373E-04	4.6084122983245041E-03
5.1873103856628466E-05	1.2509000000000000E+02	1.3845745240882385E+02	7.0306096680139240E+02	7.0368770732716087E+02	7.6930912431297315E+02	1.0166943974265337E+01	5.0471752126455192E+00	6.2761201807186573E+01	-7.9620135954753279E-01	2.6540802530995509E-03	2.8264572094612124E-03
4.2704735379120096E-05	1.2509000000000000E+02	1.3195049450042680E+02	3.7952346551675510E+02	3.8784708120759905E+02	1.0657323272040730E+03	1.3058386468216026E+01	9.9060704273199978E+00	9.0156247204708052E+01	-6.6625648929873560E-01	3.2973426707244074E-03	2.0132968828197183E-03
