Omega	Omega_err	mH1	mH2
0.000589792	1.17925e-07	396.984	490.494
0.000291282	9.56907e-08	363.249	795.548
0.000296836	9.05975e-08	545.752	801.869
0.00015893	3.41898e-08	671.431	785.05
0.00171147	1.86699e-07	371.151	619.172
5.69799e-06	1.01965e-09	251.333	765.007
0.00215459	2.37254e-07	489.122	709.263
0.010169	1.62551e-06	422.274	433.097
0.00273663	3.00542e-07	504.49	902.057
0.00233038	4.66565e-07	676.279	678.144
0.000138289	3.70757e-08	611.721	775.087
0.000112487	2.46294e-08	572.98	681.353
1.02049e-05	2.02903e-09	187.418	662.865
0.00115171	2.76232e-07	441.887	514.299
0.00230382	5.3069e-07	739.665	867.48
0.000141882	2.09015e-08	478.653	589.936
0.000212285	6.788e-08	342.888	809.779
0.000398943	1.14974e-07	755.369	974.997
0.000765734	1.42905e-07	917.829	919.315
5.56418e-05	1.25836e-08	239.661	924.111
0.000340003	1.13903e-07	405.307	882.832
9.47646e-05	2.68574e-08	431.741	553.712
0.00244527	2.41535e-07	126.806	229.419
0.000549306	3.97763e-08	694.969	735.531
0.0021779	1.68036e-07	553.394	565.419
0.000704994	1.51417e-07	620.383	705.481
0.00117429	2.20983e-07	830.262	831.061
0.000217436	5.06655e-08	734.481	969.241
0.000571147	1.39603e-07	591.751	601.724
0.00113958	1.98528e-07	677.106	686.639
0.00408972	1.45607e-06	849.376	855.211
0.00171819	3.30507e-07	519.514	636.029
0.000428918	1.43246e-07	290.791	453.655
0.000245503	6.70226e-08	427.458	611.972
0.0847266	1.04551e-05	413.803	603.082
0.00253908	7.67425e-07	592.205	594.835
0.000111342	1.04579e-08	543.797	625.062
0.00105882	1.72745e-07	810.645	810.694
0.000242815	7.45685e-08	309.583	442.741
0.000598368	1.01948e-07	754.085	910.12
9.88026e-06	2.02037e-09	151.493	607.342
0.000263554	5.02937e-08	527.053	543.883
0.000777031	8.93848e-08	796.359	803.564
0.000425166	6.44577e-08	154.063	464.711
0.0120411	1.39537e-06	692.461	917.893
0.000948958	2.85431e-07	444.48	461.101
0.000184926	1.54268e-08	766.686	810.818
0.00275256	7.7316e-07	352.092	403.708
0.00429521	9.5725e-07	441.842	471.512
0.000401868	5.25494e-08	768.008	812.211
7.57168e-06	1.69141e-09	130.857	677.576
0.00032207	2.64079e-08	638.754	692.265
0.00108128	1.47638e-07	728.064	756.196
0.000117313	1.66443e-08	536.78	578.315
0.00177212	1.87525e-07	518.261	733.315
8.82408e-05	2.42401e-08	216.46	684.48
0.0010142	1.05874e-07	439.981	728.116
0.0041577	3.19894e-07	503.913	518.216
0.000355246	5.11019e-08	781.283	883.676
0.000586684	2.01679e-07	404.38	932.112
0.00452226	8.38191e-07	423.822	487.713
0.000239402	6.07801e-08	697.557	837.06
0.000174758	4.70967e-08	709.558	900.672
0.000496862	1.44665e-07	291.012	564.978
0.00038384	4.25334e-08	728.756	819.665
0.000522181	8.18251e-08	543.829	685.944
0.00221938	5.56175e-07	175.687	185.72
9.96423e-05	2.83891e-08	483.523	800.796
0.000673315	2.26757e-07	583.96	839.078
0.000515053	1.43129e-07	787.954	845.345
0.0012532	4.18941e-07	304.861	447.227
9.00502e-05	2.43193e-08	411.514	562.078
0.00062587	5.20735e-08	688.141	750.938
0.0024522	1.13978e-06	794.063	814.266
0.0015649	2.28662e-07	765.27	779.818
0.00205848	3.82045e-07	621.072	624.737
0.000764765	2.17522e-07	274.353	366.365
0.000492111	1.51084e-07	564.872	688
0.00203045	2.40919e-07	518.249	587.715
0.000227705	6.73688e-08	346.929	469.082
0.000153454	3.91534e-08	432.406	544.666
0.000205705	5.48655e-08	747.394	971.913
0.00486132	9.522e-07	789.923	802.684
0.000813992	3.00344e-07	294.312	401.239
0.000120585	3.38977e-08	503.14	704.193
0.000135983	2.6535e-08	577.178	700.115
8.39454e-05	2.00365e-08	644.04	783.686
0.00066927	6.22426e-08	584.677	631.785
0.000684608	2.26104e-07	596.875	748.433
0.000646412	9.86618e-08	497.645	512.812
0.000515103	1.10385e-07	633.564	637.249
0.000229425	6.82873e-08	278.468	603.829
0.000392544	7.79144e-08	544.905	611.963
0.00161597	3.55295e-07	682.921	733.518
0.000184931	5.6105e-08	405.155	562.068
0.000164235	2.63559e-08	542.723	613.176
0.00063373	2.08452e-07	614.059	922.028
0.000197677	3.93414e-08	593.56	711.019
8.92474e-05	2.50851e-08	362.393	664.902
0.000190798	5.67217e-08	524.632	821.361
0.00315065	3.48186e-07	308.094	327.128
0.0013022	4.42283e-07	683.35	874.318
1.7222e-06	2.76205e-10	242.001	769.671
0.00119565	1.52179e-07	640.849	755.83
0.00690821	1.18643e-06	641.806	682.994
7.96093e-05	7.84821e-09	524.861	559.311
0.0121405	1.43294e-06	481.19	948.136
0.000341431	1.65937e-07	750.932	812.038
0.00134718	1.59612e-07	860.492	930.401
0.000575985	1.39701e-07	729.27	864.413
0.000225318	4.28473e-08	524.222	580.858
0.00107134	1.45609e-07	659.922	709.499
0.000342971	7.54116e-08	506.858	514.455
0.000180816	4.98638e-08	618.532	809.138
0.000979512	3.5981e-07	256.408	347.795
0.000193743	3.41471e-08	449.869	462.652
0.00402883	4.39479e-07	561.077	626.626
0.00051666	1.62019e-07	621.226	938.712
0.00274048	7.46576e-07	700.923	756.353
1.25012e-06	2.10089e-10	174.833	751.644
5.805e-05	1.12074e-08	369.988	419.359
0.000691601	9.37304e-08	889.256	913.709
2.1605e-05	4.96339e-09	194.93	947.611
0.000442832	1.36094e-07	179.354	403.486
0.00130753	3.58475e-07	420.007	426.891
0.000136126	1.69906e-08	678.52	788.272
0.00141774	2.19016e-07	706.225	762.623
0.000215671	6.54389e-08	244.526	385.511
0.000436269	9.56869e-08	433.411	481.443
0.00518124	1.26134e-06	441.572	506.04
0.000138583	4.07072e-08	482.772	853.388
0.000188269	5.88907e-08	228.369	462.608
0.00141333	3.72459e-07	543.287	547.924
0.000321738	8.27542e-08	725.08	868.999
0.000142593	2.04949e-08	462.428	563.677
0.000788128	2.49621e-07	563.17	699.31
0.000279332	7.22338e-08	474.596	568.7
0.0001015	1.85855e-08	712.593	864.401
0.00106143	3.01353e-07	539.407	539.486
0.000602339	2.04304e-07	464.926	583.701
0.000165516	3.19621e-08	567.661	579.966
8.53159e-05	2.30638e-08	425.74	517.129
6.99503e-06	1.27708e-09	62.7119	496.487
8.97066e-05	2.3522e-08	336.297	520.236
0.000126167	3.46377e-08	289.368	529.479
0.000125293	2.95805e-08	545.136	634.174
0.00311526	1.01643e-06	243.237	245.571
0.000202548	2.3416e-08	790.037	966.348
9.49519e-06	2.02644e-09	160.891	440.154
0.00112281	2.50874e-07	739.794	753.143
0.000248736	7.41167e-08	503.742	637.511
0.000573573	8.36508e-08	714.089	742.546
0.00110309	3.33465e-07	700.897	847.025
7.78532e-05	8.56106e-09	541.968	687.295
0.000451613	1.4396e-07	590.654	942.364
0.000273246	5.8399e-08	558.697	648.068
0.00134017	1.40134e-07	287.8	634.172
0.0196878	4.51141e-06	629.611	747.137
0.000301432	9.75611e-08	178.984	657.783
0.000794727	1.24343e-07	902.628	902.723
0.000159882	2.10735e-08	625.213	728.381
0.000615136	9.52256e-08	625.159	753.723
0.000158091	4.20661e-08	301.143	563.475
0.000608083	2.20394e-07	552.815	590.049
0.000845311	1.73292e-07	186.25	200.294
0.000869443	1.13409e-07	137.628	695.887
0.000975334	9.17493e-08	614.023	662.941
0.000273315	3.47763e-08	578.14	629.197
0.00489586	1.28336e-06	860.082	872.469
0.00101542	2.53811e-07	849.403	894.642
0.00236075	7.6189e-07	706.921	887.342
0.000167282	5.4901e-08	150.053	387.502
8.36156e-05	2.38348e-08	425.732	559.784
0.00109811	1.12726e-07	792.812	874.967
0.000159586	4.36846e-08	642.962	939.987
0.00251112	5.57982e-07	787.632	830.299
0.000355486	1.16665e-07	483.537	696.419
0.000878339	2.09715e-07	653.31	789.271
0.00262495	6.83738e-07	432.025	507.689
9.92495e-05	1.20529e-08	540.854	724.258
0.000100267	2.59048e-08	661.065	832.039
0.000516758	1.34558e-07	269.224	592.326
0.000252628	7.91035e-08	249.496	581.517
9.9653e-05	2.57423e-08	706.179	964.117
2.80016e-05	6.16249e-09	155.403	776.776
0.000104808	4.69906e-08	560.077	593.512
0.000453223	1.30786e-07	742.957	973.05
0.000124996	1.38624e-08	544.675	622.595
0.00169207	4.0581e-07	575.224	642.289
0.00905533	1.92511e-06	437.666	519.731
0.000202777	6.2807e-08	488.502	812.667
0.000221241	6.89511e-08	256.916	492.395
0.000762133	2.57558e-07	436.439	840.178
9.8916e-05	2.6396e-08	403.173	619.651
0.00196582	2.12171e-07	372.52	766.74
0.00581978	1.62014e-06	695.426	696.072
0.000255289	7.71242e-08	537.869	891.768
0.00108762	3.1213e-07	716.406	906.609
0.000464808	1.07468e-07	672.521	760.532
0.000125364	3.59597e-08	435.44	564.478
0.000130814	3.74999e-08	327.634	471.284
1.49552e-06	2.63851e-10	145.988	597.477
0.00106014	2.07549e-07	618.79	627.5
0.000149176	3.93105e-08	606.364	848.54
0.000597368	5.16683e-08	809.209	854.001
0.000895948	2.42305e-07	376.301	377.96
0.00244826	6.15247e-07	802.939	937.508
0.00013113	3.65958e-08	462.43	750.115
0.00101364	1.99551e-07	498.579	502.487
0.000611305	5.66536e-08	624.462	750.463
0.00133099	2.97865e-07	837.778	846.903
0.000232009	6.75087e-08	592.779	941.624
0.000110435	1.6582e-08	656.007	738.539
0.000153891	4.46718e-08	817.962	869.167
0.000304148	6.7704e-08	499.648	664.784
2.67432e-07	5.42876e-11	140.363	756.216
0.000214626	3.5139e-08	708.944	798.184
0.000220705	4.85905e-08	799.239	980.192
6.19011e-05	1.64197e-08	532.524	811.321
0.000467487	8.32066e-08	822.673	838.671
0.000363348	1.18154e-07	513.237	687.498
0.000273741	3.91781e-08	697.071	718.822
6.81164e-05	1.73983e-08	574.048	836.096
0.000282138	7.26176e-08	680.964	868.553
0.00105315	1.87416e-07	805.804	824.048
0.000180304	4.14917e-08	765.922	898.926
0.000403872	1.34159e-07	273.09	414.899
0.000194329	6.06445e-08	173.935	392.535
0.000559212	1.03444e-07	771.707	944.175
0.00967356	2.43529e-06	414.556	427.372
0.000562604	8.5322e-08	598.257	646.316
0.000711638	8.98121e-08	913.774	913.919
0.000627999	2.13336e-07	208	282.431
8.01382e-05	2.17455e-08	442.817	754.062
0.00295726	8.22611e-07	698.551	706.56
0.00713568	8.01133e-07	479.125	628.634
0.0010645	2.4736e-07	414.244	534.54
0.000128848	3.82506e-08	373.536	565.052
0.000686468	2.34097e-07	329.465	476.351
0.0011703	3.33668e-07	509.233	587.053
0.00101247	2.8385e-07	740.876	954.545
0.00541283	6.0864e-07	645.53	891.323
0.00259151	4.35811e-07	421.507	469.412
0.00200903	4.86849e-07	700.164	709.511
0.00105756	1.51739e-07	766.113	780.515
0.000221347	6.61035e-08	279.064	901.74
0.00892461	5.85964e-07	765.187	777.95
0.00127387	3.12417e-07	649.578	653.78
0.000161413	3.88016e-08	589.969	737.725
0.00069682	8.20862e-08	600.006	736.788
0.000316793	9.24052e-08	635.729	913.199
0.00103231	1.23944e-07	442.724	474.2
0.000461032	9.71545e-08	410.822	560.626
8.30463e-05	2.02666e-08	419.559	607.405
0.000686189	1.67228e-07	550.048	624.007
0.000339862	3.40686e-08	747.477	827.687
0.000174207	4.07112e-08	547.16	646.754
0.00766066	1.68445e-06	396.808	415.354
0.000210974	6.33126e-08	541.574	746.763
0.00221916	5.97107e-07	844.755	848.048
0.0014061	4.92089e-07	645.231	924.261
0.000189657	5.96618e-08	471.043	780.394
0.00346179	6.64764e-07	836.646	836.766
0.000250808	1.24265e-07	814.748	880.969
0.000708502	1.2887e-07	827.72	861.225
0.001971	4.20879e-07	487.619	591.263
0.000117058	3.30876e-08	306.528	579.583
0.000185972	5.15943e-08	681.704	935.931
0.00240825	4.95585e-07	681.519	707.323
0.000476485	6.17927e-08	647.848	683.531
0.0170236	2.48446e-06	820.591	868.02
0.00140768	1.86888e-07	825.896	997.681
0.00148943	5.3314e-07	243.471	364.856
0.000253993	7.10184e-08	740.94	986.999
0.00396414	4.39553e-07	646.935	669.689
0.000279075	2.64326e-08	400.891	474.965
0.00163034	5.7975e-07	534.237	898.499
0.000236994	4.00792e-08	491.853	512.352
0.0986967	1.12992e-05	768.116	769.349
0.000158479	4.74823e-08	520.926	861.814
0.00202178	4.97656e-07	478.597	485.779
0.00140048	3.92833e-07	734.928	928.543
0.000161694	4.77057e-08	319.994	511.487
0.000239898	7.64954e-08	220.859	627.139
0.000258444	5.99526e-08	603.879	624.046
0.00053122	1.33865e-07	744.542	897.173
8.47902e-05	2.28263e-08	446.422	912.635
0.000146924	4.3042e-08	365.915	633.188
0.000147606	4.01149e-08	699.748	937.691
0.00115196	1.41865e-07	496.231	601.09
0.000842063	8.42492e-08	689.15	765.217
0.00168283	3.39798e-07	752.584	758.631
0.00469782	1.41661e-06	398.761	406.931
0.000360148	1.09078e-07	675.82	965.821
0.000233735	3.6743e-08	613.497	658.102
0.000245512	6.7824e-08	624.792	773.257
0.000778555	1.20279e-07	537.214	549.445
0.00356296	4.71392e-07	766.167	858.702
0.000175401	5.05061e-08	365.981	462.047
0.000573231	1.90989e-07	247.07	662.744
0.000172971	5.01715e-08	399.106	583.099
8.19076e-05	2.02024e-08	458.063	558.618
0.000719683	2.61153e-07	223.882	312.808
0.0019934	5.31811e-07	623.478	626.377
0.000364169	1.18726e-07	254.441	386.64
0.000651308	5.85041e-08	627.521	673.305
0.000183606	5.48613e-08	361.137	702.046
0.000212202	6.49615e-08	252.934	620.739
0.00033532	2.66279e-08	867.957	919.125
0.000101104	3.02219e-08	187.22	432.662
0.00055032	1.45385e-07	757.261	931.145
0.00107428	1.13296e-07	498.293	697.734
8.11587e-05	2.00049e-08	502.898	632.939
9.30081e-05	2.80985e-08	153.361	764.367
0.00253276	2.71596e-07	531.575	658.138
0.000306836	4.84476e-08	774.864	831.19
0.00392863	4.21002e-07	776.749	889.604
0.000770465	1.90687e-07	851.676	884.977
0.000689697	2.29086e-07	487.863	982.146
0.00022986	1.76139e-08	519.914	576.544
0.00393249	4.27568e-07	643.899	699.328
0.00051687	8.32438e-08	443.91	538.845
0.00150955	3.48239e-07	518.03	529.289
0.000738767	2.49218e-07	616.677	953.15
0.000303778	9.24805e-08	569.093	810.433
0.00135339	2.81474e-07	850.534	861.806
0.0011561	4.13028e-07	567.449	969.071
9.75592e-06	2.00942e-09	222.346	777.963
0.0109931	1.45263e-06	881.055	965.907
0.000198593	4.22028e-08	636.577	747.01
8.23439e-05	1.95078e-08	663.215	814.944
0.000241579	6.85218e-08	591.687	827.845
0.0089276	1.2566e-06	810.881	861.681
0.000229513	6.91276e-08	388.779	568.353
0.00102568	8.47264e-08	784.265	857.516
0.00107583	3.54116e-07	541.097	609.702
0.000414868	8.296e-08	488.132	705.32
0.000188435	6.54656e-08	584.194	620.563
0.000164707	4.92479e-08	539.669	760.682
0.00119422	3.07304e-07	571.205	632.98
0.000326211	9.55713e-08	641.084	893.513
0.000322627	1.01165e-07	325.656	470.621
0.000248989	5.99484e-08	431.156	551.079
0.000240885	6.45843e-08	667.564	744.086
0.000193479	5.79208e-08	325.844	800.45
0.000640413	7.28733e-08	768.987	830.879
0.000947173	1.47226e-07	787.136	815.365
0.00202972	6.35549e-07	516.884	595.729
0.000360995	1.15405e-07	524.984	690.169
0.000381049	6.5068e-08	624.886	672.905
0.000697177	2.43092e-07	376.651	669.417
2.15174e-05	4.41004e-09	320.138	845.88
0.000217265	6.23824e-08	581.233	781.389
0.000826237	8.29287e-08	723.951	811.745
0.000524553	1.79818e-07	344.284	572.817
0.00023043	7.66553e-08	408.556	621.279
0.000362927	1.11197e-07	644.96	970.825
0.00346256	4.33994e-07	248.379	702.583
0.00023992	4.06226e-08	820.713	996.768
0.00150912	1.61305e-07	477.376	751.365
0.000255958	6.34917e-08	411.993	496.933
0.000134142	3.36772e-08	477.08	658.903
1.11582e-07	1.28372e-11	128.705	842.42
0.00062089	2.22421e-07	354.622	599.182
0.00020666	6.01845e-08	626.095	906.548
0.000546062	9.66024e-08	713.787	722.209
0.00358899	1.15884e-06	812.037	892.264
0.00055916	6.78198e-08	908.904	910.569
0.0441494	5.31923e-06	625.418	646.613
0.000230091	3.5076e-08	774.828	934.841
0.000812559	2.90898e-07	478.878	922.279
0.000155045	4.07215e-08	597.726	730.063
0.000806828	2.85653e-07	534.538	760.541
0.000355227	3.52273e-08	571.395	595.038
0.000539272	9.41923e-08	444.629	457.116
0.00022956	3.45909e-08	631.733	704.95
0.00816895	1.14568e-06	526.21	555.757
0.000472923	4.92875e-08	852.651	852.761
0.00321577	5.65464e-07	814.358	871.442
0.00685161	1.71475e-06	657.89	659.653
0.000636292	9.98537e-08	844.023	844.669
0.00126235	3.07322e-07	703.491	791.344
0.0459283	7.53677e-06	605.598	623.785
0.000477303	9.44028e-08	501.825	549.552
0.000265488	8.10574e-08	582.79	795.803
0.00138868	2.86246e-07	661.546	663.128
0.00461152	8.45453e-07	787.594	934.525
0.000705606	1.05217e-07	719.761	737.327
0.000129862	1.45475e-08	713.11	780.279
0.000359725	1.10019e-07	280.685	381.976
0.00350127	1.26888e-06	641.794	805.122
0.000246224	7.19534e-08	325.358	411.098
0.000291057	3.51087e-08	501.26	525.368
0.00153729	4.69008e-07	416.509	417.002
6.20027e-05	1.40591e-08	172.16	362.907
0.000108175	2.81311e-08	412.447	597.312
0.000156514	4.56592e-08	380.396	703.78
0.02511	2.63985e-06	596.89	653.247
0.00107919	3.84641e-07	462.608	702.514
0.0420595	1.00072e-05	741.942	827.931
0.000733073	6.85755e-08	236.21	452.13
0.000191329	2.62535e-08	656.331	707.032
0.00016048	2.26473e-08	422.236	665.704
0.000223323	6.74202e-08	395.654	763.785
0.000226984	7.2039e-08	257.617	924.683
0.000144652	1.81508e-08	676.372	728.008
2.03897e-05	4.31979e-09	172.531	879.452
0.0162294	4.57596e-06	805.583	916.962
0.000239001	7.24401e-08	582.307	908.741
0.000346086	5.78173e-08	648.692	763.803
0.00537121	1.89918e-06	715.235	900.75
0.00044334	1.44266e-07	433.858	654.282
0.00018636	4.13139e-08	693.056	802.761
6.07652e-05	1.42635e-08	531.988	660.418
3.9758e-05	1.00777e-08	343.119	954.372
0.00208992	6.798e-07	621.825	716.221
0.000242307	2.41266e-08	804.496	893.475
0.000163632	4.62852e-08	580.751	877.852
0.000172932	5.16335e-08	239.212	395.412
0.00898298	8.25259e-07	416.808	470.373
0.0034895	1.12778e-06	840.527	861.916
0.00111251	2.56533e-07	474.865	476.712
0.00315725	3.44749e-07	614.545	812.732
0.00111411	3.94586e-07	378.721	558.149
0.00151534	2.29977e-07	357.195	379.427
0.000397414	9.04313e-08	703.432	863.941
0.00210063	6.7292e-07	246.439	366.968
0.000132484	3.75369e-08	264.732	357.636
0.00127878	3.1562e-07	675.393	764.412
0.0015728	4.25973e-07	449.215	450.561
0.000214977	6.51546e-08	335.481	687.777
0.000117831	3.96638e-08	775.569	839.552
0.000245557	8.57319e-08	153.519	370.419
0.000230999	5.44188e-08	743.372	898.048
0.00160912	1.79018e-07	928.931	992.176
0.0012039	1.57053e-07	547.353	591.294
0.000756536	1.26141e-07	840.468	868.374
0.00016874	1.59229e-08	763.541	903.678
0.000126517	1.05707e-08	603.972	697.005
0.000161112	3.32789e-08	528.246	623.158
0.000409101	1.28955e-07	304.371	489.567
0.000113949	3.34074e-08	483.425	884.997
0.000536927	1.24099e-07	443.07	448.083
0.00155379	3.29734e-07	874.836	894.414
0.00092475	6.81719e-08	449.502	493.716
0.000589828	7.26752e-08	786.759	791.741
0.000916595	2.18197e-07	170.174	194.943
0.000506612	4.6452e-08	900.356	982.597
0.000183165	2.8355e-08	654.574	796.518
0.000169075	4.93645e-08	292.802	516.694
0.000905998	1.0371e-07	386.863	452.436
0.00206572	6.4623e-07	531.065	533.814
0.00271683	2.83435e-07	411.141	573.144
0.000246649	3.19039e-08	382.17	418.481
0.000165065	4.59173e-08	506.53	690.738
0.000394942	1.14594e-07	289.692	364.38
0.000417075	5.53539e-08	925.816	996.377
0.000182952	2.80982e-08	701.267	799.776
0.00449596	4.97086e-07	429.004	431.649
0.000285552	3.24392e-08	508.607	626.065
0.000345487	2.30667e-08	849.086	901.209
0.000564981	6.60538e-08	565.99	594.033
0.000620746	2.11983e-07	553.638	754.113
0.000410749	7.80671e-08	550.228	675.909
0.000782286	1.53117e-07	640.359	640.452
0.00135811	1.92307e-07	761.503	877.542
0.000297058	4.25282e-08	623.466	643.529
0.00563978	6.46812e-07	656.231	873.237
0.000374814	1.23445e-07	510.718	830.651
0.00511499	6.81361e-07	976.985	995.538
0.000252024	1.94252e-08	660.346	761.398
0.00454427	5.02342e-07	360.058	961.916
0.000212018	6.18391e-08	666.233	969.149
0.000174119	4.79652e-08	654.654	897.539
0.000184398	5.42421e-08	313.822	414.428
0.000308632	9.80525e-08	575.831	853.566
0.00211774	2.27572e-07	303.951	517.091
0.000420711	1.3901e-07	403.946	552.506
0.0015215	1.64584e-07	690.513	755.722
0.00249449	2.6502e-07	536.681	957.219
0.000919463	1.02033e-07	655.445	657.025
0.000923477	2.85777e-07	320.973	495.027
6.13012e-05	1.48551e-08	268.506	902.562
0.000120593	1.18867e-08	764.319	858.399
0.00147858	4.64595e-07	771.062	778.835
0.000546564	7.68085e-08	718.698	721.688
0.000156363	3.44223e-08	634.968	738.055
0.000136119	1.74074e-08	764.456	879.36
0.000205451	6.07192e-08	518.553	919.815
3.91909e-05	9.22087e-09	156.999	528.69
0.0051928	5.7191e-07	468.156	673.431
0.000507676	1.58062e-07	629.486	783.411
0.000160248	5.53944e-08	676.171	720.052
0.000841692	2.91487e-07	441.67	601.958
0.00296958	3.22577e-07	614.444	697.289
0.000190234	5.59279e-08	270.692	588.433
0.0064425	7.33189e-07	225.095	330.407
0.000337492	6.16291e-08	711.795	776.928
0.000158802	4.53754e-08	545.822	877.55
0.00104747	3.12922e-07	413.428	414.397
0.00539773	5.98017e-07	462.389	834.044
1.21614e-06	2.02546e-10	143.405	904.091
0.000197308	5.88436e-08	532.642	782.882
0.00127728	2.21727e-07	577.509	580.449
0.000257312	7.53427e-08	510.358	695.514
0.000203649	5.79431e-08	323.315	511.023
0.00639075	6.96364e-07	662.823	686.671
0.000202378	2.03608e-08	838.048	923.033
0.000221802	4.57193e-08	490.892	682.493
0.000923898	3.29257e-07	495.409	750.551
0.00213621	2.77417e-07	287.733	302.169
0.000254178	5.18795e-08	389.308	437.542
0.00124871	2.28462e-07	445.581	457.724
0.0009178	3.28944e-07	302.851	467.883
0.000228177	7.01906e-08	462.051	644.984
0.000181179	1.31873e-08	619.743	651.036
0.00646772	1.45684e-06	228.355	260.558
0.000156701	4.44665e-08	567.335	787.826
0.000655106	8.24603e-08	823.628	945.873
0.00164779	3.27748e-07	681.804	695.607
0.00132563	3.11659e-07	740.514	749.616
0.000319349	2.9565e-08	745.015	803.946
0.000337829	5.19399e-08	682.06	698.805
0.000185897	2.62328e-08	852.533	909.966
0.000284532	2.07413e-08	801.233	836.435
0.00284442	1.21653e-06	546.8	583.988
0.00503358	5.71981e-07	648.609	822.993
0.00933916	2.61541e-06	519.642	557.702
0.000135402	2.71975e-08	546.266	620.263
0.00093463	1.38551e-07	624.897	629.867
0.000349635	7.49147e-08	335.74	603.016
0.00240833	5.75169e-07	606.907	639.355
0.000221745	4.19121e-08	820.856	956.913
0.00087763	1.41725e-07	768.367	780.774
0.000253815	7.59279e-08	301.443	390.297
0.00236875	5.21441e-07	241.847	263.915
6.1226e-05	1.56385e-08	272.653	408.368
0.000425959	8.84602e-08	320.837	345.039
0.000151557	4.35508e-08	263.17	371.434
0.000715933	2.2554e-07	605.061	741.666
0.000678743	1.60711e-07	714.078	850.286
0.00515941	1.45771e-06	640.045	640.121
0.000385064	5.82022e-08	442.005	541.896
0.000703714	2.19766e-07	516.826	671.522
0.00157831	1.69599e-07	599.7	967.006
0.000239903	6.9263e-08	592.699	786.148
0.000190682	1.59942e-08	656.043	795.473
0.000482054	1.21369e-07	441.268	539.062
0.000199933	5.22556e-08	697.666	861.212
0.00153649	5.0793e-07	365.838	526.698
0.00094817	1.28735e-07	664.914	713.093
0.00180664	1.89566e-07	322.759	556.917
0.000136378	4.18873e-08	353.22	562.634
0.00216578	7.61275e-07	683.902	910.404
0.000350901	9.43646e-08	527.282	528.469
0.000602087	1.32988e-07	561.435	567.717
0.00941136	8.93794e-07	772.832	772.896
0.000136737	2.3798e-08	584.358	667.427
0.000714459	1.57502e-07	369.09	378.686
0.000892647	2.47401e-07	403.742	404.425
0.000403658	1.32514e-07	220.504	727.596
0.000449475	6.01035e-08	609.271	752.576
0.00042183	6.3618e-08	785.986	843.114
0.000202203	5.53433e-08	536.845	831.837
0.00124305	1.0917e-07	668.537	719.689
0.00222373	2.29682e-07	745.25	747.373
0.000115925	3.24457e-08	256.943	620.17
0.000955798	1.74989e-07	709.276	717.693
1.67581e-06	2.89347e-10	146.209	882.26
0.0037008	4.0227e-07	286.403	349.346
0.00271284	3.2552e-07	223.373	676.3
0.000443523	8.3136e-08	555.82	560.939
0.000231299	6.20723e-08	679.173	878.661
0.00192829	3.08965e-07	667.774	758.457
0.00209012	2.16241e-07	328.013	432.889
0.000269593	4.09891e-08	633.861	696.653
0.000676062	2.20346e-07	261.962	315.308
0.00060151	1.73792e-07	511.246	679.275
0.00513642	1.03988e-06	503.917	557.826
0.000151558	1.24933e-08	662.165	735.642
0.000161441	4.65167e-08	287.265	602.83
0.000519829	1.11292e-07	504.789	610.81
0.0018044	3.27418e-07	827.168	829.645
0.000447868	8.89498e-08	683.652	771.675
0.00237477	7.08583e-07	355.981	356.328
1.50295e-06	2.69884e-10	168.874	361.297
0.000143193	4.12262e-08	441.871	652.665
0.000247347	2.22192e-08	636.926	734.448
0.000287346	2.72046e-08	692.758	842.428
0.000354018	6.06799e-08	379.367	434.296
0.000119257	3.31957e-08	289.523	615.522
0.000858305	9.02777e-08	417.171	576.702
0.00202229	1.43823e-07	113.948	426.294
0.000263385	2.32788e-08	574.924	676.334
0.000358317	4.83783e-08	647.633	660.673
0.00218441	7.20929e-07	626.321	777.225
0.0100583	2.22777e-06	721.497	748.419
0.00162401	1.9533e-07	642.686	679.139
0.000265954	8.05831e-08	589.928	769.486
0.000239116	2.41432e-08	568.318	728.194
0.000110243	1.93765e-08	564.706	635.659
0.000417624	1.2867e-07	471.63	605.101
0.000199314	3.7433e-08	494.459	596.364
0.00280918	2.99842e-07	423.088	621.479
8.77749e-05	7.95875e-09	755.242	917.815
0.000135413	3.89009e-08	489.079	716.01
0.00028263	8.87914e-08	245.513	515.481
0.000253073	7.41669e-08	281.497	384.678
0.000776528	2.97314e-07	184.149	370.113
7.52812e-05	1.612e-08	700.022	861.205
0.000304213	9.24812e-08	378.761	543.325
0.000392637	1.30796e-07	223.207	510.348
0.000263088	3.58188e-08	567.663	611.801
0.000730338	7.40846e-08	168.019	347.988
0.000774375	2.08146e-07	498.848	603.317
0.000530979	9.63971e-08	753.021	763.602
0.00023336	6.99029e-08	503.486	801.327
0.00109594	2.06195e-07	723.325	768.232
0.000930538	1.22919e-07	587.441	694.805
0.000542168	1.56746e-07	503.153	606.901
0.0327131	3.59479e-06	377.405	377.429
0.000929698	1.37219e-07	757.322	806.03
0.000450333	4.45602e-08	308.79	357.652
0.00033413	1.56685e-07	711.873	847.677
8.37313e-05	2.37639e-08	433.966	686.078
0.000965723	2.35067e-07	495.642	515.092
0.000123357	1.3806e-08	551.688	606.136
0.00010036	2.33671e-08	729.37	943.149
0.00030618	9.889e-08	228.951	674.515
0.000539764	1.36869e-07	350.949	452.704
0.000187232	5.61506e-08	428.573	630.975
