Omega	Omega_err	MA1	svev	alpha
0.11389	0.000699491	527.735	348.319	-1.16877
0.0200563	9.52946e-05	250.043	786.921	-0.476521
0.0336137	0.000167311	292.983	599.682	1.39286
0.0028979	1.8074e-05	82.3116	252.463	-0.624333
7.50039e-06	1.98841e-08	395.915	133.128	1.18039
0.444157	0.00328772	420.305	423.064	0.994748
0.0522852	0.000292335	476.089	785.199	0.335067
0.000479936	2.63512e-06	269.635	370.688	0.167959
0.0187576	8.33976e-05	863.227	681.752	0.863486
0.00012578	3.61862e-07	695.723	124.052	-1.17541
0.0134435	9.54344e-05	93.2465	70.1474	1.53137
0.012689	5.75644e-05	700.007	289.431	-1.30705
0.0129318	5.74187e-05	306.763	959.724	-1.23597
0.000239376	6.44683e-07	404.083	923.295	0.618082
0.00544815	3.60572e-05	90.0609	304.094	1.15252
0.577779	0.00442694	402.062	420.901	-0.664285
0.000249017	8.1943e-07	562.905	64.3443	-0.644763
0.00635864	2.57925e-05	868.135	421.201	-0.668013
0.0147385	6.53929e-05	779.692	275.542	1.43599
0.0172708	7.64674e-05	936.065	42.0026	0.103669
0.000626265	2.01134e-06	394.608	639.939	-0.723167
0.0237144	0.000120178	293.898	966.584	0.868094
18.117	0.178144	899.062	643.538	-0.579593
0.00089247	4.29355e-06	198.73	604.457	-0.519675
8.6046	0.078843	818.647	629.719	0.738747
2.00385e-06	4.22145e-09	535.826	23.493	0.826523
0.00383408	1.51043e-05	824.782	720.461	-0.469429
0.0191905	9.04456e-05	735.756	883.691	1.08506
0.0588876	0.00133763	127.355	116.079	-1.11574
0.0011764	3.74487e-06	366.523	921.251	-0.449412
0.0738353	0.000427298	615.069	672.785	-0.64373
0.188336	0.00108959	899.589	630.047	0.920833
0.000177072	4.66855e-07	328.095	528.733	0.936319
0.122569	0.000691973	813.297	561.569	1.09579
24.6055	0.307053	88.2819	200.178	0.65652
0.00115202	4.07695e-06	595.495	554.808	0.956574
0.00156749	5.59874e-06	726.171	949.387	0.603361
2.92178e-06	5.69339e-09	441.374	49.9544	-1.24723
3.17866	0.0246346	948.182	398.689	-1.37377
0.0313392	0.000151872	308.11	855.969	1.38848
0.309692	0.00192957	891.376	740.267	0.300911
0.000703142	2.39757e-06	574.204	445.139	0.888978
5.3984	0.0484342	704.222	492.455	0.392649
0.0128064	5.84232e-05	694.279	430.042	-0.524585
1.41742e-05	3.47257e-08	274.383	26.0499	-0.103148
0.000389368	1.16371e-06	765.985	570.59	0.578603
0.0105497	4.46642e-05	946.41	747.143	0.922118
0.0259065	0.000121603	938.121	735.751	-0.682352
0.406326	0.00263174	748.969	878.705	1.32469
0.972814	0.00682103	920.416	704.929	-0.442711
0.00152519	5.16009e-06	268.601	984.081	0.609602
8.87569e-05	2.51637e-07	763.108	28.0345	1.44123
0.0224167	0.00014169	163.593	426.497	-1.43993
0.0990089	0.000516699	917.897	726.106	1.32498
0.0825801	0.000673558	117.893	715.558	1.44621
0.431171	0.00278378	883.629	243.899	-1.37527
0.000733724	2.32349e-06	450.404	983.917	0.637387
0.00699946	2.91213e-05	846.603	62.9055	-0.276391
0.00464143	2.07839e-05	463.611	106.958	-1.16866
2.64789e-06	8.06838e-09	216.736	87.6747	-0.779395
0.357224	0.00250214	507.891	294.274	-0.592261
7.16411e-05	1.40512e-07	492.91	233.998	-0.0845174
0.000395087	1.1245e-06	409.339	434.005	0.212244
0.00515641	2.1022e-05	768.476	630.167	-0.548146
2.09041e-05	5.24731e-08	322.009	29.3782	-0.806763
0.00254391	1.35818e-05	172.766	655.566	-0.982228
0.0104259	4.57286e-05	854.97	316.037	0.301512
13.9197	0.13433	873.319	848.037	-1.32049
0.00110477	5.52647e-06	194.768	391.76	-0.240125
0.0685275	0.000381395	565.599	896.766	0.480587
0.0761586	0.00140077	56.014	221.314	1.48331
0.00363353	1.55509e-05	467.627	298.375	0.958149
3.58407e-07	6.06346e-10	424.808	49.1395	0.836487
0.520818	0.00380114	468.225	953.656	0.166063
1.03895e-05	2.27886e-08	653.968	149.685	-0.442631
0.0031023	1.67435e-05	174.355	439.341	0.269782
5.84475e-09	7.54289e-12	458.883	10.4305	-0.631381
3.12075	0.0282602	262.584	952.049	-1.48534
0.394735	0.00485645	70.5807	999.356	-0.807745
0.00035771	1.20596e-06	610.797	48.8274	-0.0411631
0.281562	0.00177701	769.525	253.906	-1.44651
0.000229878	6.57134e-07	478.158	592.828	-0.740892
9.2701	0.0872957	714.176	623.65	-1.10959
0.00604599	2.43183e-05	852.786	732.948	1.18169
0.0292855	0.000154818	633.401	175.995	-0.482866
0.00246836	9.27601e-06	319.736	374.127	1.20772
0.00436528	1.85308e-05	652.895	128.188	-0.557401
3.67974	0.035322	294.128	809.662	-0.650338
0.000721169	3.25904e-06	292.46	333.219	-1.34861
5.83703e-05	1.48555e-07	649.603	335.557	0.770099
0.639673	0.00408114	68.1958	892.045	-0.300967
0.00154424	5.51353e-06	380.064	281.064	1.29497
0.0301872	0.000157556	574.416	259.242	-1.5238
0.03683	0.0013165	54.3721	899.489	1.20132
0.0332761	0.00017724	231.704	205.76	0.548967
0.120152	0.001814	119.36	967.765	-0.0843621
0.000483895	2.10579e-06	252.731	544.328	-0.482341
2.77901e-05	6.65932e-08	803.235	92.5046	1.22988
0.000897271	3.21146e-06	597.335	296.386	1.122
1.48691	0.0151533	78.3858	769.578	1.4919
0.00174987	6.20587e-06	643.865	989.858	0.358847
0.00235817	8.64653e-06	874.347	497.119	0.517445
0.0331605	0.000171667	694.415	340.11	-1.20061
1.13798	0.00858349	596.72	591.39	0.920749
2.26718e-06	3.48026e-09	62.2544	140.41	1.04528
0.681802	0.00511662	243.211	724.481	1.10127
0.00856188	3.8418e-05	586.321	707.981	1.0142
0.000582656	1.7788e-06	504.396	797.918	0.400404
0.000259828	7.87794e-07	659.121	242.436	-1.05327
0.979103	0.00793649	445.887	829.612	0.291356
0.0441492	0.000244368	478.466	710.865	-1.08105
23.1476	0.267933	442.769	949.025	-1.30835
0.000503254	9.98338e-07	337.703	916.347	-0.156998
5.50191	0.0505302	644.321	301.269	0.107908
0.107131	0.000666048	486.765	357.819	-0.765703
63.7639	0.742001	898.21	883.838	1.53994
3.28345e-05	7.87008e-08	827.323	155.758	0.374656
0.000116817	4.14753e-07	187.921	212.786	-0.617116
0.000359789	9.42783e-07	251.718	459.997	0.40627
0.00139895	4.97598e-06	497.259	713.147	0.504355
3.01981e-05	7.25481e-08	292.634	111.457	0.994705
0.000370999	1.08004e-06	427.456	351.621	1.35073
0.155822	0.000906267	826.737	187.032	1.27137
1.60174	0.0132283	225.805	894.973	0.959747
0.0673063	0.00066442	80.7215	425.329	-1.38535
0.000126034	3.4542e-07	553.394	363.234	-0.982122
2.51504e-05	5.77747e-08	257.436	816.884	0.890509
0.000358398	1.73318e-06	192.816	444.555	0.714522
0.00443017	1.74268e-05	919.133	544.52	-0.225322
0.00228842	9.2548e-06	592.866	358.869	-0.360975
0.0609133	0.000340961	602.947	290.498	-0.106105
5.90409e-05	2.41724e-07	260.992	272.451	0.973029
0.0647187	0.000373265	349.905	868.887	-0.727055
0.00577342	3.74197e-05	98.0657	456.496	1.23325
4.21315	0.034866	771.992	676.336	-0.678927
1.43261e-06	2.94177e-09	657.12	12.319	1.44796
8.79081e-05	2.19884e-07	455.387	389.787	0.440704
8.72632e-06	1.98691e-08	312.664	26.353	-1.40236
0.000558909	1.78763e-06	499.839	520.321	1.27623
0.00153581	5.77121e-06	489.236	716.244	0.735942
2.28491e-09	2.8209e-12	784.462	3.82574	1.00929
0.0489444	0.000255774	708.29	714.109	1.16074
0.00567884	2.60359e-05	508.861	154.212	0.105706
0.000445395	1.40558e-06	698.081	495.051	-0.991414
0.000979376	3.28998e-06	618.013	824.879	-1.03509
0.000794154	3.66179e-06	198.723	224.911	1.32881
0.00502668	2.18002e-05	531.985	829.381	0.51858
0.00832445	7.98966e-05	166.897	399.927	-1.49672
0.103388	0.000550752	824.842	845.002	1.40101
0.00391984	1.4799e-05	903.653	815.614	0.290186
0.000644607	2.92842e-06	170.142	126.89	-0.13085
0.0065548	2.93048e-05	503.855	643.13	1.11081
4.45769e-06	9.48971e-09	335.802	25.077	-1.1454
1.43918e-05	4.68797e-08	942.991	59.3253	-0.0540191
0.000873313	2.98807e-06	439.487	148.726	0.0871825
0.0860667	0.00045581	904.42	551.778	0.196817
0.0563991	0.000288717	909.361	509.094	0.97481
0.00029379	7.50631e-07	313.544	403.258	1.26716
0.256352	0.00180183	184.315	362.336	-0.231479
0.00462591	2.04584e-05	474.751	280.619	0.482306
0.000363023	1.11222e-06	547.013	789.143	0.909502
0.00608509	2.73158e-05	711.418	273.036	0.139638
6.83449e-05	1.83824e-07	920.645	73.1271	-1.04404
0.44409	0.00265386	67.7347	730.591	1.30923
11.2882	0.114174	556.661	727.304	1.49084
0.363302	0.00240342	642.532	878.021	1.11773
5.21144e-06	1.24865e-08	269.66	282.819	0.966378
0.0875583	0.000466939	829.4	461.669	0.678625
0.00704658	4.11421e-05	137.64	506.011	-0.256868
1.34776	0.0108723	228.208	962.722	1.04391
0.00400781	1.60518e-05	642.572	999.96	-1.0512
1.11813e-05	2.46033e-08	922.285	83.0495	0.559574
0.0910202	0.00049168	894.969	653.016	0.101038
0.00225409	8.55455e-06	743.148	388.557	0.305435
0.0279338	0.000183989	258.841	405.426	-1.52609
0.00502107	1.67687e-05	154.422	730.514	-1.26278
2.34209e-06	3.79007e-09	62.2275	516.766	-0.900373
0.000430561	1.49237e-06	512.466	46.644	-0.906053
0.00605788	2.51772e-05	748.337	377.61	-1.02961
0.000307152	7.34931e-07	291.453	850.532	0.770116
0.00524369	4.06071e-05	80.256	278.02	-0.920062
0.0933363	0.000554393	351.759	804.554	0.954359
0.0465441	0.000382	117.635	818.195	0.211536
0.674998	0.00469807	755.616	665.715	-0.970204
0.00399531	1.64956e-05	644.567	405.172	0.934951
6.0028e-08	9.22772e-11	496.324	10.1893	-1.02265
0.106974	0.000605274	810.773	347.398	-0.716765
4.60841e-06	1.03763e-08	680.16	17.9652	-1.21396
0.553433	0.00359929	913.569	321.398	0.734489
0.00389024	1.5798e-05	350.84	538.039	-0.644625
0.0555665	0.000285034	863.462	862.281	-0.284575
2.61359	0.0211762	688.268	600.991	0.590195
0.00257479	1.00174e-05	459.891	485.983	-0.408984
0.00940971	4.45091e-05	842.767	544.753	1.41796
1.28597e-06	4.02074e-09	129.352	223.974	0.710489
0.83749	0.006397	531.013	839.9	0.905868
2.61028	0.0242558	306.983	522.62	-0.0189116
0.000902505	2.95065e-06	423.778	789.001	0.376371
3.60161e-07	6.57618e-10	210.611	30.1901	-0.568139
5.04053e-08	7.6617e-11	621.481	8.01365	1.21782
0.00135928	4.65629e-06	938.441	258.202	-1.28675
0.000110436	3.28843e-07	673.519	42.723	1.15614
0.00496609	2.16344e-05	504.628	594.571	0.882688
5.6091	0.0526987	584.927	569.746	-1.44639
0.000315075	6.51635e-07	186.058	534.047	1.19349
0.0242119	0.000114313	925.973	500.203	0.208868
0.00490271	2.73275e-05	192.859	885.755	-1.09403
9.6955e-06	2.23092e-08	396.636	40.3635	0.922721
0.010536	6.30869e-05	138.757	884.241	-0.401157
0.000166577	6.50605e-07	221.767	241.077	0.915516
0.177456	0.00114089	291.548	572.814	0.615733
0.0182157	8.63684e-05	259.843	735.859	1.13962
0.24184	0.00159554	582.391	742.908	-0.363374
0.0109941	4.69327e-05	744.147	950.868	0.203729
0.0104254	4.94034e-05	706.209	716.892	1.35091
0.0251086	0.000170092	97.5866	723.995	-1.2118
0.000527568	1.69934e-06	530.36	487.093	-1.09487
0.0074639	3.30711e-05	555.24	942.968	0.705556
0.365008	0.00241535	641.299	421.159	1.03599
0.012189	6.31724e-05	432.814	692.824	1.22571
0.377277	0.00249786	659.768	275.217	-1.51772
0.0282135	0.000226602	105.594	582.162	-0.160866
0.0644553	0.00032773	98.928	379.423	0.913863
0.0996003	0.000572211	689.327	905.258	-1.2339
0.000745167	2.44973e-06	156.775	259.472	-0.803942
0.0557873	0.000295882	695.245	968.714	0.56554
0.154037	0.000959878	540.892	510.273	-0.396038
0.0190057	9.22793e-05	623.719	264.83	1.47901
0.014431	6.45808e-05	737.507	987.691	-0.581242
3.5338	0.0293575	830.998	764.016	1.02311
0.000179488	3.55976e-07	270.591	616.943	1.32619
0.000123264	3.57968e-07	872.118	30.3488	1.43089
0.0688429	0.000399024	490.776	200.363	-1.46994
0.163146	0.00100909	551.756	712.409	-0.921461
0.000161879	4.53757e-07	431.781	581.046	-1.24739
0.00119533	4.55173e-06	394.976	74.6537	-1.37706
0.442527	0.00299307	617.746	377.275	-1.10834
0.315541	0.000984252	304.712	972.898	-0.00438424
0.0148504	0.000105459	150.038	421.323	0.0883239
0.0486672	0.000255499	714.408	484.096	-1.49346
5.16911e-06	1.09218e-08	816.249	57.6649	-0.854567
7.57014	0.0660673	941.671	435.238	-0.286216
0.0115856	5.14261e-05	824.019	512.326	-0.267201
0.000265118	8.10303e-07	632.274	477.137	-0.806359
0.0196531	9.03432e-05	944.327	391.141	-0.69806
0.824872	0.00551803	907.55	776.629	-0.701486
0.533788	0.00377201	632.544	805.02	-1.36978
0.00304206	1.15328e-05	924.392	89.516	-0.359702
8.91081	0.0786082	872.752	613.873	1.01453
0.00347365	1.84948e-05	107.113	232.597	1.27208
0.000115661	4.61454e-07	346.308	320.542	1.3304
0.00930189	4.18458e-05	634.767	167.641	1.49603
1.04391	0.00744345	878.668	254.749	0.450626
0.00150643	7.90157e-06	254.801	920.228	1.17363
9.15686e-06	3.23066e-08	62.0393	937.626	1.17756
0.0194029	0.000117712	204.345	261.072	1.52343
26.1806	0.267702	879.779	808.049	-1.30168
12.0795	0.115438	755.016	990.586	1.52504
7.68525	0.0950523	146.223	909.005	-1.21711
0.000199928	6.25562e-07	619.755	89.6958	0.806307
0.0249439	0.000134415	385.876	400.694	0.169031
0.0120517	9.02385e-05	90.6939	427.953	0.316524
0.000436104	1.22245e-06	402.001	476.106	-1.38672
7.92183e-07	1.43493e-09	598.758	44.4723	0.196682
0.0526875	0.000283099	851.953	648.62	0.0996129
0.019844	9.18405e-05	904.355	517.626	0.547924
0.00171728	6.07975e-06	501.601	787.205	-1.39425
0.0584204	0.000323718	246.708	813.04	-1.14718
3.56079	0.0316843	529.871	688.956	0.288271
0.000123745	3.45876e-07	482.872	193.32	0.246317
0.000431116	1.25228e-06	413.606	637.36	1.16893
1.69497	0.0142973	528.698	435.252	-1.52764
10.1701	0.0957566	699.621	545.9	-0.242077
1.058e-06	2.09655e-09	489.781	98.2569	0.537478
1.67086	0.0128669	734.111	727.555	1.54071
0.00242012	9.13968e-06	727.774	126.14	1.50384
0.00208134	7.63749e-06	886.941	570.876	-0.671447
0.0113743	5.25497e-05	437.947	864.812	-0.279904
0.000249276	1.04668e-06	213.969	283.702	1.05262
0.0450978	0.000233511	770.564	848.948	0.672533
0.00135865	5.49321e-06	461.148	137.881	0.0704583
0.00281197	1.46512e-05	156.847	194.319	1.39951
15.4403	0.167812	464.837	935.965	1.19017
0.0419361	0.000210858	837.568	857.671	-0.898458
0.000282993	6.75455e-07	221.841	500.784	0.95822
0.00133837	4.79992e-06	829.972	216.699	0.383231
0.0170365	7.69179e-05	244.914	457.588	-1.41742
0.0608921	0.000304933	680.076	763.134	-1.51677
0.00224257	1.18707e-05	170.859	540.086	-1.07783
0.0161221	7.92162e-05	638.539	103.29	-0.775954
0.000151841	5.62713e-07	139.514	132.716	-1.20995
0.000811346	2.74523e-06	425.617	329.545	1.4908
0.00315799	1.65674e-05	224.706	779.767	0.340192
0.000615174	2.04649e-06	494.925	231.043	-1.37993
2.0038e-05	4.67472e-08	943.844	110.466	0.662663
0.151014	0.000876989	745.149	728.402	0.607096
0.625457	0.00620483	50.804	850.31	1.27761
0.0037188	1.45687e-05	941.762	160.521	0.486398
4.66861	0.0459263	302.815	769.917	-1.28709
3.5304e-06	7.03504e-09	884.946	65.7775	0.622846
0.0041359	1.66333e-05	805.866	307.238	-1.18804
0.000341817	1.05212e-06	251.722	183.407	-0.520839
7.12308e-07	1.39171e-09	198.174	46.0987	-0.888142
0.180704	0.00176541	86.9267	910.63	1.37295
22.422	0.232435	691.928	843.856	-1.43909
0.000765751	2.35658e-06	315.418	697.052	0.641198
0.00132595	4.46626e-06	558.496	794.612	0.238179
0.00650875	3.51274e-05	683.274	274.799	-0.0228913
0.0251191	0.000164623	155.691	614.935	0.136623
0.00936268	5.67717e-05	130.374	877.822	-0.497722
0.00734065	3.24098e-05	676.506	559.307	-0.773014
0.0266472	0.000138859	257.097	191.776	0.745022
0.157434	0.00147989	84.2425	779.292	1.39286
0.0295709	0.000139107	898.029	647.813	-0.524784
2.4884	0.0236999	321.003	908.862	0.0227767
6.81585	0.0613595	737.114	999.964	-1.55587
0.00682311	3.20093e-05	420.487	548.693	1.19662
0.00418447	2.28647e-05	363.907	223.243	0.00300365
0.0108734	6.4979e-05	275.664	755.143	-1.42973
0.19344	0.00114825	932.479	782.269	-0.0601756
14.8126	0.168891	83.2469	424.782	-1.51243
0.394211	0.00274413	512.18	352.184	1.50544
0.00176186	6.72751e-06	448.835	486.959	0.988498
0.00204097	1.31392e-05	140.83	819.582	-0.921711
0.000214077	6.78991e-07	764.225	88.4179	0.0395018
2.30235e-08	3.78246e-11	132.172	14.5164	-1.12353
2.875e-05	6.96334e-08	692.864	188.085	-0.496244
0.125162	0.000766925	527.4	823.063	0.612064
6.96789	0.0721671	336.884	713.692	0.211698
0.801007	0.00615278	342.723	547.034	1.04393
0.00446548	1.92954e-05	517.492	647.295	0.843195
64.8686	0.753444	800.587	975.033	0.378114
0.00309432	1.31654e-05	385.236	133.798	0.400769
0.0195041	8.73903e-05	873.4	770.167	-0.113768
0.0145589	6.33927e-05	883.879	806.021	0.40584
4.77252	0.0402126	838.225	324.685	-0.135163
2.28296e-07	4.74833e-10	142.12	25.3376	-0.959551
3.96464e-07	6.95247e-10	593.573	27.8317	-0.22744
0.00369226	1.50582e-05	176.129	196.805	-1.18311
0.0304228	0.000205019	260.17	744.019	1.48952
0.406503	0.00526332	70.8392	602.096	0.333028
1.82096e-05	5.77316e-08	345.959	70.7227	1.37616
6.64511e-05	1.57525e-07	503.899	567.66	-0.76851
0.0070229	2.82473e-05	885.785	712.64	-0.376556
0.00189623	5.60115e-06	326.891	575.129	-1.47339
0.00011406	4.49924e-07	297.827	459.152	1.29316
1.01815e-06	2.02874e-09	793.058	35.9965	-0.265444
0.000696569	2.28926e-06	639.939	390.246	-1.385
2.65936e-05	4.14885e-08	376.671	665.483	0.561221
0.308968	0.00203772	599.504	617.069	0.602594
0.0287898	0.000194547	117.634	947.24	-1.20985
1.75682	0.0154147	406.628	495.536	-1.55886
1.86861e-06	3.85646e-09	654.168	35.7706	0.640604
0.0121159	7.89649e-05	183.224	615.922	1.40323
0.00186828	6.28828e-06	436.426	362.805	1.48801
1.00295e-05	2.31489e-08	718.822	33.7566	-1.30423
0.0271495	0.000138977	439.59	763.728	-1.23746
0.0140497	6.39077e-05	557.681	798.117	-1.43433
1.62338e-05	3.68267e-08	414.177	159.173	0.437432
0.00219317	8.33223e-06	700.788	643.395	0.94529
0.271467	0.00196081	204.133	505.301	-0.331765
0.000741107	2.46839e-06	743.82	341.715	-0.56773
0.00387548	1.67682e-05	459.523	293.64	-0.941618
0.150922	0.00112006	71.294	285.838	-0.948255
0.196698	0.00130954	435.914	304.96	-0.136539
0.780268	0.00537942	812.553	500.477	1.54844
0.0137937	6.59054e-05	330.504	632.49	-0.779356
0.000632904	2.07089e-06	907.704	53.7655	-1.46157
0.00101362	3.49957e-06	660.17	429.735	-1.18041
0.00103472	3.34436e-06	476.1	444.106	-0.160605
0.0465317	0.000337829	105.984	649.502	1.34608
0.00360995	1.36481e-05	934.601	127.505	-1.30104
5.61765	0.0541961	529.768	542.861	-0.277456
2.84657	0.0241499	680.619	405.162	-0.375871
0.00751697	3.29271e-05	330.664	632.648	-1.53197
3.13408e-07	4.41284e-10	268.45	48.0797	-0.738735
0.000774825	3.58619e-06	271.861	389.727	1.32163
0.65614	0.00485797	562.233	370.197	0.691014
0.00397411	1.53758e-05	907.694	648.778	0.412656
0.0562238	0.000293393	235.358	717.5	1.36937
1.81886e-05	8.06025e-08	321.8	348.218	0.75093
0.0213938	0.00010314	759.939	120.266	-1.56235
3.90339e-06	8.55791e-09	443.087	16.0305	-1.25453
0.000138258	3.96417e-07	534.617	366.158	0.563871
0.000110168	2.94425e-07	578.575	600.574	0.895279
1.42951	0.0104096	939.613	505.428	-1.07928
0.138651	0.000782485	885.575	788.018	1.38686
0.702909	0.00496639	738.179	877.457	-1.14866
0.0107384	4.91001e-05	929.329	873.525	-1.36143
0.00270496	1.05957e-05	720.004	70.2616	0.835201
0.010479	4.68621e-05	181.894	866.656	-1.0015
0.043318	0.000208148	938.017	860.837	0.581235
1.0868e-05	7.41897e-08	437.552	470.519	0.23245
0.0050412	3.1078e-05	165.453	730.714	-0.254242
0.410404	0.00648413	70.9454	361.163	-1.39268
0.0680234	0.000396694	466.483	191.877	0.904515
0.100874	0.00078711	101.525	854.705	-0.189154
3.44843e-07	1.38083e-10	57.4403	206.438	0.947817
0.000595112	2.95838e-06	323.791	982.929	-1.08443
0.0137466	6.46171e-05	324.034	839.989	-0.656913
4.30846e-05	6.52347e-08	306.265	865.024	0.738575
0.000263288	1.1441e-06	152.225	155.014	-0.273257
0.00263619	1.01041e-05	727.295	470.247	-1.14085
0.00254127	9.53702e-06	702.726	924.847	-0.894385
0.000631031	2.02541e-06	682.9	655.444	0.887506
0.00688013	2.84166e-05	889.618	584.617	0.664412
0.000290329	8.01701e-07	419.651	866.439	-0.82586
0.0153257	3.31243e-05	64.356	528.491	0.67609
0.00398455	1.55129e-05	939.418	450.851	-0.626151
0.0418865	0.000212445	157.245	713.996	-1.2509
0.145856	0.000843795	809.791	239.442	1.16777
3.13332e-05	8.33875e-08	898.506	87.9328	0.218225
6.14514e-05	1.55208e-07	592.575	352.613	0.458693
0.0599284	0.000347079	502.952	358.138	0.112374
0.511482	0.00329572	886.941	773.117	1.30063
10.7003	0.103298	674.436	629.581	1.40079
3.35491e-05	8.13311e-08	665.583	247.329	0.571956
0.393068	0.00279585	179.341	784.1	0.952351
0.148499	0.00125167	217.416	675.179	1.53286
0.000152497	4.20143e-07	503.594	557.829	-1.16615
8.8101	0.0811542	810.967	775.034	-1.2351
0.00407249	1.63995e-05	370.495	642.981	-0.475013
9.09694e-05	2.50143e-07	694.781	263.54	-0.672177
0.00269884	1.02058e-05	924.372	232.693	-0.281987
5.51179e-07	6.75506e-10	444.906	93.2075	0.488538
1.40226	0.0102155	858.874	459.191	0.259171
6.15367	0.0530311	855.84	570.85	-1.30449
0.00577079	3.6564e-05	83.4425	214.356	-0.316137
0.0680345	0.000386737	158.615	506.718	1.20221
0.00535396	3.054e-05	557.926	232.244	-0.0729224
0.000103007	4.54065e-07	397.662	763.065	-0.688683
0.00027681	7.61723e-07	475.927	691.335	-0.446683
9.32393e-07	1.79792e-09	643.559	14.3096	1.29445
5.38179	0.0506393	594.928	495.039	0.183025
14.509	0.221386	223.484	643.382	0.00268092
0.0506291	0.000260642	810.475	900.324	-0.848487
0.00552381	2.4769e-05	549.767	113.482	1.4629
0.352493	0.00224821	804.514	443.001	-1.19488
0.301718	0.00214042	230.021	401.044	-0.865068
0.00563371	2.27361e-05	837.316	582.874	0.544359
155.782	1.60722	110.977	585.726	0.107774
6.26618e-05	2.23233e-07	180.318	93.4714	0.544211
0.0743451	0.000440811	582.966	174.907	-0.510326
0.00230623	8.50979e-06	482.678	567.909	-0.197428
1.61432	0.006121	71.7276	403.409	-1.45754
0.00104064	5.11015e-06	95.4744	156.553	1.1388
1.65387e-05	4.11285e-08	632.86	88.0437	-0.78367
0.00939907	2.94278e-05	288.83	923.901	0.0704299
0.000259741	8.58844e-07	580.084	57.6672	-0.524273
1.49587e-07	2.46881e-10	846.39	7.34003	0.734442
7.61295e-05	2.76327e-07	279.259	72.2671	-0.0720642
0.0144047	6.93644e-05	336.998	914.304	0.739799
0.00242809	1.24956e-05	196.058	771.763	-0.493142
0.00287948	1.18819e-05	485.057	206.313	-0.902224
0.0393033	0.000194666	916.013	463.9	-1.15919
0.00329145	1.23409e-05	856.693	653.784	-0.855758
0.0593618	0.000325342	823.504	561.162	-0.046158
0.00644908	2.8217e-05	722.747	219.869	0.767575
0.3344	0.00211905	886.317	222.167	-1.5638
0.00290021	1.13593e-05	457.373	737.976	-0.791282
0.000119255	2.92525e-07	442.843	591.564	0.361039
0.00469007	6.04882e-05	130.39	827.908	1.31912
8.00233e-05	2.28246e-07	660.459	51.8565	-1.40882
8.00632e-06	9.59206e-09	423.056	279.884	0.234405
4.67712e-05	1.31113e-07	416.259	60.8608	-0.710139
3.82627e-06	8.58791e-09	562.491	19.264	-1.08557
0.0140891	0.000135045	387.749	157.523	-0.004162
0.0168922	8.31479e-05	413.277	747.055	1.03017
0.000599033	1.61842e-06	171.167	443.392	1.06856
0.000500281	1.58518e-06	555.502	760.262	-0.867227
0.000408611	1.34231e-06	513.747	276.237	-0.816949
0.000675464	2.77173e-06	405.105	814.756	1.3502
0.000856753	3.17351e-06	188.149	204.533	0.947241
5.32269	0.0504864	465.52	956.011	0.700367
0.00367491	6.02478e-05	56.3354	222.387	1.05861
1.80956	0.0160246	325.731	665.212	-0.280604
0.651755	0.00504458	390.454	251.564	-0.185359
0.00599691	2.36413e-05	789.59	665.287	1.38215
1.6176e-06	2.56878e-09	495.626	180.728	-0.511951
0.00610298	2.48419e-05	832.073	267.555	1.22428
0.124282	0.000720762	673.319	691.527	-1.50021
0.000928972	3.10768e-06	733.849	745.657	-1.08616
0.0104576	4.44802e-05	891.88	991.24	0.838401
0.00109437	3.93627e-06	737.438	178.375	-0.811189
0.0212385	0.000107013	445.283	683.106	-1.12437
9.60278e-05	2.7172e-07	309.385	82.9715	-0.750934
0.000362306	1.59217e-06	280.796	598.413	0.890156
0.0111203	5.19034e-05	351.852	673.374	-1.17681
0.00152958	1.47953e-05	60.3055	148.731	-1.48293
0.0311519	0.000151672	824.263	183.052	0.852259
0.00166936	5.88492e-06	796.616	538.615	0.929017
1.77626e-05	4.72337e-08	179.665	38.4683	0.293405
0.0350255	0.000254293	111.232	735.76	0.26162
0.0104566	7.89057e-05	121.56	844.402	-0.451633
5.77581e-06	1.79387e-08	326.382	140.447	-0.515374
0.000444141	2.13991e-06	209.209	461.9	0.447623
0.000176434	4.76015e-07	502.269	670.781	-0.97908
0.834143	0.00468637	73.5354	959.672	-0.430983
0.00178711	6.79314e-06	242.142	159.37	1.11754
0.357608	0.00226735	874.697	449.668	-0.447478
3.61893	0.0293044	51.9463	940.899	1.52168
6.39013e-05	1.10589e-07	254.61	341.266	-1.31421
0.00124979	7.01277e-06	313.543	418.207	0.108183
0.000113517	2.90334e-07	489.404	177.742	-0.095114
0.71639	0.00501261	680.049	658.415	1.54173
0.000644428	3.09577e-06	153.941	354.207	0.710645
4.12561	0.0353708	687.312	582.347	-0.537272
0.000404212	2.29873e-06	244.094	686.858	0.390985
4.98278e-05	1.74617e-07	421.223	609.211	-0.886488
5.25649e-05	1.26699e-07	436.656	300.196	0.439241
0.00105823	3.98564e-06	586.496	175.076	0.698828
0.000357505	1.47752e-06	228.685	192.976	-1.30586
0.000116163	3.41937e-07	471.152	76.0055	1.25222
0.911689	0.00616488	896.658	625.174	0.262124
0.000121102	1.28938e-06	263.997	912.505	0.467646
0.000886195	4.0907e-06	253.711	274.037	-0.146291
0.000878144	2.92069e-06	798.4	671.585	0.436104
0.00198545	7.68267e-06	669.086	279.352	-0.750294
1.61214	0.0119691	773.645	983.634	-0.678646
