Omega	MA1	MH	MS1	alpha	svev	WH	WS1
0.00678257	228.908	125.09	374.881	-0.155443	794.269	0.0059089	0.736889
0.00890414	71.1696	125.09	162.925	0.286337	982.11	0.00557106	0.0371194
0.0448985	93.8945	125.09	737.838	-0.270091	719.662	0.00562301	27.1836
5.15326e-05	487.376	125.09	922.638	0.175211	589.753	0.00587005	15.7533
0.00212485	202.966	125.09	745.028	-0.245379	496.696	0.00569675	30.791
0.00132804	648.815	125.09	819.271	0.217889	500.639	0.00577111	16.7224
0.0104603	961.766	125.09	884.696	-0.222754	835.229	0.00575854	23.6555
0.0187413	59.2533	125.09	888.339	-0.0114939	283.383	0.00606346	86.1111
0.0211827	988.432	125.09	812.655	0.133505	661.88	0.00594674	6.43427
0.0182833	147.551	125.09	690.448	-0.277072	994.807	0.00560102	20.0249
0.0477001	959.751	125.09	622.706	0.210633	828.642	0.00578936	7.06703
0.0049369	490.941	125.09	792.053	0.0717992	661.885	0.00602285	1.76215
0.0051415	356.281	125.09	927.093	0.0825279	835.024	0.00601287	10.9178
0.00446543	842.579	125.09	786.345	-0.0579421	242.736	0.0060337	1.17342
4.32976e-06	418.198	125.09	854.314	-0.196889	680.783	0.00582234	19.4994
0.000560149	355.95	125.09	955.123	-0.232894	663.535	0.00573153	44.9905
0.0267796	607.755	125.09	690.718	0.0930814	674.268	0.0060017	1.96337
0.00131269	506.427	125.09	771.575	0.187675	666.468	0.00584326	10.6717
1.60283e-05	411.899	125.09	811.199	0.237856	950.322	0.00571791	19.6114
0.0352037	101.168	125.09	165.3	0.139603	277.155	0.00593678	0.00551085
0.0985014	655.706	125.09	503.235	-0.0188661	571.769	0.00605185	0.0312595
0.0293285	726.63	125.09	651.932	-0.14772	705.106	0.00592286	4.29158
0.000900983	270.652	125.09	140.451	0.263268	88.7466	0.00564401	0.000461078
0.000183184	97.9577	125.09	219.268	0.275167	185.949	0.00560707	1.42862
0.118896	851.189	125.09	682.209	0.0260116	690.642	0.00604991	0.150523
0.0214661	527.885	125.09	142.113	-0.236699	156.451	0.00572111	0.000378854
0.00132661	870.527	125.09	788.44	0.129356	228.206	0.00595327	5.30952
0.00669218	551.383	125.09	736.123	0.176768	924.202	0.0058668	8.34952
0.00674704	220.027	125.09	657.974	0.157723	806.341	0.00590465	7.94146
0.0412227	669.535	125.09	946.253	0.0366292	755.925	0.00604589	0.780969
0.0122762	693.409	125.09	692.271	0.27333	991.543	0.00561287	15.9455
0.000254017	372.309	125.09	862.017	0.259266	903.543	0.0056561	31.196
0.098676	968.213	125.09	821.218	0.086472	984.094	0.00600885	2.84429
3.7777e-05	62.3973	125.09	732.666	0.0724532	384.131	0.00606977	27.401
0.00703972	914.54	125.09	923.824	0.266951	997.841	0.00563273	35.7137
0.0230366	596.416	125.09	147.479	0.0860935	156.724	0.00600924	5.28874e-05
0.0312341	237.775	125.09	179.01	-0.0890266	256.997	0.00600615	0.00463968
0.00788415	141.626	125.09	609.406	-0.254375	595.229	0.00567065	15.5481
0.00417678	565.361	75.3133	125.09	1.50606	53.6174	1.50475e-05	0.00602867
0.00595277	956.763	125.09	692.456	-0.295332	489.642	0.00554114	20.3578
0.0862118	142.362	125.09	733.193	-0.0361863	290.842	0.00604608	43.0233
0.00143254	747.355	125.09	996.395	0.153799	514.518	0.00591193	15.2868
0.0308587	825.234	125.09	549.452	0.0107771	457.373	0.0060533	0.0134044
0.0958808	644.229	125.09	356.987	0.0309742	487.843	0.0060482	0.0235525
0.00153193	644.555	125.09	741.927	-0.123072	254.307	0.00596277	4.55179
6.20325e-05	292.795	125.09	558.178	0.0927603	240.796	0.00600206	0.991594
3.17099e-05	318.99	125.09	680.176	-0.287689	767.491	0.00556662	19.597
0.00354833	648.386	92.7631	125.09	1.363	59.9457	0.000189879	0.00579634
0.0191578	463.192	125.09	664.104	0.0343877	372.618	0.00604685	0.24108
0.00208794	678.038	125.09	908.663	-0.187495	658.579	0.00584366	18.3862
0.00109116	267.059	125.09	909.751	0.27971	534.561	0.00559258	55.9214
0.000982908	460.629	125.09	654.839	-0.223678	455.884	0.00575613	10.0726
0.0588434	252.103	125.09	419.668	0.0230041	451.412	0.0060508	0.0245805
0.00988661	552.17	125.09	974.536	-0.0301154	805.381	0.00604852	0.581698
0.00282336	768.265	125.09	839.159	0.278983	687.851	0.00559491	28.8608
0.0124372	405.916	125.09	518.076	-0.127465	580.125	0.00595618	1.58337
0.0193986	591.48	125.09	626.613	0.194128	914.563	0.00582871	6.17866
0.0157767	768.33	125.09	962.985	0.0973996	906.407	0.00599675	5.73461
0.0119682	984.62	125.09	914.187	0.115128	548.271	0.00597412	6.77735
0.0637192	598.169	125.09	464.507	0.142215	659.14	0.00593239	1.29542
0.00388131	981.779	125.09	344.161	0.0828287	176.852	0.00601257	0.135586
0.00210743	877.739	125.09	452.514	0.0906995	200.112	0.00600434	0.471589
6.69e-06	381.674	125.09	778.432	0.154062	941.268	0.00591145	8.56039
0.00168734	268.882	125.09	714.49	-0.235992	931.951	0.00572306	16.6612
0.0180094	699.278	125.09	901.686	0.0954832	949.143	0.00599898	4.54971
0.0146418	853.113	125.09	870.855	-0.125021	672.112	0.00595987	7.24987
0.081204	253.524	125.09	155.955	0.0504559	313.372	0.00603861	1.92515e-05
0.0132351	159.516	125.09	380.596	-0.0388251	389.188	0.00604488	2.02047
0.000817868	263.855	125.09	458.66	0.118077	351.491	0.00596999	0.846312
0.00715383	454.934	125.09	695.429	-0.107757	832.324	0.00598398	2.76585
0.0158725	718.741	125.09	603.624	-0.0423375	363.927	0.00604316	0.280952
6.64097e-05	335.81	125.09	807.041	0.18592	227.771	0.00584714	65.2728
0.00256404	357.44	125.09	523.234	0.182886	545.139	0.00585376	3.09854
0.00430919	849.832	125.09	756.77	-0.132923	334.194	0.00594767	5.55673
5.74095e-05	357.987	125.09	630.69	-0.183282	224.584	0.0058529	6.38622
0.0154486	786.692	125.09	891.754	-0.114104	777.251	0.00597553	6.45748
0.0428272	195.671	125.09	702.398	0.0808693	773.613	0.0060145	6.31833
0.016317	710.953	125.09	651.188	0.234658	825.232	0.00572672	9.92355
0.000306964	513.189	125.09	731.683	-0.247769	323.063	0.0056899	17.5992
0.0633731	640.722	125.09	523.241	0.170561	854.598	0.00587959	2.74824
0.00286276	530.717	125.09	636.625	0.187941	452.228	0.00584267	5.9492
0.000376517	396.899	125.09	877.244	-0.121268	997.575	0.00596541	9.7507
0.00188542	545.118	125.09	881.036	-0.155755	945.349	0.00590832	11.5294
0.0174753	214.151	125.09	786.198	0.151109	970.896	0.00591682	11.6912
0.0200912	715.589	125.09	656.084	-0.238564	908.699	0.00571594	11.1472
0.00269765	737.508	125.09	972.79	-0.172881	714.241	0.00587486	19.0785
0.0275921	672.312	125.09	701.405	-0.162119	982.668	0.00589628	6.37046
0.0466508	104.535	125.09	872.263	0.237552	726.323	0.00571875	35.4865
0.108803	878.837	125.09	525.481	-0.104955	697.677	0.00598756	1.11841
0.00530672	165.74	125.09	665.611	-0.17542	427.787	0.00586961	20.0263
0.00071203	609.871	125.09	844.169	-0.110516	264.618	0.00598036	5.3357
0.00106649	630.528	125.09	880.92	0.315064	830.68	0.00547268	41.9084
0.0116588	328.844	125.09	794.047	0.0433873	855.83	0.00604262	4.45709
0.0317086	957.831	125.09	799.992	0.13536	790.782	0.00594376	6.33556
0.00761713	211.372	125.09	535.314	-0.120212	965.016	0.00596694	2.53716
0.000266999	535.922	125.09	886.408	-0.274406	658.535	0.00560948	35.9592
0.0194913	879.412	125.09	530.99	0.105526	418.576	0.00598684	1.11157
0.0567592	337.715	125.09	388.767	0.0962937	578.001	0.00599804	0.313858
0.0049471	596.751	125.09	700.671	0.146774	492.606	0.00592452	4.95014
0.0016044	979.92	125.09	854.918	-0.197377	307.295	0.0058212	17.739
0.0313519	212.834	125.09	308.062	-0.179878	969.857	0.00586023	0.461032
9.40678e-05	481.202	125.09	805.283	-0.251779	358.349	0.00567827	23.872
0.0174411	64.8299	125.09	138.439	0.0666541	482.091	0.00602715	0.0396497
0.000101813	336.039	125.09	740.531	-0.0852231	288.252	0.00601014	22.4019
0.0324145	611.239	125.09	801.678	0.0547421	695.095	0.00603588	1.06701
0.000110962	518.986	125.09	877.831	0.238442	425.71	0.00571628	24.0432
0.0310276	909.692	125.09	386.564	-0.0323238	347.834	0.00604768	0.036237
0.00979982	885.115	125.09	841.381	-0.265927	939.773	0.00563588	28.6463
0.000100703	226.49	125.09	626.315	-0.303029	214.394	0.0055149	50.9024
5.25479e-05	215.387	125.09	425.972	-0.0603192	354.128	0.006032	0.183624
0.0718272	859.429	125.09	761.223	0.106733	957.287	0.0059853	3.44568
0.0621686	435.392	125.09	540.047	-0.0638022	659.517	0.00602939	0.450293
0.00171194	202.626	125.09	795.511	0.225217	363.148	0.00575209	47.0797
0.000645513	558.012	125.09	874.562	0.234038	713.836	0.00572842	23.5131
0.0519549	202.192	125.09	700.621	-0.0641515	742.394	0.00602912	6.05111
0.000115484	372.381	125.09	992.662	0.286969	343.35	0.00556899	97.9483
0.07208	323.382	125.09	337.96	0.0687104	353.666	0.00602547	0.0915927
0.0131143	194.692	125.09	456.2	-0.0433328	672.174	0.00604264	1.20619
0.0122474	971.317	125.09	505.362	-0.0987273	340.971	0.00599519	0.889996
0.000711421	269.369	125.09	646.047	0.240455	863.977	0.00571067	12.0307
0.00139897	153.931	125.09	448.444	0.261289	361.783	0.00565001	8.1557
0.0131038	958.757	125.09	948.348	0.123092	665.726	0.00596274	8.6391
0.045098	526.721	125.09	807.064	0.0205806	506.045	0.00605144	0.154838
0.063949	809.723	125.09	587.357	0.192071	931.77	0.0058334	4.97219
0.000293499	607.078	125.09	863.908	-0.252114	368.828	0.00567729	29.3483
0.00996485	680.043	125.09	475.393	-0.131279	338.686	0.00595027	1.29546
0.0193095	566.207	125.09	643.91	-0.160808	872.796	0.0058988	4.86856
0.000517279	294.698	113.303	125.09	1.5148	62.4515	1.71474e-05	0.00603504
0.00656978	314.548	125.09	737.021	0.0287079	478.211	0.00604902	9.29495
0.0483373	139.389	125.09	956.148	-0.152613	812.355	0.00591409	26.4324
0.00413945	123.131	125.09	272.061	0.0424053	988.433	0.00604313	0.10187
0.119896	128.257	125.09	963.921	0.119199	868.142	0.00596839	19.7843
0.106001	935.262	125.09	127.985	0.196818	163.77	0.0058225	0.000236942
0.00992746	277.126	119.828	125.09	1.42323	144.741	0.000125288	0.00592313
0.0327609	702.095	125.09	515.07	0.104913	495.189	0.00598762	1.00157
8.69623e-05	425.58	125.09	917.072	0.183327	976.71	0.00585281	20.0082
0.000346966	322.296	125.09	988.777	-0.251386	390.836	0.00567942	87.9366
0.00444782	165.877	125.09	833.452	-0.29681	570.231	0.00553615	50.0152
0.0182254	943.937	125.09	612.964	-0.146554	481.393	0.00592491	3.55036
0.0296789	994.81	125.09	899.652	-0.110603	764.357	0.00598025	6.22872
0.0044923	261.105	125.09	924.533	-0.214499	867.391	0.00577971	33.2077
0.000584365	571.736	125.09	341.459	-0.0720572	127.916	0.00602263	0.118806
0.0029223	184.737	125.09	517.474	-0.161382	500.51	0.0058977	6.29323
0.000850172	397.775	125.09	191.829	0.135724	100.031	0.00594317	0.0205185
0.00474763	494.418	125.09	353.993	-0.133692	231.562	0.00594644	0.463544
0.0149434	167.072	125.09	797.685	0.179752	659.931	0.00586049	21.0233
0.00370825	648.216	125.09	935.897	0.141626	871.405	0.00593338	10.9879
0.0177551	728.362	79.9438	125.09	-1.49935	73.2257	1.94991e-05	0.00602315
0.000551965	245.863	125.09	870.536	-0.212266	280.348	0.0057853	87.668
2.24222e-05	328.621	125.09	757.22	0.267382	217.336	0.0056314	60.4288
0.00572803	425.244	125.09	781.893	-0.0332484	774.726	0.00604732	0.371669
0.0047959	697.701	125.09	166.551	0.038635	109.059	0.00604497	0.000472385
0.0204511	739.855	125.09	753.786	-0.130569	714.264	0.00595138	5.16451
0.0198538	770.734	125.09	708.603	0.108293	522.779	0.00598329	2.83721
0.00110379	589.949	125.09	770.485	-0.254676	504.599	0.00566976	20.9177
0.0431796	454.43	125.09	502.592	0.0601961	403.617	0.00603209	0.308773
0.0242058	380.689	125.09	559.552	-0.0532193	556.938	0.00603687	0.350405
0.0608718	537.513	125.09	507.794	0.110649	657.978	0.00598019	1.06861
0.0615821	956.572	125.09	604.877	0.155743	744.613	0.00590834	3.61157
0.0286041	987.67	125.09	407.563	-0.0807769	349.351	0.00601459	0.281578
0.0133422	950.216	125.09	688.273	-0.240109	611.689	0.00571163	13.2211
0.0250687	740.662	125.09	499.396	0.00783184	412.256	0.00605363	0.00522038
0.0249254	566.036	125.09	238.052	0.062186	256.377	0.00603062	0.0126361
0.00019498	80.2126	125.09	169.869	-0.138088	779.174	0.0059393	0.0333678
0.000130298	527.892	125.09	985.536	0.106102	516.511	0.00598611	7.19004
0.000365127	209.491	125.09	506.131	0.195786	360.942	0.00582489	8.4451
0.00209768	652.385	125.09	848.465	0.245106	756.685	0.00569753	23.5127
0.000860321	153.121	125.09	576.308	-0.281619	256.235	0.00558643	34.0608
0.0250448	121.667	125.09	794.676	0.1913	515.764	0.00583514	29.182
0.0910741	425.485	125.09	434.916	-0.00821338	142.838	0.0060536	0.00362249
0.00101187	240.535	125.09	841.814	0.198676	328.573	0.00581817	58.2253
3.46047e-05	156.474	125.09	325.93	0.064573	244.387	0.0060288	1.67463
9.33126e-05	343.981	125.09	908.964	0.257635	262.753	0.00566098	95.7722
0.00158677	588.241	125.09	989.431	0.0635354	506.377	0.0060296	2.64785
0.00593225	772.649	125.09	757.991	0.133516	400.979	0.00594672	5.16442
0.116415	773.517	125.09	946.739	-0.0320982	789.145	0.00604777	0.607248
0.000305221	382.487	125.09	978.055	0.279699	669.964	0.00559261	57.3233
0.0832369	784.772	125.09	886.537	0.0405263	675.787	0.00604407	0.788395
0.00146539	739.258	125.09	608.349	0.0625047	200.434	0.00603038	0.594333
0.000677681	141.924	125.09	426.262	0.293519	227.226	0.00554724	13.6141
0.00224565	196.242	125.09	586.885	0.207786	503.85	0.00579636	11.282
0.00190575	343.222	125.09	915.497	0.170824	900.258	0.00587906	20.8832
0.0542216	134.937	125.09	894.242	0.0600777	329.677	0.00603218	63.9191
0.000510284	583.235	125.09	959.64	0.191464	708.148	0.00583477	21.0761
0.000633864	636.232	125.09	916.731	0.144329	376.725	0.00592877	10.4684
0.00113398	217.165	125.09	739.976	0.15938	259.221	0.00590152	53.9467
0.000575144	370.858	125.09	950.764	0.14265	488.448	0.00593165	33.4652
0.0295017	595.152	125.09	494.736	0.0438403	394.181	0.00604238	0.156514
0.0421189	774.967	103.253	125.09	1.50456	114.281	2.18119e-05	0.00602749
0.0139791	650.212	125.09	873.985	-0.0362272	367.913	0.00604606	0.616022
0.0031162	819.418	125.09	763.529	0.16666	349.591	0.0058874	8.031
0.00178402	236.22	125.09	553.508	-0.144775	909.746	0.005928	3.52793
0.0901206	135.894	125.09	141.023	0.0925778	91.1954	0.00600227	5.84242e-05
0.000637797	606.816	125.09	899.417	0.233393	604.788	0.00573018	25.2352
0.0084496	885.322	125.09	848.632	0.166354	610.82	0.00588801	11.1691
0.116904	970.635	125.09	884.973	0.0593796	892.976	0.00603268	1.67993
0.00161103	321.38	125.09	858.339	-0.161505	749.629	0.00589746	18.762
0.000867236	172.836	125.09	786.621	0.290996	229.449	0.00555567	99.6491
0.00251003	993.789	125.09	152.704	0.0378235	71.5885	0.00604535	1.05946e-05
0.00180582	509.818	125.09	575.335	-0.146076	243.547	0.00592574	3.0186
0.0968635	153.424	125.09	127.35	0.413233	266.886	0.00507773	0.000994175
9.3115e-07	318.471	125.09	644.249	0.251687	364.984	0.00567854	13.3411
0.00135842	222.833	125.09	738.603	0.280238	509.982	0.00559088	31.043
0.000138539	428.76	125.09	917.178	0.100381	998.059	0.00599321	7.98778
0.00651341	887.025	125.09	920.401	0.13905	557.719	0.0059377	9.99173
0.0153381	730.851	125.09	329.214	-0.073079	273.558	0.00602173	0.10182
0.00123183	468.727	125.09	846.092	0.102517	957.265	0.0059906	4.34335
0.0323117	543.655	125.09	693.879	0.0643947	662.502	0.00602894	0.960643
0.021728	970.694	125.09	778.281	-0.19671	813.416	0.00582275	12.7387
0.0149431	287.864	125.09	429.104	0.0989461	626.74	0.00599493	0.482056
0.106683	635.37	125.09	618.865	0.0928635	924.69	0.00600195	1.4118
0.00810858	185.695	125.09	580.995	-0.0428057	190.932	0.00604292	41.3361
0.000360821	563.42	125.09	901.912	0.305633	751.395	0.00550588	42.3174
0.0405055	525.223	125.09	246.291	-0.0370404	307.442	0.0060457	0.0051926
0.0153534	839.111	125.09	696.213	-0.253882	783.67	0.0056721	15.0841
0.0584385	329.407	125.09	289.027	0.115118	397.607	0.00597413	0.137559
0.0291511	931.311	125.09	805.307	0.125661	744.411	0.00595891	5.58026
0.096276	775.746	125.09	732.465	0.0914852	986.688	0.00600348	2.2699
0.00011548	433.847	125.09	796.894	0.185245	552.035	0.00584862	11.374
0.0134084	590.467	125.09	405.107	-0.0976989	326.44	0.0059964	0.405567
0.000182671	354.476	125.09	828.108	0.289286	745.304	0.00556134	34.6015
0.000131996	61.4976	125.09	303.138	-0.149221	797.275	0.00604358	0.690727
0.0665886	82.6473	125.09	664.779	0.21652	553.764	0.0057746	17.7445
0.000368316	493.463	125.09	860.745	-0.237301	901.704	0.00571944	24.6218
0.0969315	742.532	125.09	748.662	-0.0547596	673.588	0.00603587	0.889779
1.45474e-05	358.533	125.09	788.635	0.252991	276.648	0.00567472	43.8564
0.0182272	998.758	125.09	768.338	0.178974	682.132	0.00586215	9.62967
0.00150612	470.955	125.09	751.794	-0.15205	671.585	0.00591512	6.95026
0.000952222	141.995	125.09	310.296	-0.0674585	774.329	0.0060265	0.266307
0.00270902	307.692	125.09	924.723	0.0714237	321.261	0.00602317	59.3067
0.0011394	282.388	125.09	811.743	0.204372	562.315	0.00580464	26.0788
0.0109684	210.719	125.09	792.72	0.0888767	435.595	0.00600631	24.6154
0.00114887	847.825	125.09	732.882	-0.28564	289.387	0.00557335	23.708
0.0931956	730.664	125.09	814.333	0.0604941	939.132	0.00603188	1.36601
0.00723897	640.954	125.09	751.417	0.240497	979.051	0.00571055	15.994
0.00012065	250.453	125.09	549.044	-0.155852	514.2	0.00590814	5.34266
0.0518331	640.277	125.09	861.456	-0.0453823	829.05	0.00604155	0.921141
0.0076205	323.361	125.09	129.246	0.185843	135.838	0.00584731	0.000213664
0.000799307	349.972	125.09	782.215	-0.0395913	359.546	0.00604452	16.9465
0.00409323	218.621	125.09	564.536	0.078199	435.961	0.00601706	6.66961
0.166631	74.9111	125.09	446.632	0.218311	235.531	0.00577003	16.7364
0.0752531	726.83	125.09	363.025	-0.137928	480.313	0.00593956	0.519742
0.00271728	572.584	125.09	867.857	-0.135743	764.783	0.00594314	8.4322
0.00361273	204.038	125.09	735.357	0.191124	503.582	0.00583554	21.9973
0.000249809	544.058	125.09	882.238	-0.315135	647.281	0.00547242	46.2148
0.0678487	294.141	125.09	173.952	-0.15349	318.975	0.00591249	0.0112571
0.0211506	677.876	125.09	387.483	0.121454	357.775	0.00596514	0.47817
0.0523922	866.605	125.09	612.086	-0.192546	855.181	0.00583232	5.96285
0.00154012	202.916	125.09	921.567	0.282815	387.45	0.00558255	80.6779
0.00820449	182.391	125.09	492.435	0.176738	963.85	0.00586686	3.2551
0.00999644	627.375	125.09	700.607	0.0566254	279.54	0.00603461	0.75552
0.0117557	225.382	125.09	877.734	0.184606	963.929	0.00585002	21.2503
0.0365409	225.601	125.09	428.604	-0.0166603	828.608	0.00605232	0.0140662
0.0189862	226.47	125.09	748.142	0.0880724	709.837	0.00600717	8.76106
0.0473567	119.988	125.09	829.442	-0.128779	478.307	0.00595416	30.0879
0.000327324	213.752	125.09	515.774	-0.173801	337.066	0.00587297	9.49788
0.000866672	143.641	125.09	853.849	-0.300719	236.17	0.00552284	137.681
0.00496482	192.785	125.09	322.329	-0.12421	489.035	0.00596108	0.26868
0.0236068	503.337	125.09	374.178	0.067398	352.895	0.00602655	0.131987
0.0846554	262.437	125.09	295.194	-0.0750473	386.495	0.00601997	0.0697137
0.00499726	563.749	125.09	960.66	-0.038466	573.661	0.00604505	0.912793
0.00871124	265.804	125.09	407.543	-0.166127	809.74	0.00588846	1.16282
0.000902822	263.334	125.09	625.453	-0.143525	644.51	0.00593015	6.68136
0.000197285	467.953	125.09	868.82	-0.141351	713.223	0.00593385	9.18399
0.00181479	324.369	125.09	900.86	0.203271	882.891	0.00580729	25.9645
0.0113203	158.083	125.09	184.362	0.24396	183.809	0.00570078	0.0473339
0.00275028	434.062	125.09	258.843	0.0499949	166.328	0.00603889	0.0149964
0.0278684	369.118	125.09	480.965	0.0852331	587.212	0.00601013	0.533994
0.000960781	685.06	125.09	728.677	0.212066	289.953	0.0057858	10.8909
0.0028466	643.036	78.0546	125.09	-1.34891	48.9662	0.000180762	0.00576079
0.0351034	185.526	125.09	344.858	-0.0150149	399.257	0.00605264	0.00491005
0.00759107	278.788	125.09	623.148	-0.00906142	207.726	0.00605351	24.9199
0.0978279	417.37	125.09	156.08	0.199179	283.207	0.00581699	0.000296548
0.00867022	308.197	125.09	967.711	0.083799	653.054	0.00601159	20.4843
0.0133455	57.7525	125.09	695.196	0.0928852	910.244	0.00607953	5.94506
0.0029204	576.555	125.09	794.209	-0.119102	488.756	0.00596853	5.06147
0.0973595	88.7471	125.09	155.021	-0.196879	664.223	0.00582236	0.000287841
0.0017899	642.382	125.09	806.708	0.0718146	228.891	0.00602284	1.81658
0.00448706	575.096	125.09	488.299	0.110065	250.103	0.00598096	0.899249
0.00275334	187.293	125.09	684.5	0.184524	371.306	0.0058502	25.7875
0.00034889	464.302	125.09	997.181	-0.0534388	990.623	0.00603673	5.61243
0.000436479	866.765	125.09	459.302	0.0851249	134.505	0.00601024	0.428262
