Omega	Omega_err	MA1	svev	alpha
0.012534	1.37657e-05	162.109	811.588	-0.219429
0.0106612	1.40654e-05	953.453	469.699	0.188016
0.0194105	2.34354e-05	922.138	518.271	-0.093978
0.00647257	9.0843e-06	405.803	844.47	-0.142292
0.0213723	2.68559e-05	908.803	850.907	-0.113945
0.00609507	8.51896e-06	622.662	449.276	-0.10473
0.0370958	4.24258e-05	756.447	202.579	0.0212866
0.0282464	1.08177e-05	79.3753	225.407	-0.112434
0.00546623	7.74761e-06	977.912	107.823	-0.154993
0.0188791	2.3602e-05	824.493	766.717	0.173051
0.00248364	3.72815e-06	345.864	479.425	-0.126186
0.000186575	3.71597e-07	541.572	345.673	0.164678
0.0557434	5.99963e-05	742.689	522.801	0.0437541
0.0373575	4.08266e-05	966.016	553.094	0.0496261
0.054567	5.05545e-05	151.006	715.369	-0.066925
0.109651	0.000110197	851.653	686.8	-0.0320498
0.00358485	4.338e-06	223.314	669.108	0.272119
0.028564	3.04409e-05	187.233	859.176	-0.143016
0.00717202	1.00195e-05	898.138	954.966	-0.245568
0.000970079	1.63878e-06	701.468	272.437	-0.171773
0.000106014	8.9149e-08	304.964	573.007	-0.225038
0.0266437	2.84037e-05	231.763	396.139	0.0449895
0.000934698	1.5512e-06	710.261	82.1061	-0.192045
0.0748833	8.41943e-05	345.529	956.262	-0.184929
0.00395429	5.64545e-06	801.381	312.342	-0.118787
0.0719137	7.6386e-05	461.655	282.695	-0.30955
0.015644	1.94177e-05	731.044	159.54	-0.135016
0.0871075	9.1358e-05	581.309	994.336	0.196205
0.0100429	1.29463e-05	321.503	369.227	0.261228
4.25664e-05	1.14725e-07	265.409	603.272	-0.165252
0.024846	2.81575e-05	615.979	450.85	-0.107223
0.024271	2.8398e-05	666.883	355.938	-0.111222
0.0266867	3.21542e-05	933.849	605.182	-0.174752
0.0723399	7.02452e-05	106.965	586.105	-0.146731
0.00455229	6.15714e-06	947.148	316.688	0.0783678
0.00169967	1.67598e-06	247.761	391.016	0.0779938
0.0492284	5.05801e-05	153.256	290.448	-0.0469247
0.0164309	1.76427e-05	138.658	577.043	0.183731
8.92899e-06	6.88161e-09	223.729	566.548	-0.161981
0.00812581	1.12559e-05	203.652	601.001	-0.143284
0.00272951	4.06925e-06	962.229	302.162	0.148584
0.00036824	6.98499e-07	858.602	268.024	-0.245834
0.0142555	1.75334e-05	485.7	131.775	-0.0844116
0.0225292	2.67289e-05	368.069	166.15	0.2633
0.000503704	2.49663e-07	287.83	660.388	-0.109865
0.000814692	2.87618e-07	285.51	661.29	0.0605299
0.0694111	7.30999e-05	536.282	414.521	0.0823929
0.0160561	1.69424e-05	98.3725	470.874	-0.29143
0.00362741	4.29339e-06	197.303	753.614	-0.30867
4.93243e-05	7.24852e-08	404.378	294.591	0.228839
0.0340955	3.85739e-05	504.322	326.08	0.215497
0.00245956	3.81756e-06	747.592	702.9	-0.2339
0.106285	0.000111208	432.795	923.154	-0.216531
0.00461119	6.45544e-06	993.623	320.085	0.058279
0.0534998	5.66792e-05	565.314	541.742	0.104061
0.0229274	2.32392e-05	174.352	329.871	-0.0456821
0.052994	5.9819e-05	982.231	555.607	-0.0334127
0.0149522	1.94935e-05	973.141	580.59	0.0919865
0.00130884	2.16585e-06	604.28	742.514	-0.224722
0.000252648	4.79777e-07	580.492	277.999	0.224714
0.0262285	3.07231e-05	709.005	533.321	0.157819
0.0182541	2.21896e-05	795.614	385.884	0.0673361
0.0258064	3.00366e-05	578.214	139.594	-1.42124
0.0228844	2.40857e-05	137.035	835.256	-0.232667
0.0745601	7.89178e-05	641.932	181.161	0.151606
0.067705	6.14218e-05	83.9703	675.45	0.246127
0.00496859	7.88932e-06	339.228	730.937	0.057261
0.119186	0.000117468	899.168	694.571	-0.00363579
0.00179071	2.81046e-06	308.8	392.008	0.0927753
0.00177461	2.20958e-06	300.16	967.945	-0.302091
2.18774e-05	2.88848e-08	422.782	344.871	0.235526
0.000100606	2.12644e-07	318.018	271.467	-0.0977139
0.00256346	3.07084e-06	260.512	573.925	-0.156356
0.00721068	9.65238e-06	873.438	345.468	0.0980252
0.0815986	9.1914e-05	293.038	514.27	-0.12233
4.77057e-05	1.1313e-07	375.006	451.796	0.178417
0.0225194	2.79121e-05	301.429	543.734	0.161254
0.00720851	1.00128e-05	908.179	839.588	-0.249212
0.00314597	4.70785e-06	610.679	679.236	-0.193755
0.0346008	3.97059e-05	371.492	404.902	-0.269024
0.013209	1.72464e-05	243.228	695.706	-0.218101
0.0271321	3.15577e-05	597	582.311	-0.202979
0.00480988	7.01367e-06	926.072	802.892	-0.256404
0.0107766	1.42098e-05	933.541	266.297	-0.0817826
0.0042869	6.27254e-06	950.488	661.766	0.286422
0.00255685	3.62224e-06	870.18	253.347	-0.078711
0.0186894	2.30329e-05	882.946	571.012	0.139297
0.00193761	2.40697e-06	199.628	291.697	0.191774
0.000258633	4.4835e-07	399.218	206.749	0.13852
0.000650547	8.44265e-07	217.254	252.035	-0.188543
0.00821528	1.13127e-05	509.087	562.062	0.0666819
0.0613684	6.90049e-05	697.723	962.114	-0.0624409
0.00128789	2.12153e-06	975.204	366.581	0.231056
0.00097048	1.21174e-06	159.573	330.232	-0.306041
0.0470361	5.29836e-05	796.867	317.708	0.0640831
0.0465413	4.63561e-05	107.462	515.684	0.158455
3.56502e-06	4.95018e-09	369.828	470.225	0.175828
0.00449127	6.55822e-06	608.732	537.214	0.0852427
0.0478575	5.39157e-05	772.91	635.19	0.226276
0.0891408	9.18371e-05	487.041	428.85	0.117011
0.0288197	3.3012e-05	570.248	562.031	-0.148231
0.105166	9.34044e-05	118.382	958.283	0.161944
0.00193853	2.99808e-06	896.979	250.504	-0.183551
0.00340663	5.00748e-06	880.176	225.712	0.15491
0.00445172	5.1871e-06	174.092	690.884	-0.322091
5.94659e-05	4.5399e-08	250.482	323.256	-0.181666
0.0274596	2.72837e-05	146.338	926.275	-0.145576
2.97622e-05	5.03189e-08	88.789	394.835	0.0432279
0.0461428	4.60902e-05	312.428	302.035	-0.0690231
0.00496182	6.6126e-06	415.054	153.883	0.200244
0.0726039	7.649e-05	617.229	409.577	-0.0216349
0.00312444	3.92892e-06	431.36	139.649	-0.0769492
0.00216596	3.4203e-06	840.905	542.995	0.207715
0.00104406	1.77586e-06	748.008	443.302	-0.191585
0.00438209	5.11976e-06	183.53	423.051	0.183397
0.0730138	7.77715e-05	809.115	664.8	-0.0869848
0.00190267	2.96764e-06	768.922	334.789	0.209907
0.0553559	6.09777e-05	756.703	167.671	-0.231677
0.0201332	2.50951e-05	961.867	600.13	-0.0903993
0.0995814	8.5192e-05	123.937	629.954	-0.0983992
0.0263123	2.6528e-05	109.519	560.915	-0.195007
0.00403358	5.95354e-06	737.051	425.914	0.0925732
0.00582663	8.33034e-06	991.739	739.556	-0.22168
0.00478477	6.38188e-06	517.911	229.411	0.093315
0.00121003	2.20384e-06	285.322	455.037	0.0576882
0.00233863	2.85904e-06	326.529	663.106	0.15219
0.0942463	9.68236e-05	426.078	436.059	-0.0354601
0.000621847	1.04362e-06	161.161	387.059	-0.232356
0.0523322	5.95664e-05	942.548	263.222	-0.142984
0.0105395	1.1536e-05	151.19	710.447	-0.215723
0.00381937	4.45484e-06	253.272	705.856	-0.160183
0.0406191	4.58851e-05	343.005	335.554	0.167921
0.00171083	2.02913e-06	312.789	978.902	-0.215889
0.0254546	2.9916e-05	485.604	510.493	0.138306
0.000418253	8.01655e-07	583.646	419.291	-0.113602
0.000100431	1.47608e-07	359.093	292.796	0.259225
0.111274	0.000119976	607.36	800.078	0.0269677
0.00893035	1.0084e-05	155.888	687.776	-0.256727
0.0656846	6.33608e-05	225.623	952.316	-0.0515488
0.00088846	1.12581e-06	142.026	233.706	-0.297802
0.0432301	4.84458e-05	728.822	714.425	0.13133
0.0927398	9.58282e-05	559.446	854.568	0.129206
0.0176699	2.2785e-05	349.091	885.093	-0.138979
0.000847062	1.22927e-06	289.797	68.453	1.39221
0.047847	5.16499e-05	502.405	400.765	0.0461222
0.0780865	8.35153e-05	829.851	546.883	-0.0742374
0.0444577	5.28635e-05	226.768	997.368	0.311954
0.00233473	3.60644e-06	346.881	890.533	0.170058
0.0354455	4.0382e-05	734.438	386.404	-0.042837
0.0243959	3.05443e-05	615.286	334.636	0.0176498
0.0180905	2.2755e-05	991.481	276.26	0.0303777
0.000983309	1.61895e-06	510.316	512.606	-0.228151
0.000812634	1.43955e-06	487.83	740.745	-0.15661
0.00698182	9.61959e-06	531.337	736.866	0.13911
0.00330256	4.89391e-06	973.74	345.345	0.206106
0.00461331	5.49889e-06	280.495	431.663	0.0955637
0.00851582	9.57493e-06	182.41	209.826	0.0617594
0.0095232	1.18547e-05	586.234	343.908	-0.141254
0.00314731	4.30382e-06	704.228	245.944	-0.102101
0.000332236	6.48153e-07	621.665	671.908	-0.266576
0.000101364	1.02919e-07	255.18	302.813	0.199224
0.119589	0.000125291	855.648	228.405	0.0783031
0.0267679	3.20789e-05	632.438	866.745	-0.134131
0.00240208	3.64426e-06	621.006	309.692	-0.145729
1.66872e-05	1.89438e-08	372.928	314.137	0.22336
4.04219e-05	9.36816e-08	391.368	423.144	-0.214261
0.105494	0.000108348	848.025	647.66	-0.00643816
0.0205669	2.41739e-05	538.803	426.795	-0.165961
0.0586037	1.72606e-05	353.104	632.527	-0.00634491
0.0269147	2.76238e-05	109.402	237.246	0.0915869
0.000243468	5.71206e-07	365.948	254.149	-0.0304337
0.0427606	4.78093e-05	413.216	295.758	0.101246
0.0855639	2.78929e-05	249.079	913.071	-0.0196718
0.0840191	8.76408e-05	654.407	497.668	-0.157725
0.0080837	1.08593e-05	565.416	647.264	0.161684
0.00243525	3.00943e-06	236.324	725.35	-0.309566
0.0394393	4.68557e-05	757.992	904.729	0.0543488
0.000286922	1.41857e-07	256.72	759.549	0.174042
0.00194147	3.03978e-06	716.008	400.765	0.205171
0.10126	0.000109438	680.691	623.408	0.0264028
0.00877073	1.10021e-05	230.728	149.151	1.30454
0.0609118	6.67179e-05	460.873	810.757	0.163248
0.0190573	1.92404e-05	121.115	514.812	0.23117
0.0430593	5.39983e-05	205.73	736.451	-0.0913622
0.000890499	1.42618e-06	641.885	169.178	-0.126802
0.1062	9.40628e-05	172.958	892.651	0.0504717
0.00557256	4.58296e-06	338.184	877.847	0.0666627
0.0146968	1.73156e-05	809.943	384.529	-0.0451922
0.0691165	7.41524e-05	722.181	410.836	0.0607494
0.0568139	6.19787e-05	681.222	482.042	-0.219069
0.00112412	2.00453e-06	461.825	579.808	-0.0725421
0.0372228	4.36627e-05	629.57	392.977	-0.0331838
0.0575391	6.50415e-05	992.589	837.027	-0.112317
0.116743	0.000124851	830.217	645.437	-0.0324944
0.0868129	9.20249e-05	876.885	746.133	-0.0844585
0.0606265	6.60629e-05	741.507	827.261	0.123563
0.00561261	7.93543e-06	725.323	465.434	-0.126145
2.42998e-05	6.98847e-08	480.42	924.935	0.294291
0.00334028	4.62621e-06	542.143	220.822	-0.136361
3.12924e-05	7.68989e-08	479.802	261.696	-0.157653
0.00673635	9.34395e-06	913.537	496.94	-0.261905
0.033749	3.35963e-05	94.9375	689.023	-0.298441
0.0265542	3.21285e-05	784.773	493.448	-0.224884
0.00240568	3.65598e-06	522.703	849.066	0.260318
0.0712007	7.63213e-05	538.662	959.848	-0.179171
0.00145585	2.39711e-06	723.206	815.099	-0.272934
0.0706847	6.73881e-05	108.372	611.019	0.132714
0.00872545	1.19472e-05	987.266	536.029	-0.114176
0.0126651	1.52197e-05	910.737	391.368	0.0473226
0.103112	9.04948e-05	122.805	969.871	0.167154
0.02943	3.45867e-05	539.222	368.691	-0.0625402
0.0511782	5.86232e-05	234.973	203.328	-1.32107
0.00153234	2.4538e-06	549.678	579.126	-0.190385
0.0679296	7.26082e-05	680.648	218.803	-0.244563
0.0096239	1.08004e-05	172.656	407.388	0.131083
0.00436957	4.8978e-06	283.19	315.507	0.0485223
0.00491608	5.62039e-06	131.499	427.138	-0.304044
0.0127483	1.62375e-05	814.726	486.04	0.164518
0.0205622	2.47208e-05	677.55	298.149	-0.290286
6.08831e-05	7.70736e-08	247.749	206.421	0.249092
0.0162578	1.97525e-05	635.279	294.238	-0.0597844
0.00172234	2.52375e-06	461.099	105.961	0.011277
0.0765207	7.46993e-05	164.78	869.596	0.0863351
0.000345648	4.13869e-07	354.688	939.112	0.311664
0.00854035	1.13162e-05	390.963	606.641	-0.194722
0.0281907	3.36194e-05	873.167	181.759	-0.156052
0.0579851	5.59359e-05	127.987	648.982	-0.12492
0.0314543	3.25376e-05	162.097	671.865	-0.1087
0.00457198	6.67581e-06	773.236	398.813	-0.0890655
0.00592151	6.92749e-06	202.622	850.111	-0.302823
0.0495613	5.49228e-05	733.66	409.281	0.0975046
0.00928313	1.2406e-05	811.788	814.642	-0.298121
0.000601084	1.05098e-06	783.845	105.457	-0.320987
0.00554224	6.17503e-06	111.745	180.239	-0.134544
0.000237013	1.59272e-07	213.852	331.439	-0.130538
0.00272508	4.03667e-06	926.724	265.622	0.0547679
0.0226398	2.77479e-05	775.668	845.375	0.155507
0.00195756	3.07044e-06	717.872	378.571	0.21575
0.0185566	2.40306e-05	240.585	786.376	0.129926
0.000129585	1.8486e-07	313.105	289.401	-0.269697
0.076003	8.14082e-05	754.699	248.326	-0.0248253
0.00403279	5.97786e-06	871.71	522.788	-0.159176
0.0040023	5.64516e-06	410.625	482.647	-0.193133
0.0493997	4.65987e-05	607.425	388.525	0.0504305
0.00528514	7.08948e-06	230.11	351.717	-0.310044
0.0204941	2.54428e-05	307.486	537.57	0.173207
0.00655213	7.21711e-06	178.955	583.211	0.162967
0.00686552	9.04904e-06	583.662	327.243	0.21561
0.0817438	8.59166e-05	704.027	154.357	1.35737
0.0073173	9.91693e-06	816.039	464.594	-0.229639
0.00336272	4.97553e-06	926.572	408.511	-0.297195
0.000700546	1.23267e-06	837.325	269.646	0.215296
0.00588741	8.27674e-06	343.425	609.112	-0.131486
0.000256692	4.87029e-07	458.247	575.478	0.220415
0.00041213	7.5585e-07	889.989	115.869	0.17012
0.00582135	8.06116e-06	793.49	104.34	0.156513
1.55753e-06	8.241e-09	179.728	932.661	-0.158243
0.00121412	1.97282e-06	602.818	414.627	-0.28061
0.00030285	3.90617e-07	287.735	374.326	0.215216
0.0622783	6.80866e-05	762.506	373.09	-0.102275
0.0178776	2.24233e-05	651.867	627.913	0.0754051
0.10818	0.00011548	985.054	499.022	-0.224658
0.000343699	6.48648e-07	573.976	516.674	-0.255616
0.000932273	1.56338e-06	933.256	253.916	-0.294335
0.0322521	3.82905e-05	722.519	787.749	-0.0794353
0.094851	9.95052e-05	462.834	825.405	-0.206918
0.0232364	2.83722e-05	760.691	648.712	-0.102327
0.000545737	1.02708e-06	479.496	467.541	-0.0846736
0.00434602	6.68546e-06	476.415	989.229	-0.0889505
0.00400406	4.8488e-06	227.772	145.083	-0.193671
0.0586673	6.3806e-05	395.94	532.878	0.136794
0.0379627	4.43672e-05	886.263	929.376	0.194488
0.0269906	3.15558e-05	473.917	481.816	0.122935
1.53634e-05	4.24677e-08	489.771	414.587	0.264263
0.0682737	6.87824e-05	160.908	667.713	0.0842966
0.0455933	4.64504e-05	150.532	977.967	0.162565
0.000975657	1.67148e-06	687.772	334.22	-0.121033
0.000221617	3.05692e-07	242.394	222.203	0.292991
0.00121492	1.91156e-06	414.324	424.734	0.187551
0.0147049	2.04977e-05	478.843	678.966	0.0299686
0.000650359	8.37195e-07	369.333	446.003	0.133622
0.000950078	1.58208e-06	951.112	192.568	0.139166
0.00124549	2.06038e-06	762.246	477.497	-0.282519
0.00218986	3.34398e-06	620.288	248.411	-0.115469
0.00147739	2.33685e-06	785.186	191.379	0.202206
0.0192593	2.4134e-05	697.683	600.113	-0.0818095
0.00213108	2.32449e-06	382.639	904.274	-0.113195
0.00102727	1.71095e-06	926.061	147.859	-0.1497
0.0152715	1.96499e-05	703.099	445.151	-0.0589569
0.000432484	7.78597e-07	543.356	244.937	0.10368
0.0864574	9.83895e-05	316.129	566.868	-0.0628292
0.00600173	8.29111e-06	684.981	514.656	0.20962
0.00544342	7.16269e-06	867.807	308.496	0.0585326
0.0163347	1.96111e-05	370.978	292.472	-0.197713
0.00375461	5.4269e-06	683.762	533.46	-0.248716
0.00978156	1.31302e-05	828.583	588.469	-0.142663
0.0569629	5.62398e-05	109.495	968.227	0.277483
0.118388	0.000121526	759.823	826.203	0.154284
0.0044791	6.41322e-06	628.373	335.951	-0.0973267
0.00763173	1.0848e-05	611.928	514.645	-0.0443811
0.0187995	2.14281e-05	412.412	320.716	0.115496
0.00137131	2.1738e-06	926.792	223.864	-0.0818453
0.0255453	1.88451e-05	79.8965	110.034	-0.0707692
0.000274375	5.09237e-07	473.589	477.742	0.242585
0.100682	0.000105482	848.605	592.636	0.0477227
0.00515569	5.74254e-06	366.858	409.547	-0.0428591
0.000304819	5.73439e-07	649.072	265.412	0.276096
0.0123047	1.47433e-05	648.277	333.607	0.0546674
0.0459053	5.0611e-05	587.67	207.395	0.113299
0.00969992	1.11946e-05	87.1047	54.0128	-1.36314
0.00476979	6.5664e-06	957.017	359.063	-0.118466
0.0103318	1.02102e-05	122.629	323.346	-0.185952
5.82338e-05	4.84051e-08	439.465	438.855	-0.0534763
0.00876692	1.33288e-05	270.754	477.445	0.0368225
0.109853	0.000117642	634.624	681.022	0.0262601
0.00655647	7.48581e-06	177.603	386.131	-0.136035
0.00627446	8.44257e-06	762.595	363.476	-0.124691
0.00569537	7.99447e-06	973.698	370.561	-0.195197
9.60856e-05	1.36253e-07	347.829	359.567	-0.275025
0.0111319	1.53319e-05	571.321	899.104	0.061006
0.0120917	1.55285e-05	356.025	447.118	-0.187071
0.00442914	6.38899e-06	814.861	571.909	-0.244574
0.0194018	2.4337e-05	856.291	993.45	-0.28788
0.0155482	2.29931e-05	445.354	421.053	0.0123336
0.0304419	3.16543e-05	550.864	366.069	0.0194722
0.00051177	6.81253e-07	330.583	376.233	0.169519
0.0697831	6.51366e-05	117.697	705.774	-0.15465
0.0925938	9.58439e-05	547.14	515.492	-0.318669
0.00113004	1.99315e-06	416.715	702.723	0.100272
0.0100237	1.35941e-05	882.56	946.881	-0.176024
0.00463649	6.38781e-06	641.925	342.837	0.194092
0.000280099	4.69133e-07	357.395	234.218	0.190982
0.00119742	1.97349e-06	660.779	511.056	-0.268476
0.0104297	1.29545e-05	268.709	190.586	-0.0944181
0.0357645	3.72825e-05	159.044	818.563	0.144988
0.000400557	7.18388e-07	724.311	132.78	0.104057
0.000249259	4.31811e-07	390.613	207.951	0.135939
0.00018117	3.64858e-07	566.479	494.717	-0.309807
0.0400354	3.99606e-05	98.2139	395.28	0.145375
0.00184937	2.5581e-06	446.808	171.907	0.127706
0.0572321	6.30991e-05	871.299	612.207	0.081925
0.000316527	6.1455e-07	642.988	607.783	0.265025
0.00464097	6.81073e-06	972.028	737.799	-0.222253
0.0137672	1.73711e-05	467.62	606.943	-0.216126
0.0009575	1.24912e-06	238.482	397.521	-0.27336
0.0608361	6.69425e-05	813.57	634.573	0.202157
0.000464554	6.05749e-07	249.034	213.823	-0.136943
0.000136355	2.49358e-07	484.19	47.9134	0.0335701
0.00164265	2.60558e-06	663.228	318.096	0.165618
0.00258263	2.61007e-06	205.476	404.26	-0.088517
0.0710432	7.6222e-05	793.132	696.346	0.133527
0.0440249	5.093e-05	771.61	966.542	0.101573
0.0102453	1.12923e-05	108.466	384.419	0.265856
0.000105361	1.0883e-07	418.211	767.348	0.230414
0.010351	1.39379e-05	960.179	705.5	0.145938
0.00059403	1.00168e-06	589.555	72.3018	0.0813238
0.00110032	2.37983e-06	491.27	481.293	-0.0226547
0.00753355	8.12409e-06	138.785	380.927	0.135146
0.0696033	8.00389e-05	326.81	828.512	-0.12403
4.2803e-05	8.59809e-08	435.322	246.977	0.253441
0.000704047	6.44331e-07	289.506	806.33	0.186818
0.0100086	1.30894e-05	524.462	796.778	-0.20659
0.00144766	2.37843e-06	752.011	474.45	-0.204311
0.00496161	7.20441e-06	760.163	755.083	0.171381
0.0458368	5.01528e-05	648.311	616.898	-0.130284
0.0420581	1.5832e-05	179.148	471.705	0.0212325
0.00583784	8.39441e-06	741.604	770.237	-0.114385
0.00253613	9.03361e-07	230.415	490.55	-0.0415573
0.000595396	9.85685e-07	481.357	195.923	0.196573
0.0382046	4.21089e-05	399.817	409.279	0.110849
0.00543568	6.19217e-06	134.844	501.352	-0.314459
0.0591926	6.25366e-05	594.183	522.527	-0.0916489
5.37279e-05	9.76016e-08	206.648	141.568	-0.254843
0.000406803	7.35749e-07	760.979	123.317	0.00271755
0.0183881	2.24552e-05	756.715	325.537	0.062611
0.110667	0.000109359	766.313	683.501	0.0501396
0.00946005	1.2647e-05	406.824	902.759	0.16109
0.000624087	1.05033e-06	636.969	144.283	-0.182852
0.0902011	9.33273e-05	496.261	366.267	-0.0452379
0.00222885	3.48895e-06	666.583	598.917	-0.163184
0.00107023	1.73228e-06	517.593	379.501	-0.206172
0.00707426	9.37371e-06	235.349	451.543	0.145467
0.0314574	3.76289e-05	908.148	909.9	0.157348
0.0564147	5.38831e-05	265.947	615.773	0.0294289
0.00029866	6.51465e-07	372.436	475.452	-0.066096
0.0108637	1.47469e-05	444.66	449.56	0.0421584
0.0901168	7.86235e-05	88.5672	939.21	-0.288793
0.0268776	3.28656e-05	468.532	709.535	0.0695237
0.000557988	6.76253e-07	305.093	512.416	0.176735
0.0189002	2.58748e-05	302.674	972.344	-0.0714228
0.000213395	4.27697e-07	601.779	511.992	0.261006
0.00028529	5.32849e-07	245.55	377.897	0.140246
0.0168364	2.17397e-05	555.056	322.648	0.0219811
0.111319	0.000117015	869.263	933.638	-0.172136
0.0230999	2.75881e-05	912.323	548.715	-0.0995643
3.2873e-05	9.21305e-08	418.921	834.216	0.230399
0.00165326	2.09899e-06	283.895	632.437	0.249646
0.000175861	2.35856e-07	207.794	172.279	0.25835
0.078223	8.21934e-05	647.35	788.134	0.0937302
0.0277502	2.94151e-05	201.88	216.203	-0.165403
0.031479	3.72871e-05	695.949	916.963	0.126902
0.0144835	1.52077e-05	100.76	490.095	0.267368
0.0129809	1.65688e-05	835.188	358.329	0.186498
0.107132	0.000113731	892.463	333.394	0.156662
0.0312389	3.43955e-05	644.885	421.008	0.0279784
0.00223816	3.00743e-06	151.906	65.9723	-0.101943
0.00297926	4.48963e-06	700.294	604.379	-0.225809
0.0704147	7.56763e-05	694.107	934.111	-0.169902
0.0110812	1.45925e-05	825.466	722.429	0.202934
0.00109301	1.77491e-06	473.378	594.643	-0.254177
0.0116565	1.53913e-05	421.93	322.573	-0.0453487
0.00260886	3.18825e-06	304.872	906.377	-0.221767
0.000239782	4.69034e-07	402.654	706.49	-0.224503
0.000691003	1.20075e-06	451.664	781.547	-0.255193
0.0197338	2.12624e-05	155.996	336.086	0.0817839
0.000316437	5.98662e-07	877.008	50.5275	-0.187531
0.000272718	3.68037e-07	215.233	242.361	-0.293012
0.0273233	3.45955e-05	486.641	730.463	-0.0378862
0.00716235	8.27943e-06	158.35	475.185	0.224047
0.0627053	6.90322e-05	856.226	910.202	-0.111577
0.113837	0.000103444	112.5	282.408	-0.0435849
0.000952464	3.34282e-07	230.579	579.594	0.0772355
0.00533282	6.28888e-06	255.188	771.313	0.185021
0.00730547	8.77899e-06	595.102	211.362	-0.0654878
0.00017883	3.68266e-07	661.804	376.2	-0.243986
0.0681691	7.10261e-05	893.155	604.046	-0.0175949
0.0188952	2.30994e-05	772.546	392.069	0.169507
0.00104059	1.70599e-06	708.858	61.6416	0.127002
0.00024934	4.20872e-07	327.501	237.827	-0.198998
0.0485675	2.73685e-05	402.34	118.948	-0.0125831
0.0020557	2.39425e-06	361.251	989.924	-0.155381
0.0460842	4.80617e-05	490.76	405.178	0.0357547
0.0249778	2.66927e-05	263.204	952.573	0.091025
0.0124467	1.53363e-05	666.923	360.354	-0.106901
0.018629	2.28825e-05	453.931	423.775	0.109961
0.00465571	6.69944e-06	689.015	696.144	0.207265
0.000295312	5.71703e-07	278.404	422.718	0.115395
0.0504988	5.38971e-05	481.123	508.419	0.108498
2.9738e-05	2.83049e-08	263.044	204.392	0.164017
0.0753024	7.93386e-05	453.055	370.628	-0.0713504
0.119475	0.000102727	119.186	918.301	0.130399
0.000178234	3.32009e-07	457.85	305.503	0.239094
0.098383	0.000102987	745.116	896.714	-0.191738
0.0580686	2.63503e-05	637.849	223.11	0.00763461
0.0775629	7.40755e-05	154.965	841.09	0.0788709
0.0144623	1.79368e-05	651.857	226.764	0.092899
0.0668652	6.47382e-05	148.91	493.249	-0.0543987
0.00475146	6.80889e-06	710.743	691.587	-0.2301
0.0145196	1.83799e-05	800.096	624.797	0.189724
0.00241376	3.48855e-06	503.478	68.3723	1.28523
0.00110493	2.91254e-07	174.166	581.738	0.0744529
0.00492447	6.52782e-06	377.606	110.623	-0.396762
0.000462928	5.98934e-07	394.145	735.548	-0.215149
0.00157653	2.64081e-06	417.394	408.59	0.0542853
0.000666376	1.17918e-06	697.669	460.848	0.251948
0.00322724	1.72635e-06	286.52	705.101	0.0635424
0.000911746	1.46138e-06	634.865	175.195	-0.200581
0.00406174	6.42916e-06	385.048	692.442	0.0598341
0.029779	3.48402e-05	831.826	415.643	-0.0246386
0.0373295	4.32257e-05	445.152	861.423	0.213507
4.05501e-05	7.49803e-08	189.863	107.634	-0.220474
0.0971583	0.000103692	385.646	892.323	-0.240877
3.75493e-05	1.75879e-08	109.627	552.132	-0.182361
0.0539804	5.57795e-05	164.22	193.719	-0.154515
0.00187741	2.10929e-06	218.329	605.641	0.179508
0.0131826	1.66886e-05	932.37	407.25	0.0549508
0.00395162	5.7721e-06	879.203	467.608	0.213738
0.0128488	1.43528e-05	163.195	660.201	-0.201448
0.0569231	6.17985e-05	704.474	342.364	-0.0683163
0.0271408	3.48422e-05	516.46	526.668	-0.0208098
0.000283045	5.93991e-07	542.252	933.506	-0.188347
0.026995	3.17149e-05	726.651	89.9175	1.30822
0.00290806	4.32902e-06	753.228	401.152	-0.258859
0.00217842	2.57407e-06	163.513	436.668	0.256159
0.00396299	5.83246e-06	832.113	582.483	0.232275
6.69703e-05	1.39608e-07	524.175	208.496	-0.323139
0.0353045	3.40325e-05	115.784	317.58	0.0812038
0.0414036	4.08151e-05	275.238	633.234	0.0355093
0.0376389	4.47087e-05	995.406	964.588	0.151486
0.0274025	3.28688e-05	860.075	747.22	-0.189901
0.000161389	3.34637e-07	534.391	554.112	0.219312
3.56532e-05	9.17078e-08	529.041	576.443	0.275671
0.00331111	5.41276e-06	187.01	344.332	-0.0515741
3.0362e-06	9.59262e-09	450.729	622.995	0.26708
0.0986641	0.000105115	868.162	764.613	-0.220701
0.00263061	3.83946e-06	215.978	392.834	0.172461
0.00375461	4.53228e-06	210.288	564.136	0.245811
0.0188402	2.25676e-05	674.959	458.962	0.13689
0.014873	1.59578e-05	106.523	531.813	0.314952
0.000904351	1.76872e-06	443.064	857.285	0.0805024
0.00725488	1.01333e-05	854.618	488.134	-0.0965293
0.0794448	6.06756e-05	170.319	802.949	0.0442972
0.000319275	5.49758e-07	434.996	206.193	0.188891
0.025772	3.19006e-05	423.577	992.525	-0.112557
0.00854915	1.14505e-05	537.326	903.24	0.213083
0.00707968	9.77231e-06	579.304	500.035	-0.0875443
0.0474587	5.38222e-05	867.941	297.291	-0.0497874
0.00728252	9.97485e-06	272.304	676.485	-0.185216
0.00705559	9.83156e-06	845.439	515.306	0.115071
7.54843e-06	5.83818e-09	202.738	329.226	0.123028
0.00740338	9.57613e-06	254.947	184.653	0.133176
0.000368976	4.84193e-07	372.305	648.444	0.243222
0.00141101	2.06688e-06	523.284	176.558	-0.14415
