Omega	Omega_err	mH1	mH2	mHc
0.00108126	0.000215927	639.677	680.936	708.908
0.000656578	0.000161468	792.422	905.655	960.469
0.000199827	3.21791e-05	540.346	771.433	744.685
0.000247017	1.83753e-05	268.014	464.298	483.085
0.000133531	8.98897e-06	348.506	431.835	481.536
0.0010723	0.000163532	556.857	556.978	626.614
0.000179127	1.85032e-05	364.154	391.156	452.39
0.000177939	4.6596e-05	588.828	622.173	695.221
0.000175924	1.56728e-05	287.546	553.947	474.402
0.0006315	6.37948e-05	320.94	365.231	371.656
0.000844005	0.000122581	388.023	425.471	490.242
0.000889779	0.000278082	689.113	745.168	737.254
0.000124411	2.38272e-05	600.417	921.475	948.959
0.00028439	8.7271e-05	756.589	816.317	869.402
0.00012773	1.06819e-05	321.335	574.248	635.854
2.23614e-05	1.45926e-05	188.326	646.578	580.42
0.000932455	0.000186891	552.333	556.067	581.236
0.00012923	1.5925e-05	285.581	450.73	503.222
0.000683532	0.000157905	483.211	516.408	519.058
0.000842333	0.000249535	831.169	893.024	930.55
0.000468663	0.000113488	661.39	766.497	719.625
0.000313605	6.91606e-05	511.342	531.398	627.661
0.000141587	1.90061e-05	514.909	865.842	830.056
0.000235706	2.87346e-05	216.56	592.667	592.044
0.000728518	8.0015e-05	501.503	672.619	609.067
0.000445525	8.13632e-05	524.453	612.089	536.066
0.0165011	0.000305468	775.768	875.298	814.563
2.12837e-05	1.93712e-05	195.278	491.676	461.766
7.58787e-06	6.55809e-06	219.719	659.002	702.998
0.000168177	2.17001e-05	410.043	480.974	464.618
0.000923663	0.000174572	621.667	636.875	714.085
0.010958	0.000361751	276.279	962.124	950.875
0.00145449	0.000333308	661.057	689.5	678.036
0.000658952	5.31578e-05	399.504	457.102	517.793
0.000546481	6.51824e-05	371.889	430.948	431.821
0.000715141	3.68618e-05	205.345	405.499	334.333
0.000312031	4.05998e-05	487.175	828.769	783.572
0.00544436	0.000490716	819.444	819.48	885.266
0.000237986	1.93479e-05	360.308	474.919	528.624
0.0080162	0.000495795	334.582	360.964	338.311
0.000550989	0.000209864	198.199	223.237	276.245
0.000812133	0.000157857	795.198	958.119	861.321
0.000250328	3.55611e-05	468.876	642.194	557.422
0.00123031	0.000214953	733.464	889.567	839.077
0.00114837	0.000217086	667.789	735.93	790.225
0.00212711	0.000242945	216.339	231.004	271.703
0.00032856	2.91479e-05	406.664	661.278	589.097
0.00147828	0.00017697	672.949	880.269	802.002
0.000499801	7.07046e-05	702.766	946.258	959.061
0.00111754	3.90796e-05	177.13	881.257	781.502
0.000107385	5.13382e-05	502.035	552.504	618.622
0.00153735	0.000473182	814.399	869.65	841.367
0.000101509	1.08234e-05	346.55	437.969	575.604
0.000279116	5.09816e-05	614.451	780.948	766.885
0.00121059	0.000144783	718.634	856.624	944.028
0.000125903	1.08591e-05	439.388	880.78	809.062
0.000716848	0.000200921	809.428	823.767	870.342
0.00239463	0.00014837	275.217	278.754	343.426
0.00015588	2.09838e-05	462.804	575.42	672.545
0.000478898	3.9877e-05	261.782	300.976	367.424
0.00053739	2.3003e-05	260.722	486.737	488.208
0.000277905	6.49638e-05	660.257	979.329	886.484
0.000664952	0.000112824	498.562	509.304	574.222
0.00763877	0.000237083	604.278	708.944	650.732
0.000224417	6.08922e-05	727.204	892.722	894.486
1.07316e-06	6.30244e-07	142.703	630.845	696.971
0.000496666	0.000109115	576.26	606.788	668.654
0.000635343	3.13354e-05	165.521	293.334	345.117
0.00123559	0.000124473	278.119	361.041	401.977
0.000197435	3.32356e-05	624.491	978.103	860.064
0.000193172	2.97585e-05	575.077	926.985	828.223
0.000239091	1.72912e-05	346.541	773.059	767.633
8.82396e-05	8.38118e-06	243.927	482.686	501.719
0.000116203	1.57552e-05	188.891	409.069	477.558
0.000599936	3.14493e-05	299.233	627.4	563.28
0.000641313	8.93958e-05	609.477	892.346	804.399
0.00223326	0.000250959	744.698	878.152	897.58
0.000399313	0.000133321	878.563	949.267	991.696
0.000133155	2.05979e-05	525.401	817.325	786.985
0.0011976	0.000189894	665.329	810.632	672.558
0.000546564	6.87534e-05	534.498	689.682	661.725
0.00307993	0.000255777	439.65	600.604	595.828
0.000461014	6.11923e-05	497.325	664.904	699.344
0.00026797	9.56066e-05	746.061	794.773	840.377
0.000213417	0.000134653	640.805	686.569	727.272
0.00151098	9.13101e-05	151.117	209.85	181.214
0.00164069	0.000220193	383.008	430.403	470.489
0.00149991	0.000133754	374.742	451.388	429.585
0.000516671	9.6213e-05	611.057	766.33	692.438
7.21075e-05	1.57622e-05	595.97	935.525	952.094
0.00226742	0.000157774	187.064	494.649	486.304
0.000146255	2.40424e-05	572.633	761.317	737.075
0.000508722	0.000112625	727.472	733.948	813.808
0.0011879	0.000261675	863.224	886.997	949.913
0.00024181	5.11402e-05	553.197	677.001	636.278
0.000255914	4.75554e-05	549.137	752.415	627.973
0.000329584	1.84144e-05	257.937	526.403	562.758
0.000176478	3.51568e-05	586.528	831.875	863.607
9.6364e-05	6.13491e-05	618.204	695.739	734.863
0.00590745	0.000425432	833.719	834.613	871.08
0.00330098	0.00035341	599.12	614.411	651.689
0.0099369	0.000456618	694.055	926.727	917.412
0.000107086	1.74351e-05	488.221	664.414	591.64
0.00104764	0.00012873	467.053	471.753	523.802
0.00152367	0.000241276	726.06	739.008	812.623
0.000107297	2.82151e-05	553.34	998.473	920.534
0.000842218	5.928e-05	158.056	204.245	246.844
0.00010083	8.34512e-06	244.627	334.543	419.989
0.000456731	0.000143084	784.966	901.059	813.608
0.00550344	0.000291939	380.034	640.231	706.059
0.000355303	9.18772e-05	625.083	663.422	694.669
0.000702425	8.46999e-05	456.165	621.289	749.104
0.00346452	0.000421573	866.265	968.469	951.226
0.000333506	2.70812e-05	230.337	280.851	374.393
0.00164086	0.000148807	455.123	741.48	692.324
0.000240387	1.91287e-05	408.501	723.571	764.773
0.000447857	6.28048e-05	614.373	869.38	900.028
0.000151163	1.58084e-05	422.31	661.898	672.699
0.0030805	0.000149439	417.368	760.911	771.93
0.0428544	0.00112473	378.39	888.342	954.672
0.00866705	0.000458414	606.933	764.942	782.396
0.000140574	3.06465e-05	554.766	692.463	710.047
0.000881981	0.00019432	898.657	904.109	987.75
0.00106032	0.000149495	487.094	559.073	532.543
0.000108038	1.1691e-05	273.698	411.179	438.016
0.000762426	9.00428e-05	619.84	684.224	628.961
0.00699125	0.000926463	283.16	503.512	528.712
0.000128726	2.90035e-05	561.804	789.668	814.619
0.0104314	0.00101853	649.861	650.72	671.621
0.000334493	3.65125e-05	426.663	562.671	658.915
0.000773373	2.80421e-05	125.228	255.263	263.922
0.000151189	1.82747e-05	556.512	807.812	988.124
0.00190821	0.000174141	546.643	828.756	908.048
0.000134924	1.00276e-05	191.591	392.148	469.683
0.000766368	0.000160896	706.505	822.917	806.218
0.000563794	0.000106505	592.15	671.345	678.297
0.000186188	3.93027e-05	752.106	932.629	847.596
0.0171524	0.00145634	852.347	869.499	857.733
1.72478e-06	9.57318e-07	141.294	787.519	757.253
0.00011944	1.50963e-05	441.426	498.41	523.043
6.84e-05	4.00471e-05	530.962	766.848	686.951
0.000417806	4.59276e-05	474.517	971.961	861.329
0.00288873	0.000163718	397.806	772.776	728.478
0.000342181	4.79655e-05	465.385	689.454	715.554
0.000355717	6.41178e-05	467.701	522.267	535.412
0.000308741	4.31351e-05	432.072	559.042	456.563
0.000121491	2.15464e-05	515.911	991.826	940.788
0.00013664	2.7532e-05	513.04	807.798	850.132
0.000269426	2.61024e-05	325.4	527.455	561.765
0.000207961	4.0745e-05	572.066	741.455	742.042
7.64875e-05	1.11108e-05	437.331	482.794	586.179
0.000166788	1.12344e-05	280.189	511.204	447.53
0.000261128	3.83347e-05	477.193	656.11	632.149
0.000464609	4.94662e-05	476.553	828.107	871.011
0.000284837	3.22388e-05	378.211	741.916	699.332
0.00013246	3.07917e-05	662.567	908.402	964.44
0.000194253	6.02781e-05	744.589	865.566	840.778
0.00442125	0.000630358	608.173	642.057	621.632
0.000568379	7.43132e-05	394.258	440.344	448.157
0.000969691	0.000218648	775.274	802.341	872.297
0.000561859	0.000107472	601.319	641.985	701.374
0.00194762	0.000445585	877.477	919.476	912.005
0.00372558	0.000341559	930.991	993.299	985.376
0.00167184	6.96832e-05	215.149	925.558	910.018
0.00924337	0.00165494	424.547	500.019	491.718
0.000203285	1.54144e-05	375.456	820.104	829.707
0.000217866	2.75971e-05	459.638	693.867	604.231
0.001781	0.000226475	531.382	749.728	809.319
0.000182229	4.44047e-05	557.972	602.816	618.127
0.000617928	0.000265389	548.662	590.074	575.124
0.000710374	9.49511e-05	356.261	371.293	460.062
0.00012242	2.04266e-05	591.943	883.197	788.132
0.000308788	2.91514e-05	310.72	608.546	673.601
0.000153326	2.60905e-05	719.068	909.847	929.559
6.03482e-05	4.3373e-05	657.985	901.658	955.064
9.76396e-05	6.94694e-06	327.742	668.331	676.195
0.000573915	4.09394e-05	172.555	425.466	620.928
8.79869e-05	4.02751e-05	703.191	925.568	820.076
0.000128686	0.000105119	842.013	916.61	924.543
0.000654956	0.000111591	581.027	683.608	655.604
6.27062e-05	4.72059e-06	380.143	552.48	607.936
0.000255391	3.1661e-05	498.734	832.217	802.558
0.000410823	7.12594e-05	561.237	565.501	646.252
0.00436822	0.000295045	713.13	911.301	964.149
0.000716578	0.000107815	615.539	616.052	692.768
0.000863027	0.000205106	848.197	916.048	897.112
0.000495261	8.47195e-05	614.801	667.949	720.07
8.14298e-06	4.87474e-06	146.436	872.994	902.732
0.00336745	0.000216396	863.123	974.863	892.257
0.0013711	0.000172847	556.982	651.837	684.132
0.00011014	2.0172e-05	495.66	669.28	706.224
0.000788316	0.000113804	487.487	669.271	580.14
0.000190772	1.60058e-05	383.661	428.554	498.797
0.000904137	0.000129892	629.835	752.796	731.179
0.000367129	0.000171022	813.498	846.339	875.397
0.00018691	2.3874e-05	319.288	490.73	435.053
0.000293502	8.61246e-05	835.914	919.213	992.331
0.00031307	9.59746e-05	827.176	832.073	895.32
0.00304676	0.00033975	786.964	803.993	790.24
0.000596688	4.00499e-05	314.053	543.966	531.791
9.18789e-07	2.38969e-07	127.303	707.897	740.073
0.000316013	0.000111971	608.473	634.423	652.339
0.0311576	0.000585287	360.193	406.893	401.03
0.000301439	8.85485e-05	571.891	605.957	612.567
0.000319349	4.68712e-05	385.386	420.263	433.726
0.00110203	0.000257883	809.985	829.582	906.679
0.0266889	0.00208607	722.08	970.047	974.992
0.00252082	0.000396058	202.451	208.775	252.433
0.000917492	0.000163284	560.505	665.247	620.234
0.00104847	0.000167519	744.188	792.403	805.758
0.000223432	2.47853e-05	386.089	461.56	466.552
0.00340731	0.00037789	451.083	487.803	481.849
0.00115529	8.94287e-05	246.263	316.448	310.255
0.000177299	1.60842e-05	282.501	437.376	466.826
0.0008816	0.000163808	678.975	843.543	684.677
0.000192304	2.49506e-05	421.941	509.804	580.925
0.000961478	9.29633e-05	587.039	954.923	995.932
0.00039677	0.000127318	761.673	868.672	816.574
0.000127872	2.46514e-05	501.017	690.659	725.865
0.00568822	0.000348554	666.417	801.686	876.594
0.000813243	0.000136878	574.826	817.256	819.297
0.000508303	5.8175e-05	344.764	411.292	467.694
0.000118294	4.77308e-05	735.322	779.006	814.956
1.62449e-05	1.1501e-05	173.962	488.376	492.17
0.000119625	6.88573e-06	321.685	465.07	487.466
0.000562659	8.69733e-05	656.497	790.683	838.71
9.20888e-05	1.76547e-05	545.435	713.667	632.38
0.00402187	0.000598612	205.749	313.152	387.022
0.000244851	4.11512e-05	427.64	448.182	589.986
0.000526048	7.69537e-05	682.263	926.625	925.101
0.0146111	0.0011636	639.37	799.453	792.632
0.000566683	8.32193e-05	628.492	834.408	784.376
0.000267517	0.000100663	770.985	836.296	842.362
0.000833137	0.000118575	659.021	763.395	806.686
0.00126699	0.000196918	517.657	563.965	569.301
0.000498133	4.04086e-05	147.142	255.628	180.139
0.000122509	2.18367e-05	646.042	886.979	872.659
0.00494979	0.000566139	541.885	549.917	565.42
0.000492972	2.13453e-05	278.601	711.862	593.904
0.00111455	0.000208734	805.945	814.855	853.784
0.0137786	0.00341912	354.689	369.715	356.005
8.45722e-05	1.8492e-05	722.752	952.161	920.302
0.00064774	0.00014078	658.383	725.783	789.523
6.94195e-05	4.17289e-05	479.204	521.825	572.547
0.000153159	4.95936e-05	827.655	872.193	988.673
0.0136492	0.000142868	867.096	998.989	920.988
0.000165083	2.827e-05	490.963	641.699	664.943
0.000133443	3.35249e-05	639.806	795.31	779.853
0.000168394	4.17828e-05	810.347	896.829	963.505
0.000262764	4.52595e-05	597.698	698.608	673.144
0.0005629	0.000179765	780.387	863.026	826.359
0.00345656	0.000238241	665.044	720.565	746.183
0.000191557	3.52374e-05	534.068	798.231	679.468
0.000101469	9.54436e-06	359.838	493.387	565.994
3.30641e-05	1.66213e-05	189.938	264.655	273.465
0.000685462	9.21025e-05	395.42	409.268	459.918
0.000277074	0.000167398	633.393	656.786	730.279
0.000638945	0.000184857	644.096	656.537	690.075
0.0165868	0.00184816	479.12	480.073	506.41
0.00118805	6.18557e-05	183.957	217.671	242.348
0.00104969	0.000221833	893.404	913.175	964.564
0.00182677	0.000204402	611.927	611.932	693.945
7.85812e-05	2.05426e-05	575.19	802.043	830.113
0.00309231	0.000380745	637.784	637.898	718.608
0.00611082	0.000339656	742.105	779.157	790.472
0.000270137	3.12087e-05	404.222	474.773	447.716
0.0185213	0.00046457	832.673	887.05	961.565
0.000411219	1.56044e-05	235.111	691.167	728.351
0.000180891	4.5119e-05	557.297	592.829	662.13
0.000600413	0.000154261	730.645	738.318	795.992
0.0001776	2.16542e-05	363.775	454.197	489.134
0.000490586	8.84705e-05	643.614	644.499	720.34
0.00208936	0.000391889	628.092	703.994	712.015
0.000878466	6.6578e-05	331.929	622.637	661.095
0.00015434	2.29003e-05	460.869	660.8	665.736
0.000511929	0.000253691	772.512	815.441	818.705
0.000154727	3.74777e-05	769.899	877.154	890.936
0.00066176	0.00011061	639.156	639.508	717.337
0.000304426	0.000130821	676.649	723.47	704.675
0.000611077	6.64857e-05	314.194	450.368	326.499
0.00023145	9.04819e-05	847.938	946.746	924.297
9.66219e-05	1.50021e-05	419.755	448.706	542.137
0.000114979	1.85275e-05	524.812	593.4	632.634
0.00117355	0.000285391	817.014	889.43	896.005
0.000233976	6.25493e-05	761.13	819.711	832.834
0.000946937	0.000292821	800.317	812.093	828.605
0.000770097	0.000109305	683.405	844.172	899.398
0.000140433	9.73695e-06	215.563	533.621	328.202
0.000398286	6.76521e-05	632.494	804.202	742.311
0.000357229	0.00013241	686.623	731.548	747.628
0.00238375	0.000318318	634.79	661.817	635.728
0.00772091	0.000561481	738.042	738.901	753.191
0.000185706	2.03263e-05	374.983	671.607	540.252
0.00020896	4.06526e-05	587.84	946.777	851.911
0.000393207	1.57475e-05	185.578	435.295	428.934
0.000882056	0.000149242	505.601	570.794	541.88
0.000254474	4.91972e-05	788.892	955.145	942.751
0.000200934	2.67022e-05	443.859	547.231	611.96
0.0368272	0.00388752	593.527	594.47	617.423
0.00276186	0.000396769	652.086	714.549	749.572
0.000365488	4.35131e-05	481.148	590.126	555.821
0.0212666	0.00251466	504.041	505.327	529.254
0.000246976	4.10073e-05	508.535	707.38	598.425
0.000430216	3.39003e-05	226.488	326.536	258.384
0.000565932	0.000112	584.794	688.264	735.435
7.95351e-06	7.46944e-06	151.42	501.559	417.478
0.00259952	0.000218514	435.335	442.552	483.445
0.00148206	0.000100185	427.223	671.72	615.704
0.000905031	3.60051e-05	161.461	619.887	607.674
0.000780449	8.8191e-05	366.798	422.188	457.99
0.000255595	9.97643e-05	818.611	886.463	913.259
0.000298345	4.29847e-05	442.366	560.661	489.566
0.00978334	0.000658707	712.031	716.433	725.322
9.036e-05	4.91862e-05	635.949	773.237	713.695
0.000386631	0.000147546	679.315	705.064	712.221
7.24519e-05	0.00011413	651.923	702.288	786.374
0.000376902	0.00013892	720.766	791.111	763.452
0.000134197	1.7315e-05	407.714	619.048	684.748
0.000851216	0.00013003	528.456	529.547	609.358
0.000234578	1.71052e-05	243.549	360.888	408.766
0.000301707	9.12711e-05	635.086	773.686	681.417
0.000624164	0.000205596	787.917	807.274	839.97
0.0016415	0.000199144	573.064	697.14	589.162
0.0017551	6.97111e-05	232.185	718.602	760.193
0.000161518	3.65067e-05	614.212	695.42	757.958
0.00143768	0.0003452	773.143	818.391	841.288
1.38734e-05	6.38452e-06	140.854	582.206	667.008
0.000181881	2.7075e-05	442.977	682.766	614.25
0.000296439	9.0852e-05	688.755	716.662	793.904
0.000184289	0.000133148	853.314	895.844	899.891
0.000685416	0.000176354	745.436	793.181	829.967
0.000238742	1.93715e-05	403.263	695.337	771.493
0.000146586	2.11137e-05	584.853	882.397	848.46
0.00109231	0.00013739	657.994	782.066	788.679
1.70899e-05	1.5648e-05	296.65	765.569	839.647
7.88949e-05	1.97178e-05	467.869	954.897	837.215
7.13049e-05	2.43471e-05	421.828	466.474	544.401
6.56529e-05	0.000123107	831.573	933.391	906.456
0.000831675	0.000103891	573.466	813.732	843.964
0.000260422	4.45471e-05	397.931	493.528	436.345
0.000186343	4.09321e-05	539.799	759.762	605.299
0.000241499	7.25932e-05	812.811	885.065	942.672
7.34499e-05	9.74663e-06	206.072	699.972	573.138
0.000141842	2.90847e-05	598.442	795.657	739.341
0.0004586	0.00016714	790.163	810.867	835.691
0.00401284	0.000626122	759.029	834.775	837.283
0.000473587	2.85321e-05	218.668	422.552	313.972
0.0256412	0.000515494	850.196	876.081	907.672
0.000310818	9.43485e-05	669.122	757.913	733.408
0.00144573	0.000236854	600.968	821.846	807.387
0.000294376	3.25132e-05	414.468	591.2	577.01
0.000366768	4.09331e-05	481.14	598.744	666.542
0.00250354	0.000270973	366.714	431.302	467.44
0.00215726	0.000414911	802.709	851.97	862.755
0.000787031	0.000195812	771.855	810.052	871.732
0.000277953	3.07164e-05	320.648	493.547	465.492
0.00030522	7.91143e-05	690.995	752.613	811.185
0.00214543	0.000437264	529.916	566.348	549.376
0.00287589	0.000234109	538.882	834.068	909.759
0.000135047	4.20033e-05	488.153	549.886	632.337
0.000373003	3.05417e-05	268.785	336.052	406.169
0.000231198	3.79302e-05	506.192	608.314	640.861
0.00139052	7.81435e-05	238.714	448.502	440.511
0.000825705	0.000136382	432.962	455.575	477.127
0.00130054	0.000133545	652.875	967.452	927.549
0.000104743	6.73114e-05	764.593	874.551	886.308
0.000318608	0.000195815	706.569	731.527	778.731
0.000265032	2.61048e-05	384.951	630.231	521.403
0.00031211	0.000141533	865.837	879.352	922.192
0.0029065	0.000253314	516.215	517.324	550.582
0.00028402	3.60975e-05	527.139	892.535	835.686
0.000301471	0.000110701	790.367	815.988	874.263
0.00015473	3.66284e-05	693.605	862.235	879.122
0.000129793	2.41744e-05	516.671	691.667	776.485
0.000318639	6.43195e-05	475.081	523.57	523.162
0.00144093	0.000189153	619.924	838.205	739.973
0.0013683	6.2804e-05	128.166	293.46	207.307
0.000619026	2.68112e-05	138.997	274.886	235.859
0.000213514	4.02103e-05	625.349	753.58	749.874
0.000463006	8.91865e-05	566.054	649.233	654.299
0.000683125	6.45608e-05	162.26	553.248	578.954
0.000360088	5.83674e-05	615.004	856.246	732.561
0.000350723	3.47251e-05	343.316	568.862	484.312
0.000347421	6.55148e-05	592.02	647.597	653.272
0.0010539	0.000234722	680.964	726.238	742.14
0.000147701	1.56473e-05	297.051	813.979	882.204
0.00210112	0.000168348	498.357	746.091	677.061
1.42752e-05	1.20272e-05	249.144	670.99	710.29
0.0105296	0.000818578	468.483	594.732	590.103
0.00016682	3.03018e-05	490.995	644.458	585.06
0.00875705	0.000451788	657.843	912.094	905.69
0.000139439	6.20099e-06	162.21	347.41	363.761
0.000652742	9.53909e-05	582.191	738.277	687.915
0.00122199	0.000191443	633.812	756.45	700.582
0.00803423	0.000343823	309.796	500.003	500.102
0.000199345	1.90464e-05	292.87	592.822	550.194
0.00170291	7.16592e-05	313.853	710.738	769.619
0.000564561	8.95753e-05	520.212	635.983	571.075
0.000443418	9.80104e-05	686.749	832.026	767.752
0.000509588	0.000277002	486.516	530.384	523.188
0.000233084	4.53152e-05	699.651	860.836	815.36
0.000586386	0.000207117	658.529	678.285	694.767
0.000193835	2.03258e-05	407.177	709.892	725.353
