Omega	Omega_uncer	mH1	mH2	mHc
0.00187995	0.000187335	367.212	520.593	423.173
0.00154482	0.000194676	457.913	476.626	536.724
0.000400537	2.44538e-05	284.07	524.095	431.032
0.000482317	7.10046e-05	572.429	717.457	703.054
0.000181495	2.38622e-05	496.754	724.917	747.439
0.00887947	0.000921037	555.439	566.145	592.793
0.00177221	0.00025537	625.306	640.722	683.995
0.000543456	8.3289e-05	369.935	395.818	411.094
0.0190639	0.000687083	777.913	941.598	987.173
0.00320545	0.000305365	505.907	506.329	569.894
0.00241173	0.000226705	522.608	573.949	574.227
1.55552e-05	1.16434e-05	169.733	368.499	420.491
0.000127512	7.96487e-05	782.617	866.561	903.212
8.68341e-05	8.16136e-06	383.721	497.552	562.182
0.000790852	0.000119142	500.377	509.03	586.355
0.000467509	6.61306e-05	576.591	739.361	759.96
3.40073e-05	0.000105748	741.184	842.409	849.348
0.000179576	5.29672e-05	673.407	769.043	770.872
0.00129742	0.000226418	620.757	703.472	642.338
8.83959e-05	3.27848e-05	649.673	882.98	828.331
0.00114436	9.60383e-05	309.463	498.84	455.914
0.00254258	0.000324352	471.532	558.497	583.591
0.000169826	2.40581e-05	482.341	533.574	553.404
0.000686581	0.000303549	885.415	960.632	918.343
0.000877369	0.000169178	668.17	776.277	747.224
0.000235235	4.72615e-05	503.916	514.417	606.457
0.00199374	0.0003131	648.786	787.587	776.258
0.00226461	0.000327389	930.991	930.997	990.906
0.000971557	0.000115013	556.698	556.842	634.185
0.0053006	0.000269839	349.227	514.484	487.543
0.000267318	2.85131e-05	443.018	684.149	704.527
0.015332	0.00265052	488.623	488.947	507.121
0.00173854	0.000200488	495.838	568.849	575.562
0.000430739	5.46872e-05	326.98	416.345	362.535
0.000105748	3.3199e-05	721.557	867.923	895.793
0.000925814	0.000122785	335.414	363.966	359.346
0.000288994	8.64667e-05	634.875	678.549	709.488
0.00593111	0.000554623	718.147	840.637	864.672
0.000268261	4.44986e-05	539.092	688.31	746.105
0.000345792	8.51338e-05	601.775	643.25	743.872
0.00190081	0.000225089	315.145	447.114	379.815
0.000301509	3.09614e-05	341.021	614.139	532.36
0.000140416	3.60665e-05	585.132	695.009	704.34
0.00193194	0.00013144	312.688	519.199	513.435
0.000472958	0.000171521	786.822	815.811	846.676
0.000256821	3.85868e-05	487.636	541.924	590.774
0.000297731	9.39649e-05	731.359	836.091	797.559
0.000187716	5.09893e-05	726.687	935.633	872.364
0.000116832	1.74113e-05	414.71	647.505	555.017
0.000682711	7.56004e-05	355.896	688.611	575.457
0.00122317	0.000135854	619.619	827.191	755.956
0.000195902	3.67646e-05	535.321	643.414	660.921
0.000118545	1.52082e-05	220.628	501.546	560.498
0.000184593	7.40561e-05	721.126	759.713	807.023
0.00229694	0.000799169	123.953	145.049	138.557
0.000422868	6.08922e-05	585.408	884.715	896.898
0.000495173	0.000108937	599.113	646.705	711.281
0.000208361	2.03915e-05	370.23	426.642	463.432
0.00905006	0.000538526	624.411	916.754	884.474
0.000165954	2.5486e-05	468.426	591.544	649.64
0.000140452	1.25416e-05	315.365	366.006	413.502
0.000234002	1.78443e-05	243.739	518.551	476.65
0.0378588	0.00430571	771.125	771.247	780.27
0.00497783	0.000303482	504.036	551.809	531.063
0.00245688	0.000174075	517.741	901.529	934.803
0.000285829	3.15586e-05	408.057	546.308	598.588
0.0010825	8.21281e-05	371.242	655.315	653.073
0.00056482	0.000218374	883.704	908.858	960.137
0.00118082	0.000195276	567.212	580.097	655.669
0.00281511	0.000359329	770.456	780.502	838.203
0.00377779	0.00025857	469.874	551.83	470.775
0.000353327	9.63276e-05	548.58	623.906	576.775
0.008343	0.000464775	824.128	902.295	981.946
0.00941547	0.000503532	721.725	721.96	786.18
0.000236725	6.55171e-05	648.946	675.013	737.63
6.44841e-05	1.58491e-05	443.131	669.889	560.654
0.000585367	0.000119633	782.302	959.868	878.428
0.0012061	0.000271362	772.78	942.002	928.302
0.00310082	0.000280928	693.255	694.606	768.997
0.000169242	2.7697e-05	439.068	647.627	570.662
0.00102609	0.0001767	708.263	708.521	782.677
0.0625557	0.00194182	651.012	850.369	849.394
0.000717712	6.38598e-05	290.863	407.055	426.187
0.000627985	5.03932e-05	226.654	270.996	333.316
0.000305533	2.19402e-05	349.949	757.49	603.468
0.00389195	0.000852708	932.176	986.017	965.776
0.000798465	7.54898e-05	231.939	330.084	323.386
7.81455e-05	1.07858e-05	356.38	607.626	611.705
0.000573923	8.50029e-05	503.686	507.884	579.455
0.0094542	0.000534135	752.653	764.345	802.463
0.00469664	0.000296557	772.738	841.054	884.46
0.000231776	1.03394e-05	160.721	297.085	365.395
0.00450163	0.000151852	225.884	769.092	724.94
0.00032908	1.61249e-05	159.568	349.648	408.225
0.00137523	0.00016079	487.994	553.099	597.698
4.82122e-05	3.78593e-05	497.807	540.289	603.47
0.000253287	4.71284e-05	509.298	626.994	590.202
0.000313327	0.000108578	594.224	638.273	639.146
0.00214918	0.000228676	663.142	663.738	736.489
0.00428694	0.000410468	869.921	941.682	932.199
0.000584259	6.58089e-05	337.088	364.397	487.73
0.000839072	5.12945e-05	193.29	485.776	418.831
0.000199832	2.62766e-05	406.302	634.831	601.974
9.9569e-05	1.47849e-05	461.01	600.693	634.271
0.000828788	0.000163331	562.495	637.158	575.51
0.0001197	1.60566e-05	355.616	796.976	663.534
0.000442445	7.11643e-05	401.931	461.938	434.683
0.000134685	7.17663e-05	704.77	767.707	798.886
1.29262e-05	1.67018e-05	196.673	691.408	675.567
0.000559195	0.000170001	803.95	912.315	855.759
0.00201996	0.000249771	862.033	998.707	978.202
0.000133961	2.83169e-05	317.069	324.781	486.543
0.00285318	0.000417679	558.352	607.137	591.203
0.000372888	4.73374e-05	509.837	755.552	688.746
0.00222361	0.00026843	437.45	502.581	492.918
0.0012766	0.000131486	586.178	996.654	961.787
0.000115161	1.46298e-05	271.568	670.555	551.5
0.00453293	0.000631229	864.266	892.191	927.935
0.00757807	0.00054842	732.857	900.245	872.538
0.000948232	8.15406e-05	479.704	889	874.842
0.00200521	0.000168115	368.864	463.943	472.358
0.000148553	5.84321e-05	649.218	707.62	690.521
1.09143e-06	7.48713e-07	149.286	786.743	822.331
0.000153527	3.43679e-05	581.338	668.577	649.78
0.000110384	2.86785e-05	604.67	761.159	807.694
0.00235252	0.000134693	365.836	889.493	963.905
0.00140964	0.000143361	546.467	668.198	738.794
0.00407946	0.000409351	679.038	743.54	704.909
0.000603404	0.000110112	555.938	703.308	595.951
8.53183e-05	3.98384e-06	188.385	589.292	472.712
0.00251712	0.000210326	585.636	665.824	628.074
0.0101381	0.000801305	442.996	450.469	457.394
0.0013089	0.000251898	542.419	552.449	573.928
0.000560019	8.04661e-05	534.316	671.956	629.023
0.000275714	3.5735e-05	488.883	811.306	594.861
0.000238443	6.83902e-05	708.997	788.253	817.527
0.0931131	0.00257476	498.468	805.389	871.873
0.00068636	9.06501e-05	455.809	627.822	513.305
0.00104112	0.000248014	790.787	865.658	915.467
0.000244979	4.99607e-05	594.903	652.018	704.021
0.000252271	1.25524e-05	257.349	497.352	538.416
0.000383345	7.83221e-05	550.618	664.071	570.57
0.000678429	0.000154669	521.124	554.793	567.428
0.00017444	2.0377e-05	531.913	821.323	828.558
0.00747093	0.000228856	597.48	713.241	671.18
0.00283361	0.000118768	443.041	459.166	525.209
0.000305878	8.79717e-05	705.983	745.929	790.095
0.000218826	1.79163e-05	248.17	525.08	513.59
0.0217398	0.000932214	740.352	860.464	922.309
0.000754594	8.99637e-05	520.597	520.604	600.506
0.000136	8.55176e-06	276.287	641.934	659.79
0.000560928	8.99446e-05	454.636	601.066	477.457
0.00379532	0.000648446	644.941	703.691	672.678
0.000516945	0.000119675	816.425	917.526	883.024
0.000634661	0.000109097	666.242	666.899	735.488
0.000252726	2.94756e-05	457.348	704.647	576.428
0.00665985	0.000555803	750.419	813.256	789.273
0.000646624	8.51604e-05	547.496	547.512	626.915
0.00221806	0.000265761	880.138	972.514	982.585
0.00012596	4.45617e-05	645.416	687.567	722.898
0.022456	0.00114979	761.296	916.328	862.009
0.00384776	0.000443797	907.057	929.41	941.28
0.000622797	0.000129489	614.712	674.114	733.662
0.000546021	2.69949e-05	239.382	519.764	424.335
0.000671966	0.000106352	793.79	993.551	949.406
0.000551665	0.000115855	628.79	715.639	701.286
7.23692e-05	4.65636e-06	236.972	870.303	850.586
0.000216194	1.59215e-05	329.45	560.403	582.929
0.00162183	0.000118076	343.064	352.948	426.819
0.00011584	9.00695e-06	292.832	605.75	526.965
0.00585222	0.000213106	391.719	825.972	818.984
0.000617248	0.000107826	650.003	733.275	758.027
0.000137769	2.9204e-05	622.475	882.719	861.056
0.00110369	0.000162504	539.717	711.634	725.381
1.75881e-05	1.21384e-05	196.318	828.452	839.008
0.00022391	5.49041e-05	580.665	666.328	654.839
0.000246244	4.70431e-05	522.926	563.145	609.324
0.000462603	7.49187e-05	643.71	828.86	827.522
0.00234664	0.000258025	608.829	612.494	688.803
0.000286026	4.05257e-05	469.371	556.914	527.69
0.000726915	3.15855e-05	162.164	596.95	661.422
0.000985041	0.000207577	763.669	780.857	849.534
0.00829843	0.000692913	665.024	703.154	666.089
2.68624e-06	2.05305e-06	161.385	818.268	919.476
0.00839146	0.00114452	476.569	477.606	498.056
0.000153054	1.61281e-05	325.846	538.863	532.023
0.000408462	2.99866e-05	401.172	678.315	626.8
0.000298269	3.58689e-05	415.091	487.831	496.396
0.0473243	0.000628483	583.567	669.867	616.804
2.29831e-05	2.15798e-05	214.714	537.918	538.59
0.000205434	1.35382e-05	346.075	624.986	717.013
0.000220508	4.74198e-05	563.189	670.841	600.4
0.000515586	0.000147354	570.014	599.478	628.442
0.000570594	0.000147085	695.873	982.255	905.459
0.00209919	0.00034001	297.392	321.933	324.894
0.000439045	2.24512e-05	173.209	447.97	475.646
0.000497083	9.63124e-05	732.601	915.406	839.211
0.000700506	0.000164296	726.631	783.428	815.482
0.000422665	0.000155169	488.162	516.648	595.89
6.71401e-05	2.0838e-05	338.24	404.337	452.555
0.000434737	5.3441e-05	490.795	745.527	677.996
0.000671008	8.29441e-05	437.902	442.031	503.811
0.000941561	0.000189176	939.659	950.515	989.424
0.000605331	0.000152274	680.23	740.469	770.535
0.00142837	0.000109923	506.769	915.204	934.913
0.000989767	0.000117422	375.866	406.231	417.574
0.000188159	4.09892e-05	647.567	776.586	779.737
8.87232e-05	3.59707e-05	167.726	939.441	908.438
0.000517809	2.94704e-05	159.699	226.2	338.048
0.000152403	1.12725e-05	386.637	520.213	506.22
0.000528503	2.23365e-05	136.529	171.28	236.217
0.000470962	0.0001134	627.736	708.54	701.207
0.000293492	0.000137445	839.819	883.898	894.232
0.00108694	0.000188633	908.652	915.165	985.783
0.00266771	0.000375699	661.929	680.203	670.892
0.000141227	2.76219e-05	517.565	698.019	760.939
9.45072e-05	1.22302e-05	456.352	771.233	750.952
0.000114033	2.47633e-05	555.706	904.389	886.704
0.00148012	0.00010494	330.522	356.009	443.911
0.000123134	2.68716e-05	531.105	624.152	631.782
0.0515517	0.00139697	590.367	738.508	728.623
0.00248799	0.000181993	769.058	800.389	847.208
0.000116403	3.26472e-05	632.826	670.321	736.897
0.00306768	0.000305917	515.541	560.066	557.543
2.66341e-05	2.18826e-05	218.106	654.237	444.994
0.000417916	2.42309e-05	323.214	427.073	384.754
9.10608e-05	2.59096e-05	495.556	894.018	800.642
0.000304	2.5632e-05	329.009	423.115	392.283
0.00419516	0.000445508	573.728	819.426	766.599
1.33911e-06	1.23787e-06	243.628	906.527	797.144
0.00174993	7.33009e-05	260.977	524.257	496.219
0.000591393	9.85894e-05	585.857	639.471	673.277
0.00887304	0.000284302	350.601	773.865	817.614
0.00133318	0.000229783	770.154	850.389	803.267
0.000786502	9.81347e-05	309.467	353.25	331.481
0.000783285	0.000254924	684.67	739.044	713.941
0.000369517	3.73791e-05	249.299	269.771	339.832
0.00206094	0.000211467	449.62	483.927	461.433
0.000320976	0.000102829	685.812	698.087	742.352
0.000557208	0.000157346	655.547	693.194	707.75
0.000821957	9.24993e-05	587.97	646.577	667.438
0.000318115	7.30202e-05	646.453	733.384	790.491
0.00125086	0.000330581	881.41	975.095	929.282
0.000327179	3.16105e-05	327.634	527.565	507.745
0.000175057	5.28497e-05	649.845	723.549	743.764
0.0209728	0.000988598	715.564	923.866	917.398
7.7932e-05	1.0425e-05	360.598	682.344	538.328
0.00011122	1.41066e-05	354.675	513.126	585.856
0.000747969	0.000137638	591.441	737.091	723.85
0.000313398	2.46638e-05	429.949	792.711	852.964
0.000206379	4.24281e-05	587.448	647.089	719.978
0.000121573	1.67202e-05	253.612	819.364	711.126
0.000246629	4.36877e-05	510.385	637.593	698.714
0.000363834	3.16143e-05	341.034	482.727	501.365
0.000626855	0.000145215	783.425	840.708	898.985
0.00117492	0.000152925	577.662	917.026	885.706
0.00217806	0.000153415	562.353	569.975	647.296
0.00357529	0.000251409	317.473	353.227	366.696
0.000201702	4.95685e-05	768.612	957.603	963.695
0.000290312	3.98203e-05	383.44	522.42	562.94
9.73832e-05	4.66264e-05	619.926	740.862	794.86
0.000200084	2.18575e-05	438.033	765.038	571.551
0.000166502	8.2491e-06	260.752	431.69	352.566
0.000896753	0.000116759	370.821	540.166	518.438
0.000494032	2.88108e-05	356.091	419.485	475.473
0.00131226	0.000270886	933.052	940.388	988.435
0.00140695	0.000146752	437.178	513.16	599.887
0.00050059	6.56608e-05	476.688	688.568	689.077
0.000777467	3.49626e-05	139.729	436.908	380.628
0.000442775	0.000145767	746.976	769.702	803.058
0.00035247	4.63947e-05	426.244	500.443	497.022
0.0027928	0.000519376	784.188	856.385	836.789
0.000925949	0.00015264	858.48	913.256	979.665
0.000149068	3.66324e-05	808.133	972.438	915.893
0.000425752	2.59147e-05	296.194	542.743	454.569
0.00541463	0.00037076	804.876	815.542	807.874
0.120588	0.0371574	684.654	685.062	690.683
0.000271835	4.9745e-05	574.449	724.678	760.132
0.000836377	0.000168838	855.791	895.438	930.7
0.000924489	0.000105787	348.718	354.453	402.848
0.00113347	0.000300571	843.836	899.349	902.302
0.0049183	0.000301294	639.936	892.679	926.24
0.000869512	9.84529e-05	470.597	627.16	655.121
0.00139141	0.00024405	607.023	688.786	699.738
0.000226508	6.48648e-05	736.566	824.92	820.922
6.05635e-06	5.75591e-06	173.953	763.902	720.897
0.000704592	0.000115775	727.474	733.872	843.001
0.00302075	0.000313688	783.03	910.884	985.698
0.00393723	0.000437193	681.647	737.077	723.593
0.000435836	0.000130246	736.376	798.011	806.883
0.00333309	0.000371436	695.026	719.639	718.034
0.00113216	0.000204196	738.761	831.905	801.801
0.00275118	0.00027936	687.77	808.399	819.17
0.0036764	0.00048329	672.461	681.299	691.328
0.000154881	2.40092e-05	470.806	597.428	633.865
1.29959e-06	1.16674e-06	178.087	854.592	901.38
0.000280271	3.88085e-05	508.062	530.795	630.31
0.00125252	0.00013208	646.447	888.827	814.882
0.00125363	0.000206537	650.78	756.434	706.215
0.00249139	0.000336361	886.099	886.109	956.987
0.000222221	7.51386e-05	775.628	913.791	855.886
0.00154963	0.000288643	812.809	918.751	827.595
0.000599222	0.000139875	460.066	520.484	475.144
0.000680363	5.10494e-05	213.606	286.469	271.853
0.000236902	6.44321e-05	638.381	673.532	738.453
0.000607657	0.00020007	930.785	968.154	996.044
0.000246423	6.26073e-05	633.128	772.268	702.299
0.000196832	2.43661e-05	443.868	670.054	662.529
0.0140051	0.0010514	357.474	542.662	523.234
0.000493611	0.000109634	657.571	667.784	731.928
0.000628078	5.56774e-05	272.817	363.893	309.927
0.000184835	6.23389e-05	804.061	945.664	859.069
0.00025383	8.64805e-05	836.276	901.297	932.915
0.000884779	0.000196494	787.55	853.845	872.893
0.00099951	0.000137458	686.277	877.472	904.032
0.0069027	0.000331601	770.162	781.727	845.574
0.000239896	2.06908e-05	341.022	564.753	532.083
9.65516e-06	7.63822e-06	204.977	632.63	399.767
0.00111843	0.000108202	428.516	603.501	497.564
0.00151989	0.000120075	416.544	416.605	482.902
0.000154694	1.32304e-05	356.519	656.444	570.197
0.000161362	1.18313e-05	210.467	480.124	492.511
0.000729515	0.000187632	850.736	948.109	916.842
0.0109303	0.000785414	498.543	717.936	625.738
0.000308593	1.55278e-05	341.361	893.35	891.481
0.00319752	0.000164262	297.243	876.172	940.498
0.000540189	5.76842e-05	396.872	833.049	846.59
0.00289671	0.000342918	406.657	409.893	437.366
0.000422214	6.55557e-05	454.726	501.417	525.246
1.8222e-05	1.26433e-05	219.704	834.657	856.534
0.00171862	0.000190806	498.277	559.727	565.057
0.0134443	0.000413587	311.665	867.144	858.259
0.000181517	3.7935e-05	742.917	885.023	877.896
0.000533783	9.0523e-05	791.752	938.347	975.561
0.000575837	7.11798e-05	439.637	699.133	746.724
0.00038979	1.63724e-05	234.049	560.05	488.178
0.000148488	2.83777e-05	514.982	664.431	692.077
0.000488061	7.56741e-05	571.289	737.222	693.899
0.000112401	1.06159e-05	353.145	392.669	554.068
1.70234e-05	9.19184e-06	143.743	590.105	636.397
0.00044244	7.69803e-05	684.775	964.648	971.029
0.000118875	2.21075e-05	474.879	863.501	780.579
0.000173625	1.83962e-05	333.863	463.284	515.422
0.000410261	6.37101e-05	510.907	602.469	670.565
0.000256391	3.81226e-05	592.275	647.61	715.7
0.000439518	9.29824e-05	793.125	896.137	925.801
0.000476243	8.13424e-05	501.533	645.606	560.248
0.000276972	4.41541e-05	550.691	765.922	774.362
0.000833033	0.000182481	488.756	540.111	507.23
0.00207359	0.000272849	510.375	552.035	619.41
0.00127032	0.000180619	736.499	915.267	868.136
0.00485567	0.00033202	574.661	791.187	767.73
0.00289403	0.000304845	715.582	716.231	764.605
0.00319226	0.000481604	653.165	715.213	686.287
0.000156089	7.298e-06	244.522	368.131	370.535
9.13072e-05	1.36088e-05	465.296	536.607	612.09
0.00149135	0.00025637	763.656	900.741	818.803
0.000371633	1.93921e-05	162.471	260.024	354.226
0.000140866	6.11009e-06	188.6	683.75	699.176
0.00519779	0.00174757	284.058	295.166	303.321
0.000254295	0.000111966	659.262	687.366	697.656
0.000850827	0.000139806	718	718.667	838.275
7.72233e-06	7.5814e-06	253.114	629.122	657.435
0.000294414	4.12674e-05	353.131	371.436	439.163
0.000816778	7.18909e-05	150.538	379.293	160.424
0.00290074	0.000307835	672.59	880.809	883.394
0.000988878	0.00018895	646.088	701.9	749.251
0.000368111	0.000270852	679.776	701.339	725.447
0.00020241	4.66899e-05	618.379	728.562	700.538
0.00114238	0.000100492	169.484	261.167	264.823
0.000317135	0.00015916	769.025	803.207	821.615
6.027e-05	4.85704e-05	641.671	944.026	925.56
0.00119914	5.02848e-05	214.249	524.577	532.243
0.000292847	2.64438e-05	289.697	614.227	512.86
0.000195723	6.16188e-05	698.524	904.931	776.811
0.000343314	0.000110104	726.601	736.757	796.28
0.000317151	2.48253e-05	358.304	686.578	670.95
0.000831459	8.98778e-05	487.004	489.098	603.72
0.000539403	2.80344e-05	308.207	613.646	543.054
0.00459177	0.000719039	846.386	930.086	920.186
0.000161127	2.7179e-05	515.662	840.785	688.673
0.000235386	4.92128e-05	624.056	804.99	797.461
0.00535605	0.000442029	317.868	353.291	353.415
0.000555491	0.000161031	870.066	931.362	958.442
0.000271383	0.000104525	838.157	898.135	964.086
0.000383511	5.43338e-05	535.232	804.636	796.398
0.00131776	8.13603e-05	262.158	723.267	758.163
0.00248837	0.000302027	490.511	497.182	514.77
0.0017238	0.000309542	688.185	840.523	863.676
0.000217423	8.57712e-05	854.394	962.383	903.515
9.26085e-05	1.36112e-05	416.363	751.679	640.289
0.00120569	0.000163761	565.174	820.008	883.203
0.000970339	0.00010167	477.173	666.672	596.762
0.000417708	0.000102074	661.937	717.564	755.557
0.00945694	0.000337439	509.698	614.301	572.268
0.000721116	3.75441e-05	377.901	921.068	993.188
0.000556706	6.43309e-05	466.872	593.925	645.026
0.00105034	0.00021548	766.082	767.241	807.579
0.00116031	0.000174721	862.325	988.137	999.107
0.000188216	6.59935e-05	745.273	760.943	900.433
1.72182e-06	6.66073e-07	133.656	474.661	498.965
0.000233576	2.37513e-05	433.427	472.628	520.119
9.22882e-05	9.5135e-06	259.621	444.94	633.869
0.000394833	9.71784e-05	708.413	784.922	846.509
