Omega	mmH1	mmH2	mmH3	mmA0	mmHch	aDM	lam2	lam8	m22	vs	WH1	WH2
0.00978807	125.09	618.877	745.881	784.02	775.17	0.129	2.29917	0.545503	654.019	734.049	0.00512222	2.68621
0.00200839	125.09	503.397	857.318	960.04	867.309	0.147777	7.19005	5.40466	494.377	436.877	0.0050966	1.79726
0.000143572	125.09	246.654	590.962	711.168	723.763	-0.213464	5.38489	11.5946	192.785	231.929	0.00498075	0.170711
0.00120591	125.09	256.224	672.552	700.102	748.561	0.12529	7.43878	4.74751	305.822	403.485	0.00512688	0.0864756
0.00477114	125.09	307.471	742.414	722.959	747.37	-0.0927891	4.35083	8.95439	437.719	269.536	0.00516198	0.128209
0.0012432	125.09	268.981	487.626	569.005	507.056	-0.119717	6.29785	0.40046	464.571	99.5765	0.00513363	0.133938
0.000319322	125.09	243.838	799.782	728.566	849.336	0.0260621	3.77834	6.91505	446.515	297.872	0.00520146	0.00245959
0.000518435	125.09	428.978	920.228	758.147	762.151	-0.00458663	0.040732	18.871	437.022	185.757	0.00520475	0.00106318
0.000278411	125.09	810.607	545.989	660.48	651.621	-0.16883	4.7847	3.65265	460.295	207.883	0.00506387	11.47
7.42133e-05	125.09	674.356	823.691	918.296	913.993	-0.267139	0.0103177	5.35372	145.97	405.958	0.0048569	15.7364
0.00103018	125.09	302.148	790.6	819.896	826.494	-0.0221938	2.97816	4.9246	594.47	295.136	0.0052024	0.00659441
0.00128256	125.09	725.676	414.486	327.899	425.572	0.223488	6.85429	-0.502681	355.704	286.742	0.00495957	11.9973
1.74896e-05	125.09	643.586	407.174	327.946	431.116	0.117183	2.22261	-1.59719	505.194	483.266	0.0051366	2.48192
0.000272165	125.09	908.984	973.587	888.619	978.071	-0.230837	5.36805	3.29667	614.491	462.349	0.00494347	28.2415
0.000210346	125.09	709.487	789.303	745.134	845.443	0.00798235	1.90894	7.0792	538.668	222.837	0.00520454	0.0159698
0.000349557	125.09	380.506	757.539	693.182	777.025	-0.176978	0.840298	7.51497	631.52	138.435	0.00505008	1.18257
0.000772169	125.09	381.91	869.459	787.51	862.297	-0.150196	1.12978	1.14135	666.005	553.499	0.00509305	0.74265
0.000202883	125.09	507.614	779.412	896.771	893.837	0.105641	2.15052	7.06425	330.677	355.048	0.00514933	0.95682
0.000831346	125.09	882.333	429.05	342.88	478.373	-0.221142	5.0971	1.91189	256.022	225.712	0.00496461	27.371
0.000378559	125.09	920.208	801.492	748.934	854.632	0.0119553	3.62506	0.270283	692.453	581.143	0.00520414	0.0771473
0.000213327	125.09	691.228	848.543	878.669	885.893	-0.15762	1.2718	7.939	470.797	280.101	0.00508182	6.07289
0.00024254	83.5601	125.09	796.019	690.967	801.205	1.39312	2.90941	8.3724	564.897	174.779	0.000164243	0.00483752
0.000116345	125.09	238.691	757.88	875.436	913.7	-0.0885276	1.3177	1.77248	616.03	339.225	0.00516582	0.0258254
0.000221647	125.09	291.165	512.338	429.066	531.699	0.103539	3.26846	1.74267	310.448	229.387	0.00515151	0.112016
0.000390727	125.09	579.527	468.344	275.894	458.842	-0.0302668	3.73161	-0.00499136	304.498	288.529	0.00520028	0.126904
0.000127022	123.415	125.09	556.831	383.763	574.842	1.07878	5.06825	0.981082	290.016	253.751	0.00130191	0.00387912
8.90032e-05	125.09	275.65	587.442	476.097	580.734	-0.186974	1.66091	12.4095	246.661	119.858	0.00503231	0.386677
0.000158562	125.09	367.026	915.221	825.589	943.851	-0.142185	1.78097	11.9819	279.028	299.199	0.00510458	0.588086
8.93868e-05	125.09	983.656	686.636	600.018	727.675	0.0249616	3.16127	2.986	284.989	320.153	0.00520174	0.405924
0.000925312	125.09	967.008	353.391	416.319	403.683	-0.126956	1.60719	-0.571308	574.248	834.613	0.0051248	14.9031
0.000585427	125.09	160.195	592.975	517.149	624.924	0.150468	5.43953	0.733313	438.467	467.133	0.00509265	0.00153352
6.22269e-05	110.935	125.09	787.315	569.291	793.286	1.50939	1.47632	1.692	312.248	393.43	0.000162068	0.0049747
0.000330701	125.09	655.894	473.883	583.714	584.309	0.0962564	5.66823	-0.954286	503.871	293.075	0.00515873	1.76152
0.000660009	125.09	180.92	332.528	389.573	332.588	-0.0943883	4.47272	10.0381	194.022	129.378	0.0051605	0.0055269
0.000409884	125.09	886.135	773.886	884.378	931.757	0.266084	3.92728	2.31938	211.274	706.248	0.00485958	31.1237
0.000151881	125.09	895.78	411.046	579.082	588.475	0.0146288	3.78165	-0.329966	662.844	1349.96	0.00520379	0.995981
0.000668166	87.8968	125.09	902.918	809.028	883.82	1.49886	5.48775	10.1888	633.978	223.479	8.90275e-05	0.00496771
0.00151832	125.09	847.319	643.312	635.298	721.183	-0.154889	7.32398	0.015577	635.355	434.56	0.00508601	10.4303
0.000112013	125.09	250.55	532.676	772.716	772.925	-0.0612487	3.12265	3.29056	511.428	110.098	0.00518615	0.0167443
0.000248304	125.09	438.506	633.752	568.956	670.845	-0.0981198	5.05868	-0.48791	564.329	445.082	0.00515693	0.536688
0.00066071	86.0323	125.09	208.325	253.552	285.118	1.42356	4.19301	1.02009	189.337	83.1226	0.000139914	0.00488604
7.73885e-05	125.09	587.417	746.624	612.065	738.951	-0.122652	4.40659	-3.30566	656.327	324.312	0.00513011	2.21868
0.000727803	125.09	181.434	782.031	846.683	832.168	-0.0179348	3.975	4.97087	455.049	383.241	0.00520325	0.000203597
0.00103849	125.09	868.313	679.029	663.061	753.602	-0.15737	2.91338	0.314992	306.879	1482.87	0.00508221	11.2182
0.000207444	125.09	867.148	530.599	600.466	611.364	-0.239157	6.65081	0.618923	454.315	225.562	0.00492465	28.1854
0.000751265	125.09	925.898	731.727	635.702	724.056	0.178938	2.67286	0.820609	572.431	445.785	0.00504667	16.4301
0.000305706	125.09	230.66	807.548	731.718	812.556	-0.107291	1.00383	0.316481	352.325	1481.93	0.00514759	0.0326058
0.00103952	125.09	162.601	770.313	894.579	775.821	0.19065	2.60733	2.43702	305.029	622.308	0.00502554	0.00698933
0.00375479	125.09	964.828	908.522	977.575	910.972	0.0710363	1.2139	8.87594	691.203	274.398	0.0051797	3.03051
0.00072286	125.09	625.838	695.503	786.861	792.357	-0.110795	4.96202	1.03537	307.279	891.893	0.00514381	2.13273
0.000120338	124.609	125.09	595.164	665.05	642.6	1.34047	1.26676	10.9848	502.034	52.8311	0.000468067	0.00473324
0.000134364	125.09	179.085	419.007	556.966	567.867	0.268932	5.01167	11.5002	384.663	84.224	0.00485232	0.041213
5.68784e-05	125.09	806.253	468.854	392.52	501.505	-0.0231783	1.25887	-1.63511	500.873	352.124	0.00520217	1.12746
9.8774e-05	125.09	447.355	502.218	464.383	498.529	0.134923	6.15625	-3.8522	487.565	243.085	0.0051145	0.976145
0.000130022	125.09	364.611	630.612	807.168	803.734	0.080062	3.92871	0.0255942	597.288	225.274	0.00517291	0.161095
0.000211109	125.09	138.077	724.307	792.199	820.764	0.203846	2.90077	8.15975	603.806	152.939	0.00500022	0.000226134
6.35477e-06	125.09	795.382	393.364	483.864	395.612	0.283617	1.76257	5.46887	171.047	219.763	0.00481384	29.4496
0.000153627	40.8227	125.09	761.571	582.52	783.695	1.42504	5.53383	0.309747	365.22	1134.71	3.95685e-05	0.00492383
0.000298174	125.09	982.942	875.384	786.658	875.588	-0.0309396	3.84282	8.37313	305.527	339.151	0.00520008	0.634948
8.53381e-05	125.09	627.579	976.371	718.859	973.353	-0.00525029	0.737568	2.74771	675.368	175.248	0.00520472	0.00482334
0.00494511	125.09	522.198	887.083	915.249	904.92	-0.0545381	0.607422	2.65604	624.369	528.293	0.00519002	0.29599
0.000236974	125.09	775.23	646.273	706.456	733.271	0.0352705	4.1706	-0.35252	640.862	634.803	0.00519865	0.403833
0.000120069	103.386	125.09	643.962	278.61	660.184	-1.42617	1.37885	0.253028	177.01	591.321	0.000202419	0.00488979
5.38525e-05	125.09	125.266	461.697	520.063	565.581	1.25806	0.851325	12.6904	322.166	48.5756	0.000684027	0.00452727
0.000298384	125.09	858.616	977.323	897.639	977.382	0.116425	0.338336	10.4592	60.3336	384.23	0.00513747	5.71641
0.00076231	125.09	173.194	684.339	654.285	728.944	-0.214174	6.8368	6.22844	291.153	328.85	0.00497928	0.0208024
9.93907e-05	125.09	264.364	655.335	527.077	655.856	-0.159534	4.36183	0.279514	253.606	902.728	0.00507884	0.181875
7.70666e-06	125.09	989.155	510.048	489.141	503.56	-0.207872	4.02161	-4.86907	581.348	264.826	0.00499217	32.5898
0.000120459	89.4358	125.09	629.674	729.575	737.173	1.3951	5.40062	3.11928	518.8	103.779	0.000183331	0.00484095
0.000452877	125.09	355.051	875.496	719.568	724.437	-0.114594	3.52875	6.64676	316.69	319.393	0.00513957	0.331025
0.000137479	125.09	641.307	402.913	526.95	528.958	0.0957043	1.39035	-1.72207	386.792	202.117	0.00515926	1.60072
0.000785271	125.09	949.57	869.065	770.978	892.389	0.196924	6.94375	4.57411	424.89	443.084	0.0050137	21.2201
0.00166218	125.09	414.496	744.923	675.775	716.439	-0.094256	5.3851	1.39367	493.999	547.62	0.00516062	0.400631
0.000984259	125.09	655.174	612.1	671.171	670.257	-0.0140804	3.47332	1.54353	274.848	609.843	0.00520386	0.0394554
0.000178862	125.09	219.564	920.45	798.895	933.001	0.124618	1.83319	3.17248	518.794	444.742	0.00512771	0.0351342
9.55104e-05	125.09	854.837	643.128	807.598	814.362	-0.26416	1.5143	-0.561638	609.69	393.355	0.00486443	31.0842
0.00069568	122.42	125.09	470.164	563.803	559.731	1.2715	3.51562	7.21997	311.228	196.105	0.000622298	0.00455939
0.000464087	125.09	765.786	719.412	703.534	779.2	0.169164	4.34193	-0.852427	662.464	201.749	0.00506332	8.04867
0.000258642	125.09	802.683	727.683	566.688	751.964	-0.261897	5.89958	0.170198	559.549	648.449	0.00487011	24.6313
0.000615393	125.09	214.892	577.193	597.983	647.383	0.0911793	7.39071	3.98621	145.78	377.322	0.00516346	0.0170445
0.000213781	125.09	800.738	422.753	463.956	512.721	0.117361	4.23614	-0.999731	404.558	202.174	0.00513639	4.58768
0.000327968	125.09	495.398	709.02	830.958	842.814	-0.122338	6.24941	0.311787	450.699	1402.77	0.00513049	1.2391
0.00305517	124.644	125.09	996.437	939.982	987.722	0.19329	2.72793	2.90407	534.072	654.91	0.00500088	0.00018425
0.000353965	125.09	585.814	509.861	413.998	526.834	0.134303	0.585358	0.970158	379.195	162.146	0.00511533	2.28443
0.00146667	125.09	604.002	626.739	732.427	640.567	-0.0392912	3.80309	0.350686	489.459	910.461	0.00519715	0.240535
0.00018371	125.09	127.2	801.871	712.519	791.159	-0.483869	1.35506	-0.229445	640.119	295.511	0.00412417	0.00109914
0.000144432	125.09	541.524	812.254	694.711	853.085	-0.108422	1.36886	1.43878	633.242	187.928	0.00514638	1.38575
0.000784311	125.09	801.682	487.514	458.588	522.543	0.162541	4.38866	-0.170498	492.428	733.29	0.00507409	9.10147
0.0004979	109.779	125.09	724.307	629.466	748.314	-1.51171	6.46276	2.49083	608.792	188.454	0.000156028	0.00497609
0.00045095	125.09	185.267	341.398	384.442	428.399	0.205969	3.86714	-2.53695	358.309	56.5584	0.00499599	0.0355447
0.000146057	125.09	965.406	943.11	753.084	968.846	-0.272993	2.52353	0.850123	649.077	627.104	0.00484187	45.9297
8.62969e-05	125.09	734.392	372.344	416.183	434.075	0.220107	1.68149	2.15528	280.112	181.338	0.00496681	11.4647
0.00349126	125.09	261.777	686.055	749.712	712.226	-0.107812	3.77199	0.119861	684.749	331.457	0.00514704	0.0807722
0.000169707	125.09	261.306	796.139	699.323	833.682	0.0433256	0.0770837	2.06103	644.548	103.158	0.00519549	0.0117858
0.00024753	70.7539	125.09	883.281	928.269	927.748	-1.39257	3.7203	10.8782	639.567	199.282	0.000124266	0.00483656
0.000438469	125.09	739.279	794.281	875.213	869.936	-0.0176133	4.49784	6.46583	447.267	349.399	0.00520331	0.0887318
0.000228245	125.09	240.267	695.681	815.844	853.609	0.206912	4.41462	0.0635943	689.259	105.125	0.0049941	0.143469
0.000109722	125.09	794.975	548.386	769.224	779.852	0.22037	2.56863	4.48754	189.08	311.521	0.00496625	15.2429
0.000159	125.09	320.931	586.256	528.691	625.512	-0.0959811	6.92078	-3.77154	568.527	214.734	0.00515899	0.164216
0.000763837	125.09	558.892	562.94	662.874	662.768	-0.121941	1.82252	-0.280866	622.84	597.652	0.00513097	1.83921
0.000513932	125.09	159.309	289.637	397.646	431.754	-0.212974	6.53638	1.97198	247.707	182.809	0.00498176	0.000284788
0.00118767	125.09	296.949	884.304	847.654	921.038	0.0199634	6.55397	1.45471	691.337	568.512	0.00520286	0.00488402
0.000113777	125.09	620.911	838.979	978.63	990.474	-0.00801812	1.58502	3.09611	577.673	419.779	0.00520453	0.0108762
0.000401774	125.09	959.451	505.202	678.629	511.639	-0.108017	5.8742	0.346603	411.682	504.295	0.00514682	7.25275
0.000734827	125.09	843.393	728.012	770.536	808.64	-0.0181836	5.12132	0.25363	601.887	1085.4	0.0052032	0.138816
0.000102063	125.09	168.91	636.457	426.927	647.646	0.0771861	5.67146	-1.36293	412.547	174.609	0.00517516	0.00217968
0.000178864	65.9273	125.09	329.374	366.949	407.277	-1.51764	4.39388	-4.93673	313.652	19.6854	3.68842e-05	0.00497941
0.000350612	125.09	200.866	741.946	638.31	727.642	-0.0797835	2.69604	3.18889	238.907	452.406	0.00517314	0.0093011
0.000197774	125.09	742.702	716.907	768.667	819.923	0.0907181	0.74751	0.416912	388.094	1128.26	0.00516387	2.33393
0.00339787	125.09	818.3	742.304	677.358	721.848	0.0662306	7.92304	2.06421	349.417	589.988	0.00518298	1.65408
7.56482e-05	125.09	244.397	892.617	613.971	888.863	0.0834867	0.439786	-1.0783	591.921	69.7753	0.00517013	0.0254345
0.00140743	125.09	175.514	298.421	367.68	314.898	-0.145675	6.37758	1.44161	206.493	224.653	0.00509963	0.0107317
0.00054986	125.09	527.308	779.829	845.954	828.191	-0.134244	2.54371	1.60992	688.73	303.828	0.0051154	1.90754
0.000278618	125.09	804.258	452.136	226.621	472.745	0.056498	0.868062	-0.177616	267.428	424.567	0.00518893	1.19726
0.00230942	125.09	311.51	364.871	430.186	393.564	0.00888367	0.335832	0.395826	344.171	275.107	0.00520446	0.0011688
0.000346155	125.09	521.243	948.418	843.967	989.227	-0.000943029	3.42706	4.1028	526.376	471.78	0.00520485	8.70657e-05
0.000650404	125.09	131.227	734.447	796.12	806.189	0.0255795	2.95293	7.22895	417.756	309.146	0.00520159	3.4288e-06
0.000320727	125.09	953.736	915.264	787.875	911.049	0.0190331	0.436408	5.88349	409.385	391.011	0.00520305	0.216384
0.000251821	125.09	188.249	426.512	276.559	436.968	0.15926	6.38356	3.37064	258.262	97.2595	0.00507927	0.0245495
0.000309622	125.09	163.151	440.623	514.072	562.366	-0.0858413	1.23064	4.36599	334.843	174.796	0.00516815	0.00157059
0.000138363	125.09	494.045	914.893	842.473	958.339	-0.189037	1.63292	1.50059	511.199	647.655	0.00502853	2.95628
5.47216e-05	125.09	824.972	522.679	656.039	676.753	0.126082	1.24506	-0.994461	640.196	731.916	0.00512589	6.04065
0.000191188	125.09	744.392	872.164	720.281	900.273	0.0450334	3.12439	0.803392	407.085	937.534	0.00519473	0.58418
1.93167e-05	125.09	671.207	517.039	314.948	517.824	0.196383	6.56508	-4.85965	486.173	236.019	0.00501474	13.7292
9.8793e-05	125.09	127.721	645.77	815.484	803.885	0.321685	1.77454	1.85248	571.898	71.139	0.0047057	0.000509779
8.21235e-05	125.09	169.513	366.214	732.71	730.494	0.121722	1.81162	-0.00702969	353.225	814.061	0.00513123	0.00560684
0.000219027	125.09	881.742	551.342	613.176	608.625	-0.301592	2.63365	1.66894	315.64	447.002	0.00476426	43.5792
0.000381573	125.09	378.887	755.576	689.921	734.642	-0.0161218	1.93281	8.44777	535.817	176.833	0.00520356	0.00823841
0.000370871	125.09	207.318	786.819	817.808	864.025	-0.0616294	2.31665	4.08922	643.417	248.003	0.00518591	0.00654665
0.00012782	125.09	301.136	613.243	413.156	638.127	-0.119187	3.63558	0.301377	271.963	726.723	0.00513425	0.187827
0.000850496	125.09	885.123	454.921	364.853	490.051	-0.044467	1.0442	2.89205	33.0243	311.676	0.00519499	6.09281
0.00104293	125.09	769.617	577.429	638.806	641.868	-0.067295	5.43665	-0.248974	669.824	986.077	0.00518227	1.45659
0.00019957	63.9975	125.09	526.985	236.275	532.571	-1.49802	5.68429	3.86309	219.721	95.9317	4.02979e-05	0.00496711
8.30313e-05	125.09	378.621	704.212	400.058	709.922	0.145281	0.332126	0.474484	347.398	274.801	0.0051002	0.595719
6.41134e-05	125.09	930.671	421.195	669.163	672.635	-0.0209808	1.85002	-1.72631	700.54	647.886	0.00520266	5.84394
0.00035239	87.3044	125.09	809.994	843.702	834.296	-1.43244	3.31321	12.1973	64.9477	303.448	0.000135427	0.00489852
0.00108664	125.09	959.121	680.11	645.164	741.346	0.0780673	3.57759	2.12889	602.587	245.013	0.00517448	3.5695
0.000148517	125.09	787.885	381.299	612.744	622.149	0.201515	6.24891	0.0180372	389.364	478.969	0.00500481	12.8659
0.00013833	125.09	472.932	357.704	560.781	563.133	-0.130509	3.61729	8.1621	114.61	164.628	0.00512028	1.32641
0.000229939	125.09	127.246	540.393	628.949	669.357	-0.251626	3.53484	5.79443	537.108	48.3429	0.0048953	0.00031495
0.000386711	125.09	701.968	705.002	623.72	697.833	-0.284421	0.675386	-0.549466	669.641	611.263	0.00481168	19.4885
0.000789607	125.09	501.413	499.784	631.003	507.926	0.148186	5.99555	-1.70105	518.677	227.207	0.005096	1.71907
0.000399193	125.09	204.126	726.302	794.993	831.226	-0.056308	4.00803	9.17478	638.567	165.702	0.00518904	0.00505007
0.00072745	125.09	234.385	667.357	825.509	672.639	0.0492753	6.61891	-0.429436	671.781	404.07	0.00519274	0.00740363
0.0154012	125.09	596.563	639.214	665.643	647.72	-0.19915	1.15044	0.454935	569.123	602.724	0.00500941	5.96744
0.000281191	125.09	842.562	733.886	654.343	747.086	-0.0328256	0.904739	8.43464	342.672	253.94	0.00519948	0.456993
0.000661305	125.09	179.74	954.639	904.628	953.938	-0.195238	2.41398	12.774	560.485	263.092	0.00501692	0.022486
0.000281362	79.3987	125.09	643.465	691.854	715.346	-1.42112	1.3413	8.03147	458.849	184.261	0.000121895	0.00488247
0.00028005	125.09	980.531	791.176	720.448	822.155	-0.271053	6.03221	0.660263	123.922	1196.11	0.00484688	46.3071
0.000246709	125.09	477.723	647.778	809.476	809.142	-0.169549	4.58355	4.84845	449.544	311.875	0.00506268	2.2127
0.000136517	125.09	564.463	712.056	559.607	700.676	-0.0900325	1.73211	-0.0657182	510.498	372.168	0.00516449	1.04517
0.000162667	125.09	182.22	570.198	656.461	630.598	0.280192	0.895379	17.2891	444.715	102.181	0.00482298	0.0496809
0.000164382	125.09	483.391	780.387	696.076	789.819	-0.128928	1.64766	-3.64474	651.127	130.015	0.00512231	1.43204
0.000138882	45.9458	125.09	555.892	678.483	667.053	1.40443	1.46203	-0.0346677	516.588	1481.23	5.82573e-05	0.00485659
0.000125762	125.09	388.268	683.517	500.745	695.814	0.145104	2.17416	7.95445	161.906	242.016	0.00510045	0.652083
0.000336899	125.09	855.538	901.671	829.623	899.797	-0.130595	4.49198	2.9953	699.038	292.328	0.00512017	7.75972
0.000190334	125.09	318.719	555.897	497.521	606.102	0.0848331	3.82956	4.50628	207.066	257.237	0.005169	0.109794
0.00276498	125.09	142.308	482.937	412.783	421.022	-0.143196	4.85973	1.72862	408.345	130.318	0.00510316	0.000115854
0.00358182	125.09	299.204	567.62	600.008	619.567	-0.0379539	1.84581	0.769322	505.32	458.982	0.00519766	0.0185504
0.000527098	125.09	360.916	791.361	746.848	846.391	-0.097127	6.9931	4.13554	229.246	490.474	0.0051579	0.247932
0.000391184	125.09	652.367	725.25	636.879	720.835	-0.221608	1.37599	11.0278	329.925	229.401	0.00496361	10.3955
0.000844135	125.09	548.079	916.099	868.971	928.174	-0.133316	3.26348	11.6895	490.126	290.707	0.00511663	2.13081
0.000174836	125.09	271.145	709.142	580.838	728.39	-0.169386	3.37876	0.805947	361.701	649.384	0.00506295	0.238072
0.000185804	125.09	753.441	719.36	763.275	796.124	-0.104875	0.763911	2.29561	355.183	484.638	0.00515013	3.36492
0.000263617	125.09	628.891	570.012	435.168	581.186	-0.139514	1.38845	1.88139	379.252	221.458	0.00510829	3.63345
0.00213927	125.09	131.486	682.363	709.618	744.794	-0.30974	1.50285	8.21196	488.053	238.889	0.00474091	0.000487952
8.65561e-05	125.09	385.694	453.213	546.727	572.639	-0.020643	4.34205	-5.0564	444.088	128.049	0.00520273	0.014657
0.000160236	125.09	370.315	566.958	497.413	607.348	0.0620115	4.98985	6.39875	415.297	104.233	0.00518568	0.0995656
0.00743258	125.09	387.479	900.959	876.373	879.228	-0.098332	1.98444	5.78376	393.326	457.359	0.00515673	0.338443
0.000368314	125.09	749.569	521.868	643.373	643.825	0.197561	4.65195	0.70003	476.656	340.328	0.00501248	10.5055
0.00165495	125.09	910.962	818.851	857.897	907.941	0.134834	5.3811	5.00884	590.31	378.066	0.00511462	9.0327
8.77583e-05	125.09	656.936	517.736	812.693	819.229	-0.0557114	2.70247	3.08305	372.659	288.713	0.00518937	0.634287
0.000134924	125.09	525.583	493.959	272.442	497.726	0.0241661	0.751999	-0.772853	423.806	539.838	0.00520194	0.0583428
0.000304769	95.2328	125.09	815.532	903.726	831.187	-1.40944	2.94396	16.7098	269.392	242.013	0.000188491	0.00486462
5.43775e-05	125.09	622.052	648.974	321.009	659.808	-0.0843725	1.76151	0.964994	226.211	200.689	0.00516939	1.26571
0.000765303	125.09	611.54	748.222	794.493	850.529	-0.016557	7.21192	2.01985	625.117	421.738	0.00520349	0.0443841
0.000411345	125.09	608.094	256.695	292.029	294.636	-0.0799997	7.16367	-3.38838	551.34	363.128	0.00517296	33.3146
8.69105e-05	125.09	971.167	756.517	554.219	766.23	-0.148473	1.12563	2.01828	307.53	449.337	0.00509558	14.2752
0.000223278	125.09	517.723	901.431	750.085	895.849	0.166256	1.05154	13.339	569.92	187.409	0.0050681	2.33324
5.28878e-05	99.0038	125.09	410.184	347.194	398.38	1.53575	4.08505	12.9688	274.564	44.0407	0.000107162	0.00498737
