sqrts	xsec	
411.011	1.27784e-06	
411.107	1.27777e-06	
411.204	1.27771e-06	
411.301	1.27765e-06	
411.398	1.2776e-06	
411.494	1.27754e-06	
411.591	1.27748e-06	
411.688	1.27742e-06	
411.785	1.27737e-06	
411.881	1.27732e-06	
411.978	1.27726e-06	
412.075	1.27721e-06	
412.172	1.27716e-06	
412.268	1.27711e-06	
412.365	1.27706e-06	
412.462	1.27701e-06	
412.559	1.27696e-06	
412.655	1.27692e-06	
412.752	1.27687e-06	
412.849	1.27683e-06	
412.946	1.27678e-06	
413.042	1.27674e-06	
413.139	1.2767e-06	
413.236	1.27666e-06	
413.333	1.27662e-06	
413.429	1.27658e-06	
413.526	1.27654e-06	
413.623	1.2765e-06	
413.72	1.27647e-06	
413.816	1.27643e-06	
413.913	1.2764e-06	
414.01	1.27636e-06	
414.107	1.27633e-06	
414.203	1.2763e-06	
414.3	1.27627e-06	
414.397	1.27624e-06	
414.494	1.27621e-06	
414.59	1.27618e-06	
414.687	1.27615e-06	
414.784	1.27613e-06	
414.881	1.2761e-06	
414.977	1.27608e-06	
415.074	1.27605e-06	
415.171	1.27603e-06	
415.268	1.27601e-06	
415.364	1.27599e-06	
415.461	1.27597e-06	
415.558	1.27595e-06	
415.655	1.27593e-06	
415.751	1.27591e-06	
415.848	1.2759e-06	
415.945	1.27588e-06	
416.042	1.27587e-06	
416.138	1.27585e-06	
416.235	1.27584e-06	
416.332	1.27583e-06	
416.429	1.27582e-06	
416.525	1.2758e-06	
416.622	1.2758e-06	
416.719	1.27579e-06	
416.816	1.27578e-06	
416.912	1.27577e-06	
417.009	1.27577e-06	
417.106	1.27576e-06	
417.203	1.27576e-06	
417.299	1.27575e-06	
417.396	1.27575e-06	
417.493	1.27575e-06	
417.59	1.27575e-06	
417.686	1.27575e-06	
417.783	1.27575e-06	
417.88	1.27575e-06	
417.977	1.27575e-06	
418.073	1.27576e-06	
418.17	1.27576e-06	
418.267	1.27576e-06	
418.364	1.27577e-06	
418.46	1.27578e-06	
418.557	1.27578e-06	
418.654	1.27579e-06	
418.751	1.2758e-06	
418.847	1.27581e-06	
418.944	1.27582e-06	
419.041	1.27583e-06	
419.138	1.27585e-06	
419.234	1.27586e-06	
419.331	1.27588e-06	
419.428	1.27589e-06	
419.525	1.27591e-06	
419.621	1.27592e-06	
419.718	1.27594e-06	
419.815	1.27596e-06	
419.912	1.27598e-06	
420.008	1.276e-06	
420.105	1.27602e-06	
420.202	1.27604e-06	
420.299	1.27606e-06	
420.395	1.27609e-06	
420.492	1.27611e-06	
420.589	1.27614e-06	
420.686	1.27616e-06	
420.782	1.27619e-06	
420.879	1.27622e-06	
420.976	1.27624e-06	
421.073	1.27627e-06	
421.169	1.2763e-06	
421.266	1.27633e-06	
421.363	1.27636e-06	
421.46	1.2764e-06	
421.556	1.27643e-06	
421.653	1.27646e-06	
421.75	1.2765e-06	
421.847	1.27653e-06	
421.943	1.27657e-06	
422.04	1.27661e-06	
422.137	1.27665e-06	
422.234	1.27668e-06	
422.33	1.27672e-06	
422.427	1.27676e-06	
422.524	1.2768e-06	
422.621	1.27685e-06	
422.717	1.27689e-06	
422.814	1.27693e-06	
422.911	1.27698e-06	
423.008	1.27702e-06	
423.104	1.27707e-06	
423.201	1.27711e-06	
423.298	1.27716e-06	
423.395	1.27721e-06	
423.491	1.27726e-06	
423.588	1.27731e-06	
423.685	1.27736e-06	
423.782	1.27741e-06	
423.878	1.27746e-06	
423.975	1.27752e-06	
424.072	1.27757e-06	
424.169	1.27762e-06	
424.265	1.27768e-06	
424.362	1.27773e-06	
424.459	1.27779e-06	
424.556	1.27785e-06	
424.652	1.27791e-06	
424.749	1.27797e-06	
424.846	1.27803e-06	
424.943	1.27809e-06	
425.039	1.27815e-06	
425.136	1.27821e-06	
425.233	1.27827e-06	
425.33	1.27834e-06	
425.426	1.2784e-06	
425.523	1.27847e-06	
425.62	1.27853e-06	
425.717	1.2786e-06	
425.813	1.27867e-06	
425.91	1.27873e-06	
426.007	1.2788e-06	
426.104	1.27887e-06	
426.2	1.27894e-06	
426.297	1.27902e-06	
426.394	1.27909e-06	
426.491	1.27916e-06	
426.587	1.27923e-06	
426.684	1.27931e-06	
426.781	1.27938e-06	
426.878	1.27946e-06	
426.974	1.27954e-06	
427.071	1.27961e-06	
427.168	1.27969e-06	
427.265	1.27977e-06	
427.361	1.27985e-06	
427.458	1.27993e-06	
427.555	1.28001e-06	
427.652	1.28009e-06	
427.748	1.28017e-06	
427.845	1.28026e-06	
427.942	1.28034e-06	
428.039	1.28043e-06	
428.135	1.28051e-06	
428.232	1.2806e-06	
428.329	1.28068e-06	
428.426	1.28077e-06	
428.522	1.28086e-06	
428.619	1.28095e-06	
428.716	1.28104e-06	
428.813	1.28113e-06	
428.909	1.28122e-06	
429.006	1.28131e-06	
429.103	1.28141e-06	
