Omega	Omega_err	MA1	MS1	svev	alpha
0.0032291	0.000167128	721.025	913.041	853.008	-1.30258
0.000609006	2.29445e-05	286.041	900.568	631.133	1.01496
0.000298533	1.19797e-05	162.92	833.088	160.157	-0.259558
0.870151	0.0145064	921.661	665.257	398.557	-1.55392
0.000320057	2.96804e-05	544.752	856.964	726.805	1.09114
0.353313	0.00668713	738.908	273.673	900.603	-0.528727
0.818836	0.0199276	578.512	152.727	385.728	1.1387
1.39825	0.24942	767.404	721.668	893.543	-0.00189327
0.585813	0.0272942	684.709	243.983	585.188	0.134144
0.00436583	0.000107581	194.551	522.579	366.406	1.46869
1.15425e-05	1.56986e-06	405.667	754.551	385.494	-0.672053
0.44149	0.00699758	469.809	66.1852	292.16	-0.428206
0.270602	0.00660761	873.149	150.37	211.808	-1.51997
6.97493e-06	9.29825e-07	374.043	709.693	348.531	0.565686
0.119936	0.00242774	812.42	442.364	542.981	1.40518
0.276229	0.010507	214.032	78.3084	447.234	0.453172
6.58296e-06	4.22238e-07	272.292	547.448	187.762	1.21733
0.000654204	2.43069e-06	120.027	265.881	855.134	-0.290274
6.24596	0.0362581	70.4324	936.62	693.988	-0.084846
1.79101	0.000568743	52.8053	92.938	836.854	-0.0340655
0.00463647	0.000127132	193.308	817.892	505.829	1.31233
1.86125	0.0667685	577.585	176.283	598.193	0.0605668
0.000410393	3.75109e-05	568.648	871.919	467.096	-0.209423
0.00061866	7.84644e-05	900.228	288.083	78.5104	0.812205
0.0122575	0.000479855	785.531	500.91	646.376	-0.968591
0.156912	0.0028639	716.791	313.675	599.692	1.24113
0.0118479	0.000381799	300.296	234.273	368.689	0.828066
3.28059e-05	1.43549e-06	277.211	732.266	253.485	-0.687307
0.000121611	1.91312e-05	600.158	767.068	199.752	-0.277441
0.079999	0.00184099	893.351	407.776	931.036	-0.950357
7.33174e-05	1.1913e-06	329.696	687.577	631.2	0.0418829
0.000229247	3.44168e-05	925.66	876.098	272.593	-0.768213
0.878547	0.0231118	427.008	91.8042	447.711	0.911728
2.55734	0.0762308	355.48	98.0001	685.591	-1.06884
0.285197	0.00888344	282.273	208.487	923.435	0.369226
47.6959	0.454477	890.752	137.932	898.853	0.033104
0.0285251	0.00120586	854.999	817.873	922.303	0.142803
0.00264049	0.000104487	275.649	386.401	743.205	1.04144
0.00924987	0.000212004	123.978	605.027	345.487	0.19319
0.685653	0.00924723	531.125	287.71	817.148	-1.39753
0.00695381	0.000263768	329.515	527.577	845.519	1.42465
0.030993	0.00100983	575.577	82.9539	114.144	0.47122
0.0120456	0.00060282	241.44	199.646	268.254	1.0746
0.00484004	0.000192665	287.578	297.336	353.24	-1.10936
0.00135479	3.74311e-05	165.209	441.756	692.644	-1.07311
0.22325	0.00513805	778.156	351.277	989.93	-0.380976
0.013085	0.000489105	906.304	731.471	940.286	1.22918
31.1361	0.169441	69.1818	762.6	946.466	-0.0438805
0.000150274	9.63917e-06	340.177	547.494	440.074	-0.528149
0.597893	0.00771471	580.448	274.461	981.897	1.27672
4.80688	0.126206	424.107	140.938	748.701	0.949068
0.000484226	2.87502e-05	388.275	627.184	949.03	0.564386
11.8139	0.107257	118.939	795.19	838.231	0.0121606
0.00686167	0.000183395	196.467	790.545	882.72	1.21159
0.00296626	0.000145609	572.017	701.001	777.145	-1.21206
5.67657	0.0446916	513.601	85.7626	600.623	0.318342
0.000607163	5.00711e-05	583.256	873.586	933.283	1.06039
0.000524692	1.42576e-05	198.047	493.137	744.181	-0.999362
0.0012856	8.76643e-05	584.075	889.673	984.007	0.251862
0.269998	0.00888314	566.856	138.1	260.56	1.47428
0.0349847	0.00118548	883.29	370.176	473.675	0.474016
0.00287463	0.000112087	210.721	332.121	537.009	-1.29239
0.00192544	5.21075e-05	83.1221	772.73	203.607	0.812407
0.0527979	0.00421115	808.492	313.831	360.569	0.163095
0.127314	0.0231608	237.416	170.034	390.056	-0.203336
0.00435552	0.000199737	613.171	591.044	617.552	-0.39981
0.306724	0.00535716	530.717	241.454	952.954	-0.882278
1.0736e-05	8.64513e-07	329.555	645.43	189.251	-1.2302
0.0627568	0.00179017	65.6053	316.26	759.539	-0.827827
0.00131423	8.94393e-05	598.381	525.132	325.789	-0.955302
0.0270844	0.000757826	347.861	333	954.561	0.459032
0.000343774	3.28986e-05	596.83	578.727	198.831	-1.02502
0.198644	0.00330415	698.761	253.554	609.393	0.992209
0.0436017	0.00170758	794.599	177.326	189.378	-0.481949
5.6217e-06	7.66372e-07	368.78	728.774	566.187	-0.435231
0.0360145	0.00128507	424.203	256.257	470.406	0.517787
0.785205	0.0291951	522.517	253.783	901.41	-0.210108
0.00798035	0.000337348	728.915	575.198	629.41	-1.14878
0.00466247	0.000226775	858.198	930.627	780.665	-1.3028
0.0154935	0.000523266	559.355	831.232	259.774	0.0175526
0.00066532	2.36068e-05	134.786	508.985	322.096	-0.669802
1.0061	0.0113179	636.311	229.226	633.753	1.3243
0.256301	0.0048753	907.999	727.589	283.717	-1.55302
0.0170185	0.000818637	933.846	564.606	670.803	-0.411191
0.419275	0.0563858	768.389	438.146	802.432	0.0222119
0.0607225	0.00317992	63.3441	429.663	641.76	0.165121
0.000296204	1.68142e-05	410.29	857.209	638.228	1.29693
0.0157915	0.000482709	738.441	715.846	418.993	1.46484
0.000146729	5.91873e-06	274.831	847.808	253.814	1.12827
2.18994	0.198877	127.034	107.311	780.898	1.26062
0.172082	0.00318547	784.9	569.66	907.019	-1.44851
0.00448391	0.000170249	184.267	239.247	408.632	0.938099
0.000642976	5.33453e-05	627.392	902.37	306.371	1.40553
0.28542	0.0131781	382.033	174.039	500.455	0.491263
0.0168424	0.000325532	81.2481	938.849	569.629	0.845866
0.000446483	4.83706e-05	704.695	939.728	735.784	0.941392
0.85998	0.0133778	837.536	445.527	659.136	1.49933
0.00870852	0.000308207	502.838	756.902	878.642	1.44712
0.0093075	0.000318675	376.562	416.84	999.56	-0.566403
0.00028912	0.000158482	606.087	431.592	119.196	0.0377992
4.39519e-05	2.70614e-06	383.962	913.444	459.968	-0.755801
0.0054057	0.000141819	137.483	486.494	915.879	0.753964
0.0669315	0.00170267	475.344	270.285	509.733	-1.15635
0.000156102	4.66169e-06	260.013	581.335	931.646	-0.942342
0.215016	0.00108267	76.8617	100.234	178.117	-1.23028
0.00509434	0.000269014	807.136	111.724	69.953	0.103671
9.00338e-05	9.69674e-06	478.564	923.92	852.855	-0.92957
0.624514	0.0119677	405.512	208.011	716.424	-1.27531
0.00030348	1.44295e-05	171.454	292.345	354.123	0.835922
1.95044	0.0165418	728.839	63.7864	506.57	-0.841469
0.00210448	8.89755e-05	284.071	316.087	364.711	-0.858064
0.0208051	0.00481726	847.422	593.787	427.486	-0.0206498
0.00683531	0.000263109	644.021	653.753	602.213	1.3065
0.110547	0.0108194	715.477	321.42	449.421	0.00403583
0.00116691	5.34316e-05	295.34	429.38	705.688	-0.893466
0.000311621	3.35809e-05	587.391	646.82	310.347	0.526573
0.000385468	4.95493e-05	889.165	895.795	434.262	0.729008
0.188809	0.00337537	909.581	345.45	964.238	0.586444
0.057611	0.00138632	611.537	356.408	913.627	-0.894822
0.793165	0.0511528	900.195	329.37	708.888	0.0312713
0.00142468	0.000139071	933.124	837.225	426.399	0.328876
3.93624e-05	1.71639e-06	208.645	780.226	106.863	0.693248
0.20573	0.0058428	259.606	271.333	936.332	-0.160621
0.000269453	5.56785e-05	868.153	545.163	117.37	1.03672
0.00271472	0.000131193	490.958	523.625	562.486	1.07274
0.0504857	0.00573771	819.075	447.508	528.607	-0.17265
0.258178	0.0259974	753.917	381.929	660.553	-0.0676769
0.0339249	0.000919591	661.299	422.813	988.423	0.712485
0.000285166	1.64297e-05	310.038	443.7	332.144	0.504131
0.0210986	0.000783864	273.926	335.666	381.757	-0.109316
123.459	0.765556	556.998	77.5065	914.163	-0.0574816
0.00126851	8.48456e-05	572.67	836.373	312.389	-0.0867393
9.39236e-05	7.24314e-06	409.999	807.79	314.54	-1.34869
0.054786	0.00214877	305.298	208.36	516.226	-0.771177
0.0057137	0.000222613	540.288	699.257	733.252	-1.3641
0.254966	0.00591588	172.069	161.655	792.793	-0.867124
0.402141	0.0148422	555.355	289.034	884.571	-0.23699
0.000949861	6.63581e-05	574.7	773.46	889.878	0.974876
0.00177892	0.000140184	800.966	593.344	292.724	-1.11108
4.79497e-05	7.49109e-06	479.718	889.318	619.103	-0.26656
2.31595	0.0245019	747.108	51.432	486.363	1.18583
0.000453789	1.83466e-05	209.792	828.477	132.858	-1.38786
3.51959e-06	1.96523e-06	577.734	874.948	124.899	0.69841
0.032009	0.000586828	86.6026	797.677	946.35	0.697444
0.00905724	0.00116613	136.711	82.7013	147.421	0.320993
0.00112918	0.000112034	806.161	684.053	413.075	0.563431
0.00205514	9.21771e-05	327.397	449.958	825.851	0.548478
5.90692e-06	8.50386e-07	389.276	568.028	90.6475	0.897501
0.000778869	5.69575e-05	569.46	765.623	663.483	-1.09473
0.00273723	0.000135507	644.1	350.411	210.557	0.800238
0.000307737	1.57105e-05	275.359	430.998	477.558	-0.796453
1.71428	0.065555	278.675	153.547	968.516	-0.656379
0.0010431	4.63092e-05	186.248	325.158	893.35	-0.469889
0.0271207	0.000306572	59.2108	819.907	30.7458	1.5443
5.99207e-05	2.23532e-06	319.866	730.3	666.485	-0.570345
1.64033e-06	1.36488e-07	348.328	740.555	105.033	0.555511
10.8925	0.104341	556.178	84.3161	828.534	1.28382
0.476136	0.0119887	384.727	176.37	663.713	-0.871697
0.00705997	0.000259613	557.368	443.746	469.542	0.384271
0.000807378	5.64676e-05	547.293	775.966	913.472	0.99848
0.000491626	2.15588e-05	151.123	228.228	169.088	0.640679
0.0153802	0.000324682	98.1356	375.487	695.805	-1.18566
0.001072	3.47798e-05	155.786	540.666	441.606	-0.460762
7.65437e-06	5.6812e-07	331.221	822.67	31.1293	-0.160172
1.46819	0.020803	856.986	68.9407	358.311	1.17774
1.02761e-05	5.15396e-07	195.311	559.786	98.3196	-0.72706
0.0341447	1.75156e-05	53.532	773.845	890.996	0.707483
0.00476702	0.0002041	599.81	690.153	543.482	0.177413
0.00010568	2.35609e-05	868.381	910.317	261.147	0.701391
0.338585	0.00656675	335.803	308.21	846.007	1.45392
0.0185629	0.0019013	798.876	361.662	316.815	-0.203891
0.0292631	0.000952821	234.331	267.606	884.231	-1.11667
4.24996e-06	7.82439e-07	286.546	155.17	20.4189	-1.25204
0.0528455	0.00363906	664.955	284.828	370.663	-0.237864
0.000539607	1.89028e-05	108.672	673.258	150.335	0.588132
0.000193126	1.59956e-05	413.411	503.679	244.437	0.553209
0.0223231	0.00106985	463.995	270.685	399.952	-0.587156
0.000284385	2.81567e-05	528.895	582.827	276.623	0.871961
0.215727	0.0055278	894.489	137.092	213.441	-0.426661
0.000598148	3.1621e-05	354.697	525.361	509.232	-1.12113
0.000637699	9.19773e-05	630.531	603.166	245.352	0.3185
1.7569e-05	1.17102e-05	837.994	207.636	26.6414	-0.539353
1.01086e-05	7.73134e-06	830.895	283.286	16.5111	1.38463
3.19519	0.0234992	736.965	64.5656	617.215	-0.718008
0.000282901	1.14086e-05	285.25	824.407	584.969	-0.869312
2.27388e-10	5.58984e-10	457.234	242.147	1.84225	0.92204
3.99518e-07	6.59783e-08	329.238	649.782	158.526	-0.343051
0.000723531	2.34052e-05	225.144	750.68	534.403	0.467523
0.00430763	0.000196945	403.846	298.279	250.949	1.06701
0.0059256	0.000503686	455.916	215.136	168.79	-0.726616
5.83492e-06	1.12579e-06	448.422	793.655	210.242	-0.56964
0.666494	0.011412	808.22	207.214	590.539	-0.923673
0.0206403	0.000415137	81.6209	437.107	429.846	-1.24452
82.0587	0.773749	629.253	99.531	897.453	-0.038903
0.34555	0.00555826	699.313	421.121	878.542	1.4259
0.0038245	0.000106886	221.801	817.606	603.094	1.3071
0.0108723	0.000297117	165.885	881.294	755.947	0.264058
3.30646	0.356599	146.43	105.993	852.91	0.250632
0.179279	0.00983212	849.647	489.727	898.558	0.156563
0.505416	0.00820942	646.941	216.587	756.065	0.725596
0.00149157	9.2413e-05	603.693	708.954	834.986	0.623298
0.161698	0.00402744	758.485	107.995	186.833	-0.757659
0.00241086	0.000124369	479.116	783.865	213.496	0.0272221
0.173234	0.00465232	651.471	212.388	425.304	0.526799
0.0525559	0.00420387	143.682	144.05	252.486	0.933249
0.000777883	3.38039e-05	200.043	297.768	377.464	-0.907181
0.0871537	0.00185968	737.494	515.203	761.31	-1.39734
0.020134	0.000620157	681.79	608.897	786.39	-0.228865
0.000285014	2.34534e-05	367.851	330.414	126.426	-0.574272
6.84997e-05	5.27763e-06	388.408	759.868	576.457	-1.1298
9.23254	0.129732	593.733	116.39	649.389	1.10837
0.000146865	6.00903e-06	278.778	745.005	520.97	-0.714873
4.29787e-05	3.31241e-05	839.056	451.717	70.4418	-0.445196
0.396385	0.00655427	699.485	347.536	569.955	-1.43432
0.000627082	0.000888264	812.739	846.347	99.5558	-0.0454516
37.9387	0.260811	505.244	84.411	912.77	0.155436
0.00610876	0.000224038	364.824	448.442	866.814	1.12781
0.000375968	1.09233e-05	258.31	633.565	999.368	0.709416
6.18328	0.0727484	699.956	139.199	579.041	1.05433
0.0188387	0.000735865	834.204	209.807	108.944	1.49656
6.31964e-05	1.261e-05	611.524	863.767	335.326	0.779322
0.000910005	2.993e-05	261.303	851.147	791.717	-0.48517
0.0118	0.000397465	747.494	719.402	831.267	-1.31234
0.00975315	0.000425865	753.813	498.584	632.115	-0.688574
0.0401208	0.00133209	897.026	175.264	140.674	-1.15667
0.0376423	0.00103174	758.829	442.628	857.776	-1.02857
2.68939e-07	3.39583e-07	531.826	154.627	9.19111	0.0306635
0.000171609	6.17894e-06	314.434	788.713	486.646	-0.29311
0.000115785	2.11867e-05	702.48	901.647	155.611	1.31234
0.536181	0.0127738	802.794	134.956	264.034	1.44438
2.03404e-06	4.00476e-06	804.358	656.398	42.9872	0.350071
1.4326	0.0338211	204.982	78.8586	892.359	0.37759
0.00228679	6.31647e-05	204.122	598.68	752.258	-1.21472
0.0217345	0.000431081	91.308	314.723	286.652	1.44147
1.97584e-05	1.00079e-06	419.35	909.254	469.126	0.255287
4.13203	0.0346709	747.967	178.454	987.973	0.641528
196.287	1.25667	130.101	846.71	622.314	0.00156107
0.0361517	0.0010862	931.666	502.057	460.796	1.33655
1.99293e-05	6.92956e-07	208.455	436.208	537.333	0.998414
0.0853868	0.00388982	465.067	221.006	438.558	-0.476695
0.0013888	0.000107407	769.686	722.789	462.144	0.416049
0.298429	0.00551808	87.5121	103.875	591.675	1.08557
0.0214414	0.00143379	63.1292	423.292	427.382	-0.150579
2.08042e-05	5.29091e-06	551.746	750.389	157.117	0.911398
0.000230671	3.02261e-05	647.1	725.774	291.313	0.460233
0.699192	0.0659519	277.831	147.924	572.363	0.449478
0.000254902	2.57871e-05	534.133	858.987	461.417	-0.222402
0.335502	0.0143949	129.992	265.168	777.693	1.568
0.814165	0.0118733	937.957	250.529	631.912	1.22061
2.53533	0.123466	304.404	194.8	734.345	-1.48189
0.000930779	6.55501e-05	568.092	622.978	480.888	-0.636928
0.000178417	1.29591e-05	423.367	390.173	88.2792	-1.15248
0.000800381	1.35224e-05	165.948	366.427	779.871	-1.32482
0.429031	0.0142315	464.351	214.023	721.648	-0.370781
40.2773	3.63725	123.009	579.789	811.373	1.56551
0.0128735	0.000476525	794.957	616.073	997.429	-1.03672
5.00247e-06	8.25278e-06	816.602	763.351	59.4742	0.987558
0.23956	0.00435334	908.151	340.715	842.806	-1.1484
0.0255231	0.00401281	913.692	517.17	432.28	0.0916044
0.0389095	0.00154549	857.343	447.766	662.65	-0.394238
2.9764	0.0420038	764.194	206.758	453.353	-1.4895
0.0204423	0.000861339	370.78	247.136	408.448	-0.773024
0.0221246	0.00172512	776.925	274.713	253.003	-0.196212
0.0052416	0.00024881	840.787	649.47	607.938	0.425449
0.011861	0.00040592	462.821	313.18	450.324	0.723924
0.243933	0.0079335	603.895	316.936	865.019	-0.27586
0.0416818	0.00132881	784.106	593.296	941.408	0.235924
0.0218293	0.000461898	91.0621	412.172	949.658	0.668285
1.47468	0.015247	568.929	181.811	738.862	1.06554
0.000568756	3.39614e-05	378.946	360.83	94.0188	1.36034
6.35727e-05	1.12243e-05	585.544	930.29	371.184	-1.0267
1.06677	0.067599	629.76	282.55	808.806	-0.0826233
0.103806	0.00382971	545.73	112.115	204.928	-1.24763
0.00175506	8.23052e-05	379.05	460.768	515.544	-1.04851
0.0128872	0.000296462	104.064	671.859	741.606	-1.00127
0.0203734	0.000491771	134.031	619.346	894.113	-1.23874
16.394	0.0758404	751.157	84.1823	944.924	0.533932
0.000186682	9.87264e-06	395.012	926.169	603.363	-1.11665
1.35313	0.0245552	906.458	163.728	318.432	1.50292
0.000242456	1.6446e-05	396.279	640.605	452.643	0.300959
1.5955	0.0141446	702.72	242.353	698.968	1.36837
5.62017e-05	1.25293e-05	653.121	808.847	102.714	-1.28537
0.044999	0.00174731	530.707	199.532	272.868	0.723212
0.00416116	0.000210212	768.879	752.693	836.065	0.40051
0.000517426	5.76521e-05	786.875	860.368	298.145	0.244471
9.55618	0.0562187	836.536	86.1141	722.655	-0.93589
0.000100216	3.90172e-06	199.843	619.329	181.312	1.02274
0.272716	0.0338618	309.934	158.013	421.926	0.160994
0.0152736	0.000524863	350.366	579.765	487.325	-1.52663
0.00531825	0.00040344	438.613	389.35	105.81	-1.55862
0.0689234	0.00143902	538.882	562.983	734.346	1.4637
5.47804e-05	2.62325e-06	365.676	851.755	593.803	-0.49651
0.00911776	0.000351514	762.122	627.935	919.854	-1.03829
0.00168001	0.000130737	664.049	546.881	372.226	0.518917
0.00119458	3.75254e-05	216.21	870.866	491.235	1.09569
0.603339	0.00388054	78.879	848.144	400.615	-0.0832721
0.00110377	6.09848e-05	477.909	583.222	488.066	-0.421515
2.27394	0.0355336	922.571	143.404	370.332	1.2794
0.425606	0.0606876	656.387	469.897	873.283	0.0399788
0.00443275	0.000152541	371.652	747.01	854.827	-1.49378
0.000138263	1.11342e-05	424.945	559.051	194.821	-1.10384
0.000101977	2.87596e-06	155.932	324.087	814.001	-1.26015
0.00273837	0.000102139	244.953	362.9	947.704	-0.620841
0.0121632	0.000424612	261.044	287.085	776.098	-0.789476
0.000498457	5.47813e-05	820.306	935.808	614.915	0.65957
0.00433058	0.000113884	129.212	491.315	617.577	1.02233
0.143298	0.00305794	911.213	223.544	338.807	0.822396
0.00154118	0.000108499	920.553	932.275	786.504	-0.583412
0.0414525	0.00229224	541.326	299.073	463.47	-0.36478
0.00598235	0.000252998	573.159	437.379	483.287	0.514028
0.00398052	0.000194173	750.279	717.687	966.034	0.935887
0.160781	0.000525312	54.7714	645.02	47.5573	-1.53127
0.0610406	0.00140045	630.828	355.75	722.806	1.13473
5.39648	0.0410373	797.065	72.2852	686.93	0.73318
0.00299509	0.000133137	245.829	303.301	495.66	0.901558
1.12695e-06	8.99022e-08	285.576	557.781	102.168	-0.990012
6.58336	0.0571133	806.854	96.3736	569.188	0.966571
0.0112285	0.000508504	483.753	443.561	471.818	-0.244301
0.000349474	1.58629e-05	211.248	290.068	220.918	-0.753872
0.000176452	2.91192e-05	885.088	945.629	273.343	-0.991281
2.38333e-06	2.31534e-07	351.379	709.051	46.6171	0.230092
0.000397408	4.36622e-05	731.337	771.597	307.313	-1.05263
17.5836	1.009	124.898	97.863	951.96	1.49109
5.65311e-05	1.17922e-05	605.644	705.429	160.339	-0.487035
0.000434347	0.000151747	751.803	611.537	153.488	-0.130906
0.542896	0.010994	105.098	140.636	880.687	-0.748553
1.67566e-05	1.54643e-06	380.704	764.941	522.241	-0.815609
0.00579515	0.000334968	760.57	473.461	425.424	-0.643007
0.160264	0.0040184	232.512	207.666	868.697	-1.18002
0.453549	0.00828092	929.263	267.113	290.036	1.4446
12.0139	0.798214	314.976	134.563	934.526	-1.38174
0.00916775	0.000399869	789.992	552.013	405.746	1.29371
0.00402501	0.000172827	213.55	275.63	370.762	0.320423
0.00727903	0.000265968	366.266	396.937	863.858	-0.807572
0.000730877	2.45969e-05	211.878	867.357	483.842	0.687553
1.03523e-06	1.63731e-07	390.818	844.471	15.1655	1.47462
0.000629016	2.11845e-05	102.137	394.789	94.6802	0.25597
0.0933802	0.00194218	611.903	478.193	541.768	-1.46119
0.000296308	3.778e-05	562.756	500.197	95.9724	1.31556
0.00139568	3.32779e-06	102.209	230.619	830.725	-0.339476
0.000126942	1.23382e-05	456.248	821.892	993.941	-0.817655
0.000427528	1.58184e-05	268.828	919.4	483.192	0.951254
0.0192043	0.00159906	836.757	532.245	522.127	-0.241882
0.000824491	4.72116e-05	426.716	487.55	393.001	-0.776409
0.612085	0.0491973	832.339	388.084	834.505	-0.0738193
0.0427652	0.00880186	816.277	595.813	511.88	-0.0200992
0.000437719	2.33257e-05	146.009	268.621	412.944	-0.247724
0.000217616	1.8265e-05	449.239	776.321	813.275	-1.05342
0.000506461	4.71317e-05	648.213	848.385	405.015	1.24089
1.08469	0.0128607	817.784	247.485	698.082	1.28122
0.00038815	4.94318e-05	729.731	700.901	331.5	0.713985
0.00199933	5.96051e-05	238.451	783.022	980.15	-1.02469
0.239936	0.00895759	221.106	195.551	650.682	-1.32369
0.00564387	0.000249637	741.363	936.154	572.686	-1.44031
0.00702776	0.000289205	254.775	298.195	463.221	1.17765
2.50765e-05	8.15174e-07	124.516	449.568	40.5058	0.53761
0.0137625	0.000474699	347.953	287.504	566.547	0.777472
7.00268e-05	8.12145e-06	484.989	937.518	655.645	-0.992263
0.0010477	7.77186e-05	688.419	852.396	911.51	-0.821283
2.17926	0.037377	685.418	106.465	412.995	1.31553
0.000541556	1.50167e-05	252.016	562.694	997.404	1.2445
6.61044	0.0423617	548.848	410.323	937.737	1.54769
0.000699283	5.83816e-05	658.518	866.342	867.634	0.885308
0.410878	0.00908524	365.911	67.1376	453.476	0.813442
0.0826204	0.00353911	304.641	195.534	506.897	0.571993
0.0032531	9.14584e-05	183.052	749.88	866.357	0.836467
1.64673e-08	3.39623e-07	652.276	425.516	5.82836	1.12215
0.000515363	3.70855e-05	481.982	746.003	776.159	-0.39202
0.00831394	0.000407455	358.696	238.126	272.083	0.642272
0.00961248	0.000337876	598.448	558.128	697.388	1.24806
1.02613	0.0223564	474.471	168.802	679.394	-0.673817
3.16779e-06	1.89416e-07	185.939	545.763	45.3996	1.01362
0.0509674	0.00403971	691.297	383.847	505.212	-0.207413
0.00180122	0.000114257	183.727	234.561	201.034	1.13219
0.00822196	0.000341539	610.077	494.162	717.861	0.998341
0.000104523	6.04297e-06	290.164	467.916	193.805	-1.24945
0.0222126	0.00061702	656.042	503.433	806.922	0.345089
6.94799e-05	6.6578e-06	111.561	217.571	507.609	-0.682458
0.000694445	4.15078e-05	336.373	601.456	568.716	0.125774
0.00831939	0.000216062	197.219	830.659	363.319	-0.0966493
4.17006	0.262754	264.506	143.103	903.311	1.18164
0.00267692	0.0001139	327.664	458.685	736.78	-0.355235
0.0180338	0.000596759	902.847	407.934	205.502	1.35347
5.82154e-07	3.47287e-06	825.851	805.855	34.0767	-0.89706
0.205396	0.00958448	359.287	348.277	824.478	0.111327
0.0557016	0.00184725	515.847	397.839	818.385	-0.276292
0.279274	0.00558275	949.295	333.293	952.137	1.05495
0.00465124	0.000195134	213.952	237.425	305.73	-1.05937
4.93903e-06	3.74425e-07	330.528	747.894	39.882	-0.24973
1.23265	0.0238661	256.579	60.9266	807.626	0.37766
0.000666357	3.85413e-05	418.861	575.731	551.485	-1.0143
0.0279389	0.00118751	431.586	244.309	392.205	-0.716592
0.00211717	0.000109477	542.586	612.987	807.531	0.840804
0.000175161	4.78593e-06	60.8264	168.601	180.51	-1.36683
13.0959	0.25326	451.894	235.185	900.825	-1.53547
0.00333775	0.000453623	422.61	241.663	174.864	0.404378
1.62783e-06	7.09553e-06	939.557	820.994	50.1767	0.709083
0.000327541	4.06943e-05	831.92	857.261	346.575	-0.886154
6.87173e-05	8.23462e-06	482.992	757.998	395.673	-0.695405
0.209978	7.11128e-05	52.3075	372.097	550.997	1.27261
0.0153624	0.000616023	935.084	817.171	673.049	0.156707
7.24516	0.0709168	935.771	513.98	615.192	1.55652
7.06531e-08	1.06388e-06	699.165	212.666	7.69545	-0.21759
0.000476062	5.57779e-05	404.329	147.814	60.3972	-1.14572
1.52423	0.0244274	918.808	236.24	861.152	-0.370408
0.00569512	0.000155635	143.501	945.583	600.424	1.04974
8.59503e-05	2.44917e-05	753.581	647.002	113.675	0.26701
0.0619406	0.000885922	69.0988	196.52	490.588	0.89322
3.10929	0.110029	63.6908	904.109	334.868	-1.55619
1.21003e-10	4.00788e-10	468.088	56.1261	1.10454	1.56892
4.83651e-05	1.4633e-06	218.792	490.638	430.711	-0.986974
0.0798428	0.00462448	588.453	213.938	321.82	0.255242
0.00810368	0.000284125	400.179	557.029	963.378	0.199877
0.0777997	0.0126719	552.612	509.498	398.367	-0.0220619
6.44931e-06	3.24771e-07	206.5	561.243	78.8916	-0.50198
0.000409598	5.89773e-05	707.763	462.864	125.411	-0.957842
0.00616613	0.000355327	416.973	229.876	200.558	0.773019
0.111267	0.00296736	236.002	208.043	745.717	1.16958
2.3705e-05	2.23931e-05	648.682	391.341	59.068	-0.33233
0.000254554	2.65565e-05	555.279	894.923	975.487	-0.743041
1.40607	0.0153624	501.952	252.384	827.278	1.41531
0.023098	0.000705273	711.881	519.31	444.042	-1.38033
0.00523775	0.000147009	130.553	522.84	401.441	1.28589
0.00184592	0.000126447	935.704	323.761	105.317	1.00641
0.0404982	0.0020094	503.637	330.685	566.844	-0.339723
0.00279664	0.000128855	488.728	340.051	264.888	0.661967
0.0121894	0.000564858	681.391	122.35	105.822	-1.09115
0.0354809	0.000939653	67.273	268.939	416.744	-0.744661
0.00190678	0.00010738	471.323	641.265	214.262	0.0671097
0.00110104	3.68771e-05	210.575	934.548	582.407	-0.931293
0.00121457	0.00015411	507.388	245.565	113.76	-0.729103
0.00142187	0.000107863	519.326	639.212	89.1814	-0.0241154
47.4074	0.321611	919.896	183.505	884.302	-1.49064
0.000918922	5.92538e-05	473.556	807.037	736.49	-0.144428
5.37456	0.0431685	879.387	70.5783	607.098	-1.02993
0.000264919	9.42203e-06	289.517	633.745	435.695	1.3846
0.557885	0.0176158	325.01	89.6752	462.633	0.73597
137.597	0.262776	74.223	95.6292	937.889	-0.0503175
0.004872	0.000129898	291.194	806.155	752.151	0.110342
1.89045e-07	1.0985e-07	495.367	870.47	28.4192	0.909388
0.17552	0.00305031	103.975	546.087	815.167	-0.121254
0.0488434	0.0012069	403.124	519.922	915.515	0.0961016
1.24428	0.0223397	540.5	174.096	703.051	-0.584647
0.000316614	4.9446e-05	757.841	695.056	255.379	0.977446
0.024296	0.000741607	734.731	484.902	545.852	-1.28159
0.0183912	0.000609249	530.531	345.149	576.464	0.90392
5.71033e-05	3.44021e-06	201.304	365.267	323.527	0.948499
0.00101476	4.4915e-05	285.737	415.73	591.793	0.511978
0.0846576	0.0020704	911.817	85.8219	125.247	-0.559512
0.00700053	0.000274605	555.744	549.721	852.639	-0.471443
0.0012701	8.59776e-05	673.817	876.623	664.172	-1.23484
0.388428	0.0397365	621.679	467.12	918.151	-0.0640253
2.06723	0.0366585	902.021	182.946	572.106	-0.326691
0.00700815	0.00185607	478.095	505.929	184.554	-0.0609043
0.00023052	3.89669e-05	821.195	836.523	283.248	0.451688
0.000487833	2.50166e-05	302.253	438.004	307.438	-1.19753
0.0132159	0.000533967	473.826	313.886	441.274	-0.823552
2.45352	0.0249193	813.607	276.464	588.203	-1.46758
0.0097086	0.00155868	203.087	102.076	140.654	0.130635
1.83659e-07	2.07281e-07	519.196	583.592	22.1813	0.959114
