Omega	Omega_err	mH1	mH2
0.00044925	8.29104e-07	609.271	752.576
0.000421378	2.93026e-06	785.986	843.114
0.000202166	6.33881e-07	536.845	831.837
0.00124267	6.29669e-06	668.537	719.689
0.00222347	8.91462e-06	745.25	747.373
0.000115893	3.4787e-07	256.943	620.17
0.000955396	1.41076e-06	709.276	717.693
1.67574e-06	3.15517e-09	146.209	882.26
0.00369922	1.55488e-05	286.403	349.346
0.00271155	1.16904e-05	223.373	676.3
0.00044349	9.95277e-07	555.82	560.939
0.000231266	7.13084e-07	679.173	878.661
0.00192811	3.89733e-06	667.774	758.457
0.00208469	8.10327e-06	328.013	432.889
0.000269557	1.47878e-06	633.861	696.653
0.000675794	2.35763e-06	261.962	315.308
0.000601026	1.78385e-06	511.246	679.275
0.00513373	1.67452e-05	503.917	557.826
0.000151443	7.76938e-07	662.165	735.642
0.000161399	5.04473e-07	287.265	602.83
0.000519533	1.17494e-06	504.789	610.81
0.00180437	3.56208e-06	827.168	829.645
0.000447616	1.14816e-06	683.652	771.675
0.00237397	7.8542e-06	355.981	356.328
1.50268e-06	2.87042e-09	168.874	361.297
0.000143161	4.46826e-07	441.871	652.665
0.00024718	2.43412e-06	636.926	734.448
0.000287346	2.39508e-07	692.758	842.428
0.000353964	8.21064e-07	379.367	434.296
0.000119225	3.61304e-07	289.523	615.522
0.000858008	3.34131e-06	417.171	576.702
0.00202053	1.35818e-05	113.948	426.294
0.000263181	2.59313e-06	574.924	676.334
0.000358215	3.50508e-07	647.633	660.673
0.00218376	8.3575e-06	626.321	777.225
0.0100545	1.96737e-05	721.497	748.419
0.00162161	9.38629e-06	642.686	679.139
0.000265899	8.92474e-07	589.928	769.486
0.000239124	2.37102e-07	568.318	728.194
0.00011019	2.47225e-07	564.706	635.659
0.000417428	1.43703e-06	471.63	605.101
0.000199288	4.71812e-07	494.459	596.364
0.00280675	1.22494e-05	423.088	621.479
8.7784e-05	7.32872e-08	755.242	917.815
0.000135375	4.23072e-07	489.079	716.01
0.000282549	9.60101e-07	245.513	515.481
0.000253005	8.04858e-07	281.497	384.678
0.000776208	3.07102e-06	184.149	370.113
7.52757e-05	1.94175e-07	700.022	861.205
0.000303986	1.05376e-06	378.761	543.325
0.000392506	1.39425e-06	223.207	510.348
0.00026309	4.09613e-07	567.663	611.801
0.000729986	3.01457e-06	168.019	347.988
0.000774017	2.09073e-06	498.848	603.317
0.000530824	8.89924e-07	753.021	763.602
0.000233194	7.93747e-07	503.486	801.327
0.00109555	1.85869e-06	723.325	768.232
0.000930497	1.77861e-06	587.441	694.805
0.000542027	1.49267e-06	503.153	606.901
0.0325782	0.000166668	377.405	377.429
0.00092938	1.54201e-06	757.322	806.03
0.00045031	4.90384e-07	308.79	357.652
0.000333978	2.91973e-06	711.873	847.677
8.37137e-05	2.54748e-07	433.966	686.078
0.000965199	2.25629e-06	495.642	515.092
0.000123314	1.6888e-07	551.688	606.136
0.00010035	2.74367e-07	729.37	943.149
0.000306078	1.05518e-06	228.951	674.515
0.000539613	1.59223e-06	350.949	452.704
0.000187103	6.23828e-07	428.573	630.975
0.000337383	9.67267e-07	409.197	483.864
0.00445819	2.57604e-05	863.578	979.779
0.000807408	1.10488e-06	516.778	538.408
0.00306792	7.91675e-06	654.92	704.352
0.0104427	2.72182e-05	396.499	408.896
0.000142456	4.30056e-07	366.865	443.436
8.65843e-05	2.54917e-07	268.821	654.676
9.42508e-05	2.8853e-07	419.53	888.205
0.00165602	6.64287e-06	297.944	552.75
0.000183942	5.76821e-07	625.74	774.69
0.000512152	8.74245e-07	424.322	604.352
0.000727198	9.42036e-07	875.795	881.269
0.000641519	2.33723e-06	285.558	403.376
0.00035187	1.21242e-06	658.649	969.973
3.53452e-06	7.10852e-09	212.836	870.861
0.00619637	6.59478e-05	501.954	540.186
0.000315916	9.88266e-07	281.257	341.789
0.000285695	8.13177e-07	497.045	574.398
0.00161975	4.45814e-06	343.389	383.64
0.00137159	2.14732e-06	867.719	872.859
0.000151941	4.9457e-07	464.471	947.536
0.00490719	1.13883e-05	796.707	827.373
0.00023911	3.7541e-07	400.35	422.577
0.00122738	4.22126e-06	475.115	475.375
0.000888281	2.34914e-06	682.932	730.968
0.000157886	2.22531e-07	757.119	900.04
0.000191088	2.99158e-07	706.058	759.047
3.47673e-05	4.53785e-08	770.01	889.616
0.00199759	5.4343e-06	535.29	554.266
2.07862e-05	4.84282e-08	200.596	481.501
0.000461701	1.66077e-06	408.011	413.054
0.000199937	6.3208e-07	277.426	484.901
0.000168959	4.74387e-07	769.543	932.639
0.0705035	0.000410325	252.781	791.656
0.000449256	4.39671e-06	506.414	613.091
0.0011851	4.81233e-06	472.497	754.719
0.00125766	1.85951e-06	850.912	865.047
0.000142314	1.33465e-06	553.365	675.014
0.00561744	1.335e-05	704.506	787.822
0.00123667	3.41462e-06	594.376	678.089
0.00635701	2.40109e-05	406.958	413.499
0.0289577	0.000155911	397.745	547.732
0.000166663	2.31213e-07	441.552	651.433
0.00662149	1.1166e-05	711.89	767.763
0.000351524	1.22832e-06	355.957	564.546
0.000555409	8.24491e-07	553.452	569.541
0.000365506	4.19572e-07	648.264	674.041
0.000189666	1.12622e-06	669.697	718.009
0.000500693	1.20659e-06	655.485	657.018
0.000376061	7.45784e-07	793.891	795.12
7.36877e-05	2.15286e-07	547.272	683.155
0.00014477	4.52752e-07	270.87	674.68
0.000779123	1.44961e-06	365.343	433.753
0.000181912	5.99149e-07	465.256	765.468
0.000810191	3.15393e-06	421.148	642.158
0.00105985	4.03708e-06	295.233	587.523
0.0011176	3.45374e-06	566.728	733.511
0.000146852	1.24429e-06	741.851	812.368
0.000124382	3.79248e-07	696.578	941.003
0.00903225	4.83424e-05	621.751	754.385
0.0141435	8.42703e-05	893.345	907.64
0.000689662	8.35172e-07	839.791	840.899
0.00419498	3.19161e-05	87.8964	229.097
0.000704946	1.18734e-06	464.762	638.369
0.000120272	3.64143e-07	267.523	513.209
0.000105837	2.99386e-07	542.126	657.204
0.000100933	3.1474e-07	201.011	660.779
0.00195723	3.18251e-06	603.848	611.476
0.000205242	6.72494e-07	446.717	631.039
0.000347744	1.86592e-06	712.064	811.834
0.000731938	1.10688e-06	858.503	859.982
0.000918281	4.3735e-06	772.391	772.679
0.000259621	3.41845e-07	641.096	692.636
0.00031251	4.30522e-07	691.418	710.078
0.00910696	4.28612e-05	561.149	869.199
0.000195986	6.21044e-07	647.026	848.515
0.000516854	9.36324e-07	650.13	669.661
0.000226465	1.44464e-06	659.715	741.344
0.000484239	1.76208e-06	171.118	237.305
0.00123943	6.53052e-06	481.831	502.357
0.000496888	1.74548e-06	428.896	580.93
0.00027878	9.31427e-07	338.69	758.501
0.000919362	3.48905e-06	579.458	863.629
0.00270852	4.56659e-06	652.552	676.866
0.000168083	3.51234e-07	354.162	394.663
0.00461452	2.09887e-05	358.139	647.472
0.00100666	2.56059e-06	723.033	881.93
0.000321751	1.1066e-06	217.475	326.761
0.000778937	2.92418e-06	227.422	683.26
0.00112039	3.55598e-06	676.298	840.789
2.55154e-05	5.93885e-08	153.217	430.518
0.000188779	6.07696e-07	378.385	620.72
0.000540403	1.88575e-06	411.346	508.104
0.00150382	5.33611e-06	675.505	709.364
0.000218751	7.35639e-07	554.308	725.689
0.000166962	8.06967e-07	688.92	730.136
0.00811838	2.54847e-05	621.649	622.413
0.0700205	0.00040421	444.562	444.625
0.000240028	7.07697e-07	325.162	380.504
0.000552123	5.05503e-07	616.582	719.719
0.00212251	8.83586e-06	501.665	745.273
0.000251036	4.1439e-07	618.532	673.588
0.000873889	3.43507e-06	225.757	409.557
0.000820836	2.97643e-06	449.679	453.861
0.00178534	7.47675e-06	148.263	196.822
0.00111139	3.39351e-06	279.757	443.709
0.00123014	2.67599e-06	605.879	707.759
1.88121e-06	3.49186e-09	159.111	731.849
0.000939299	6.18078e-07	644.95	713.884
0.000145001	4.61744e-07	399.794	837.897
0.00132197	3.94699e-06	189.058	348.836
0.00034105	1.20456e-06	377.276	805.275
0.000388144	3.70376e-06	684.415	769.532
0.00220689	1.01327e-05	914.524	949.473
0.0015011	2.31732e-06	758.165	765.35
0.00113183	4.541e-06	469.292	922.925
0.000685866	1.50524e-06	703.696	718.615
0.000442062	6.55593e-07	634.224	738.29
0.00298291	1.13353e-05	750.251	938.927
0.000272575	6.27043e-07	374.417	382.826
0.000328529	6.07729e-07	623.079	725.732
0.000232292	7.74176e-07	343.197	909.705
0.000251468	8.13028e-07	722.369	965.672
0.000148115	5.24548e-07	714.892	762.579
0.00430937	1.12703e-05	665.475	665.583
3.26235e-05	7.89509e-08	180.294	545.252
0.00317737	9.75486e-06	700.527	771.399
0.000206495	2.92495e-07	700.755	719.668
0.000978732	3.09965e-06	616.499	718.976
0.000292122	1.03187e-06	537.016	956.112
0.000725608	2.62013e-06	471.017	672.587
0.000132465	4.32523e-07	174.256	844.597
0.00503025	2.69736e-05	820.513	832.001
0.0011799	3.65224e-06	477.734	551.102
7.23831e-05	1.46506e-07	734.868	831.016
0.00144631	2.9631e-06	737.312	738.172
0.000796309	2.55351e-06	423.746	553.956
0.00194363	2.63919e-05	747.592	785.698
0.00011919	3.46129e-07	327.653	560.108
0.00017627	4.54707e-07	471.595	536.947
0.000335738	3.07296e-06	634.628	676.778
0.00366575	1.05712e-05	941.344	944.591
0.0004961	1.41776e-06	382.224	436.727
0.000166937	5.2248e-07	323.807	506.702
0.000185711	5.10601e-07	438.309	504.819
3.38277e-05	8.387e-08	187.09	876.081
0.000953378	3.10405e-06	637.414	640.46
0.000198635	3.26022e-07	357.8	376.048
0.000169343	2.86572e-07	739.449	856.264
0.000164458	5.47753e-07	482.966	867.753
0.0570158	0.00033354	426.901	503.004
0.000109993	3.25575e-07	624.742	909.988
0.000179409	3.1813e-07	619.87	673.726
0.000670243	7.34316e-07	706.957	757.565
0.00126538	5.20839e-06	487.017	911.874
0.00114379	1.25252e-06	850.07	884.528
0.000164504	1.44558e-06	691.963	775.074
0.000316653	2.6849e-07	653.363	733.518
8.57909e-05	1.0119e-07	590.876	635.387
0.00268631	1.00869e-05	615.794	616.962
0.000298193	7.07001e-07	779.827	921.355
0.000127741	3.80972e-07	586.394	698.794
0.000461535	2.34098e-06	882.837	908.657
0.00285137	9.68374e-06	754.91	763.524
0.000749524	8.63713e-07	905.654	944.723
0.000242296	4.90312e-07	377.381	415.815
0.00046651	9.65438e-07	722.342	821.532
0.00163412	6.23431e-06	145.088	175.601
2.77956e-06	8.05197e-09	125.845	476.203
0.000535254	9.06943e-07	491.891	662.829
0.000350113	2.2647e-06	460.33	511.838
0.000143644	9.70203e-08	696.838	757.923
0.00027442	2.7857e-06	876.085	981.237
8.83873e-05	5.62115e-07	648.036	746.007
0.00475947	5.50884e-06	726.107	758.896
0.000794566	1.76847e-06	422.784	466.742
0.00295307	1.62686e-05	643.124	643.163
7.45837e-05	1.38886e-07	801.992	942.252
0.00053087	1.91639e-06	373.789	478.17
8.63377e-05	2.00621e-07	602.817	697.864
0.000570836	9.06177e-07	876.246	877.904
0.000172038	5.53821e-07	253.793	395.574
0.00223108	4.26197e-05	603.885	641.697
0.000178767	5.72758e-07	507.966	743.504
0.00257019	1.12416e-05	475.401	731.783
0.000139112	4.39198e-07	526.539	681.656
0.000463006	2.66649e-06	566.307	659.166
0.00706391	3.18569e-05	595.396	791.959
0.000119764	3.6471e-07	316.908	539.365
0.000164237	1.49872e-07	621.367	713.391
0.00010094	2.7543e-07	775.433	945.945
0.00274676	4.60068e-06	595.899	645.415
0.000168882	5.30159e-07	417.229	503.918
0.000752758	7.90767e-07	808.453	904.444
0.000447515	7.18352e-07	768.465	830.617
0.0101462	3.51511e-05	277.223	283.961
0.000356127	1.34637e-06	776.958	827.578
0.00864896	5.99515e-05	556.213	613.358
0.0178472	5.89302e-05	319.172	323.643
0.00146113	6.22211e-06	528.358	606.342
0.0111262	3.23114e-05	851.923	852.75
0.00399213	1.1064e-05	318.932	333.76
0.00114822	2.4453e-06	607.722	625.979
0.000923956	1.22592e-06	731.771	754.948
0.000218885	7.25573e-07	343.951	835.261
0.0057261	3.29276e-05	661.997	757.012
0.00131938	3.80445e-06	880.392	885.113
0.00053676	1.93529e-06	557.314	888.546
0.00144945	1.36616e-06	859.541	897.631
0.0229325	0.000119204	649.819	801.382
0.000195397	6.29955e-07	315.859	519.337
0.0051803	4.87099e-05	470.73	521.226
0.000169284	5.66917e-07	234.78	550.197
0.000551845	2.01915e-06	403.425	551.701
0.00249153	1.08755e-05	716.76	732.313
0.00165195	5.48962e-06	770.648	926.599
0.000102987	8.91264e-07	649.441	698.428
0.00438858	8.19865e-06	761.661	782.254
0.000185438	6.12163e-07	469.04	749.271
0.000971503	1.59789e-06	627.273	632.228
1.11093e-05	2.42119e-08	227.802	861.595
0.000971068	2.07031e-06	545.828	628.043
0.000344212	1.4475e-06	132.803	483.365
0.000439406	1.67829e-06	145.714	428.721
2.81379e-06	5.48598e-09	206.417	638.274
0.00710496	6.00459e-05	758.168	847.972
0.00010171	2.99185e-07	280.791	966.099
0.000175248	5.65243e-07	395.955	782.477
0.00058396	2.23324e-06	172.906	420.034
0.000715022	1.07453e-06	297.569	318.866
0.000142416	4.50292e-07	492.955	704.355
0.000840435	2.77749e-06	600.934	701.507
0.000440016	1.55834e-06	278.233	659.573
0.00210921	8.76852e-06	466.635	613.739
0.000676246	2.53828e-06	387.038	577.646
0.000114419	2.96045e-07	462.983	531.498
0.000597752	6.18772e-06	474.027	545.516
0.000380423	4.09497e-07	782.527	847.224
6.13693e-05	1.80858e-07	495.224	734.341
0.00083244	3.11763e-06	437.198	536.367
0.000341025	2.48656e-06	637.712	748.996
0.000334039	9.08063e-07	481.899	494.048
0.00228689	9.54876e-06	518.091	754.978
0.000186029	6.21648e-07	698.203	738.191
0.000352348	1.25521e-06	171.645	313.936
0.000271605	8.42432e-07	432.612	516.614
0.000180479	1.01154e-06	741.67	823.546
0.000424035	1.47423e-06	410.443	534.845
0.00401986	1.41052e-05	724.613	813.672
0.000119014	1.70837e-07	435.211	453.282
0.00196102	9.04146e-06	491.106	547.455
0.000156316	4.78366e-07	362.837	460.022
0.00052726	1.8924e-06	353.448	557.984
0.000120159	2.21979e-07	645.569	786.506
0.000122818	2.3388e-07	682.99	765.244
0.00062225	2.26627e-06	573.377	942.561
0.000362356	1.26046e-06	357.578	664.05
0.000256054	8.04524e-07	435.706	532.881
0.00145413	5.65176e-06	184.251	296.6
0.000298879	7.7323e-07	592.992	712.131
0.000458565	3.06047e-06	640.579	741.509
0.00024918	3.98191e-07	619.034	661.638
0.000147628	4.27483e-07	523.392	648.901
0.00383641	9.49419e-06	667.178	668.419
0.00113625	3.28732e-06	225	236.987
0.000146203	4.68954e-07	523.002	796.439
0.000315449	2.89639e-06	487.179	553.599
0.00311367	1.07256e-05	392.478	406.519
0.000538637	1.64479e-06	755.587	790.075
6.95181e-05	2.07656e-07	377.443	623.866
5.33635e-05	7.40861e-08	178.365	194.11
0.00213131	6.60355e-06	355.654	355.972
0.000413296	1.46693e-06	435.193	705.445
0.000570651	2.16152e-06	176.275	362.522
0.000824906	6.31939e-06	819.541	885.76
0.000119332	2.02695e-07	536.711	582.669
0.000181695	6.20979e-07	361.61	647.965
0.000159103	4.95337e-07	394.175	512.104
0.000423997	1.53624e-06	248.007	641.23
0.000253311	3.39269e-07	617.141	646.671
0.000172092	6.1094e-07	142.878	285.939
0.000796687	2.37043e-06	582.389	667.677
0.0022341	8.89555e-06	607.325	793.975
0.0015147	8.49506e-06	689.113	736.243
0.00017058	1.84102e-07	609.021	669.888
0.000563225	5.66286e-07	808.741	829.594
0.000167978	5.28529e-07	318.059	491.826
0.00524681	1.95328e-05	621.899	671.914
0.0142292	7.24426e-05	452.555	761.71
0.000708167	4.06809e-06	607.765	662.706
0.00229482	3.09219e-06	595.188	675.721
0.00351894	5.70803e-06	643.482	666.022
0.00206544	8.53319e-06	478.143	759.137
0.000908887	2.04779e-06	557.985	574.83
0.000419605	2.06254e-06	718.975	768.972
0.000303545	4.67558e-07	272.364	290.311
2.55612e-06	5.00876e-09	198.887	725.841
0.00298262	1.06795e-05	374.022	488.787
0.00127733	2.0124e-06	603.209	603.592
0.00618349	2.70871e-05	896.465	950.717
0.000485484	8.40976e-07	447.524	485.865
0.00029023	9.26755e-07	660.244	832.489
2.14062e-05	4.89314e-08	320.455	891.526
8.98663e-07	1.56088e-09	239.51	943.971
0.00745968	2.63835e-05	388.649	438.282
0.00640628	2.22351e-05	626.703	663.958
2.0704e-05	4.81887e-08	204.023	773.147
0.000194249	2.97277e-07	343.104	425.561
0.000966392	1.4032e-06	619.446	627.261
0.00363954	1.3887e-05	514.154	514.261
0.000254337	8.57287e-07	225.254	362.233
0.000258476	8.24128e-07	542.726	660.263
0.00492676	1.2646e-05	468.582	473.535
2.30035e-05	5.41376e-08	240.885	825.3
0.000257779	8.73536e-07	495.122	715.194
0.000568714	1.02745e-06	621.833	707.681
0.000356523	1.23357e-06	271.159	482.354
0.000734281	1.47359e-06	619.776	722.299
0.000159849	5.16154e-07	338.66	652.56
0.00549062	2.60536e-05	299.855	486.632
0.00123061	1.10044e-06	418.044	458.904
0.000170644	5.51235e-07	527.441	742.081
0.000154574	2.60641e-07	570.947	576.847
0.00118456	3.02505e-06	765.287	869.779
0.00379029	6.86575e-06	556.954	566.524
0.000133707	4.23086e-07	527.388	750.79
0.0010645	3.81443e-06	373.976	549.388
3.75147e-05	9.19684e-08	191.789	454.558
0.00015365	2.96017e-07	633.018	699.429
0.000980803	3.58958e-06	678.865	993.321
0.00275666	3.81333e-05	639.251	680.256
0.000240944	7.7342e-07	701.16	899.421
1.01869e-05	2.23896e-08	276.28	947.833
6.05873e-05	1.75504e-07	523.244	673.998
0.000157691	5.18579e-07	350.213	763.778
0.000267688	2.27392e-07	646.151	710.833
7.97385e-06	1.72579e-08	194.283	811.779
0.00124731	5.03053e-06	528.473	682.252
0.00024373	8.35181e-07	198.77	424.607
0.000528239	5.20397e-06	457.328	547.802
0.000255182	7.11394e-07	662.499	806.044
0.000196862	1.85447e-06	875.953	950.399
0.000405143	8.02864e-07	511.202	522.904
0.000386634	1.33363e-06	399.9	895.839
0.000122615	3.80504e-07	330.983	549.319
0.000159362	2.58866e-07	616.054	628.219
3.89256e-07	7.49629e-10	128.439	584.7
0.000196811	6.4693e-07	585.635	784.869
0.000773799	2.77301e-06	692.77	928.852
0.000392574	1.40578e-06	565.244	881.986
0.000831064	7.73022e-06	526.964	565.285
0.0064121	1.83672e-05	740.752	785.882
5.91299e-07	1.09462e-09	137.804	724.843
0.0114531	5.4992e-05	883.239	889.963
0.000954864	1.79641e-06	751.673	751.851
0.000637242	2.38756e-06	508.35	929.814
0.000864663	4.53782e-06	837.475	899.56
0.00137844	3.38738e-06	368.531	387.026
2.16679e-05	7.40296e-08	126.42	308.372
0.000365043	1.31479e-06	306.884	645.217
0.000142732	4.54212e-07	348.677	523.239
0.00271853	1.11484e-05	472.676	581.009
0.00040059	9.4244e-07	830.972	902.677
0.000797435	1.66938e-06	707.885	713.315
0.00232477	3.14919e-06	823.595	939.401
0.00113042	4.08313e-06	630.589	766.572
0.000392717	7.2079e-07	377.123	546.502
0.000293519	9.827e-07	556.608	694.102
0.00175714	9.30722e-06	495.647	664.309
0.000787045	1.80272e-06	700.888	794.827
0.000171204	2.55569e-07	476.462	512.398
0.000195033	5.25375e-07	700.871	834.548
3.02855e-06	6.02341e-09	190.82	837.064
0.000417138	1.34569e-06	747.232	926.724
0.021799	0.000149303	918.516	937.693
0.000258337	7.22657e-07	339.422	424.3
0.000317615	1.09501e-06	421.228	896.087
0.0024521	3.09878e-06	548.983	582.109
0.00602943	2.84157e-05	605.345	780.097
6.33345e-05	1.82916e-07	472.539	587.655
0.000253503	4.60485e-07	561.416	669.815
0.000246332	1.26926e-06	612.546	644.01
0.00023226	3.78709e-07	605.851	754.882
0.00164431	7.99625e-06	662.464	750.251
0.000355261	4.41134e-07	835.071	935.003
0.00030428	1.03727e-06	258.251	539.793
0.000308852	9.44446e-07	728.764	989.173
0.00191055	5.11365e-06	712.729	722.725
0.000168295	4.87651e-07	491.911	579.301
0.00097361	3.59272e-06	223.29	313.051
0.00118746	4.80377e-06	513.217	798.955
0.000525309	5.76081e-07	879.483	904.675
0.000753814	1.03839e-06	632.462	686.591
7.49059e-05	2.16306e-07	585.2	760.973
0.000223955	5.04836e-07	658.933	749.815
0.00106466	1.13627e-06	698.927	725.349
0.0113772	5.69569e-05	271.712	476.714
0.0134276	4.90752e-05	961.832	962.548
0.000176201	5.65128e-07	642.075	893.63
7.52731e-05	2.21094e-07	289.14	607.995
0.000727596	2.28234e-06	596.904	598.814
0.000690131	4.00029e-06	572.459	596.31
0.000265592	9.1549e-07	438.433	781.977
0.000349582	1.20965e-06	404.638	526.614
0.00035274	1.1765e-06	646.57	871.107
0.000493393	1.48025e-06	563.921	739.83
0.000405182	6.49583e-07	576.428	620.996
0.000540931	1.54087e-06	400.059	471.532
0.000261948	9.11073e-07	178.35	565.487
0.00135138	2.02027e-06	654.7	715.705
0.000442831	1.51197e-06	303.366	708.118
0.00017563	5.79699e-07	459.415	798.055
0.00154909	1.83449e-06	825.475	943.41
0.000193975	4.48587e-07	655.154	736.802
0.000243368	8.30465e-07	361.16	710.029
0.000132636	4.05913e-07	381.302	625.474
0.00234465	9.9799e-06	416.64	935.633
0.0078768	2.11238e-05	496.451	505.516
0.000273065	9.06242e-07	395.716	565.022
0.000289734	2.61775e-06	695.871	773.954
2.91608e-07	5.05971e-10	132.046	680.596
0.000337066	1.78285e-06	768.369	848.88
0.000163917	1.86701e-07	691.065	729.354
0.00300573	5.85814e-06	712.314	805.525
0.000147113	3.01143e-07	628.88	644.229
0.000121926	2.89306e-07	493.74	552.928
0.0018323	7.11982e-06	608.357	837.944
0.000364321	3.13033e-06	606.632	733.464
0.00249948	1.42691e-05	731.634	769.144
0.00184144	7.44536e-06	445.952	766.343
9.43772e-05	2.80829e-07	258.081	561.991
0.00027254	9.57749e-07	202.964	883.54
0.000548459	4.88019e-07	657.611	700.795
0.00148432	4.4989e-06	471.253	489.08
0.00108042	4.1878e-06	582.999	731.652
0.0024305	1.07126e-05	557.576	850.357
0.000206678	1.19015e-06	834.934	950.68
0.000263844	9.27187e-07	517.616	781.752
0.000178462	2.07848e-07	627.105	665.823
1.06172e-05	2.19987e-08	149.487	509.426
0.00107226	2.7938e-06	624.654	722.561
0.000184508	6.09544e-07	476.563	643.892
0.00171831	6.67019e-06	564.017	708.819
0.000311628	1.07606e-06	519.083	709.247
0.000259279	5.98304e-07	710.672	873.334
0.000123091	2.79044e-07	580.532	701.239
0.0116401	4.51605e-05	194.664	212.593
0.000605062	2.15588e-06	520.888	671.058
0.000882955	3.51016e-06	280.999	705.663
0.0129942	5.01871e-05	781.55	899.515
0.000199109	6.49779e-07	335.345	733.257
0.000549815	7.81398e-07	353.034	376.674
0.000230711	7.55725e-07	323.833	459.732
0.00134997	1.86232e-06	669.024	698.399
0.0027127	6.73283e-05	537.29	563.062
0.00945545	4.70092e-05	362.726	885.812
0.000762637	1.89613e-06	244.549	339.758
0.00031373	8.02134e-07	686.658	692.238
0.000706965	1.82486e-06	662.105	668.294
0.00106934	1.60638e-06	677.405	677.408
0.00092042	3.53298e-06	630.804	895.188
0.00134362	2.95725e-06	192.612	216.426
0.000593685	1.24431e-06	659.593	808.824
0.00245198	1.16976e-05	707.898	736.685
0.00051968	2.27724e-06	131.404	371.422
0.00708313	2.59426e-05	876.456	886.315
0.00115124	3.83243e-06	483.472	484.076
0.00148723	2.06099e-06	619.38	659.55
0.00254099	7.3628e-06	400.422	430.178
0.000269642	5.57514e-07	490.054	616.166
0.000267588	8.94292e-07	547.873	828.997
0.000153828	8.97081e-07	775.326	846.674
0.00115526	1.30178e-06	747.627	767.176
0.00316215	1.20326e-05	911.442	981.529
0.00168257	2.91246e-06	587.1	621.181
0.000299819	1.03564e-06	201.428	481.705
0.00047871	2.19821e-06	586.091	627.555
0.000706358	2.84611e-06	195.475	337.222
0.000418917	3.58272e-06	849.685	915.565
9.84614e-05	2.83053e-07	319.373	398.895
0.000128944	2.70226e-07	444.459	454.264
0.00328396	1.04383e-05	557.387	569.142
0.000464667	1.69074e-06	368.714	651.939
0.000541374	2.0211e-06	694.574	695.262
0.000917968	2.95873e-06	512.329	603.705
0.00879873	0.000184891	758.978	822.735
0.000138082	2.14226e-07	534.384	662.895
0.000337151	1.09994e-06	403.637	495.995
0.000646529	2.41096e-06	514.866	620.554
0.000253258	6.93333e-07	527.853	671.474
0.000163184	2.71012e-07	721.146	821.582
0.000137745	4.30313e-07	337.548	889.116
0.00117661	4.55843e-06	497.693	688.689
0.00059343	1.66169e-06	370.974	559.451
0.00763385	1.82405e-05	624.141	673.379
0.000127337	3.81511e-07	721.367	899.142
0.000108885	3.45893e-07	220.926	618.554
6.5815e-05	5.79217e-08	860.625	995.383
0.000204336	6.71864e-07	273.811	423.484
0.001392	3.47942e-06	290.327	312.609
0.000152665	1.29003e-06	850.354	934.938
0.00067572	2.52206e-06	360.547	436.978
0.00177266	3.33115e-06	809.62	826.337
0.000275128	8.85498e-07	322.382	488.332
0.000525494	1.51133e-06	788.186	945.17
0.00222177	9.76664e-06	464.56	811.479
0.00123531	2.56919e-06	613.046	710.313
0.000526027	2.75625e-06	355.048	382.012
6.13279e-05	6.7627e-08	663.104	833.501
0.00165459	4.62959e-06	817.847	869.932
8.60786e-05	2.57876e-07	416.103	645.838
0.0347517	0.000236876	770.796	815.096
0.00114021	2.05232e-06	695.838	777.86
0.0196713	0.000108266	181.603	844.99
0.000435962	3.55634e-06	458.434	559.279
2.68293e-05	6.47365e-08	201.647	319.913
1.12196e-05	2.56651e-08	139.784	928.197
0.0014697	2.13531e-06	339.057	401.634
0.000411579	8.86745e-07	776.24	858.985
0.000260098	7.37388e-07	528.796	619.958
0.000334772	1.59288e-06	843.647	887.84
3.19144e-05	8.11555e-08	743.141	949.208
4.86153e-05	1.29105e-07	301.717	370.367
0.00598519	1.11622e-05	550.529	621.209
0.00223135	4.18057e-06	422.985	473.241
0.000548439	2.00218e-06	555.832	701.149
0.000844292	3.95539e-06	791.452	857.274
0.00352465	1.37165e-05	442.811	445.559
0.0900514	0.000387369	752.562	754.633
0.000494444	1.52328e-06	610.152	760.919
0.000269491	1.62945e-06	560.034	652.395
0.00158341	3.40922e-06	785.524	968.576
0.000450366	3.41137e-07	691.455	766.003
0.000553019	3.06743e-06	670.115	700.56
0.00599565	1.53668e-05	532.075	547.645
0.00106045	1.70391e-06	851.464	957.513
0.000518084	1.86765e-06	362.657	468.216
0.000287801	6.23923e-07	276.289	298.743
0.00117312	7.52335e-06	869.158	895.323
0.00465972	1.5425e-05	585.036	592.542
0.000169344	5.48532e-07	349.162	524.849
0.000226576	1.40943e-06	734.221	803.798
0.000167059	5.4371e-07	199.177	879.984
9.15227e-05	2.76584e-07	332.666	490.604
0.000808029	1.49444e-06	510.048	514.706
0.000300213	9.68064e-07	696.098	900.055
5.25332e-06	1.07851e-08	321.799	825.28
0.000218485	6.09211e-07	454.506	562.756
0.00040575	4.86621e-06	122.83	486.806
0.00122689	3.94075e-06	738.088	762.306
0.000631805	2.31488e-06	764.206	832.858
0.00015573	2.70519e-07	543.383	562.109
0.000293158	5.08802e-07	221.037	238.851
0.000293253	5.22295e-07	430.306	496.143
0.000888499	8.19884e-07	870.103	966.448
0.00191756	7.59381e-06	170.886	224.385
0.000325785	3.27629e-07	539.946	577.643
0.00464283	2.08209e-05	317.303	808.185
0.000166812	3.35233e-07	742.442	925.632
0.000697669	8.26915e-07	895.33	962.161
0.00269435	7.55542e-06	544.94	545.919
