Omega	mH1	mH2	mHc
0.0112179	535.822	570.631	551.849
0.000596695	810.047	864.305	865.687
0.000174276	728.486	757.405	818.375
0.000416811	140.944	422.925	504.787
0.000307022	393.973	555.52	540.566
0.00013852	535.813	613.592	618.327
0.000612835	649.479	649.491	721.189
0.0031722	769.534	931.792	877.951
0.000587052	796.443	796.731	887.882
0.000188792	693.551	918.27	963.592
9.11229e-06	184.434	413.126	434.136
0.00359668	558.287	761.127	674.258
0.000671	575.886	616.115	585.437
0.000872526	364.191	535.493	580.005
0.00117224	331.847	397	464.574
0.00093485	818.162	836.628	895.652
0.00732468	758.358	923.593	928.882
0.000311338	763.112	928.774	917.377
0.00107315	270.587	371.502	362.499
0.00014827	762.08	884.369	849.625
0.000168036	637.3	702.416	694.52
0.00163023	520.906	521.644	601.321
0.00140626	770.547	785.536	808.863
0.0023402	630.85	640.025	717.229
0.000689196	225.466	268.89	346.726
0.000481654	428.569	561.851	459.901
0.000101545	390.069	516.085	577.598
0.00125937	585.479	897.754	851.591
0.000555359	621.838	688.331	831.291
0.00046746	880.377	979.8	969.659
0.00174034	815.28	900.152	817.993
0.000235228	255.046	305.412	370.888
0.000145756	138.594	582.56	416.576
0.0021924	477.637	558.65	541.463
0.000265494	441.348	728.237	716.531
0.000210991	541.706	705.749	748.121
0.000187341	447.534	629.846	671.485
0.000444343	569.562	601.837	676.627
0.000168396	303.781	709.574	689.041
0.000268133	280.424	468.78	301.689
0.0286658	763.455	815.326	817.722
0.000440569	433.47	445.826	533.37
0.00706933	575.674	653.91	596.949
0.00111246	838.374	839.052	900.574
0.00101195	761.525	831.288	824.391
0.000193608	686.724	799.855	717.46
0.0034369	524.448	590.1	530.564
0.000188883	583.626	755.118	770.444
0.0229666	416.506	877.407	830.077
0.00117277	417.479	549.388	477.81
0.000499594	698.058	822.971	824.87
0.005529	466.8	499.133	517.68
5.18551e-05	181.066	502.544	492.192
0.00011501	652.448	931.813	908.245
0.00205093	585.138	696.56	711.854
0.000241369	826.239	957.348	935.891
1.47923e-05	261.721	722.493	752.694
0.000446138	313.224	491.409	495.644
0.000510202	424.665	491.019	459.673
0.000565443	360.199	424.297	388.292
0.000151104	368.992	480.404	529.094
0.001389	141.234	412.357	414.518
0.000364765	404.515	471.06	542.719
0.000109429	357.75	723.509	599.659
2.13396e-05	183.176	882.912	864.137
0.000352636	277.024	327.624	370.27
0.00121275	754.372	759.275	818.605
0.0010539	833.917	898.777	895.856
0.000201437	464.838	731.873	756.618
0.00184273	156.812	199.656	249.084
0.000520659	840.193	861.201	897.689
6.25642e-05	364.18	458.092	499.957
0.000396845	267.951	437.756	484.26
0.00134842	549.034	608.515	650.739
0.00174084	229.18	265.015	300.265
0.000207326	334.643	904.623	839.545
0.00134316	849.622	909.737	865.152
0.000528924	766.599	906.92	934.602
0.00910851	819.431	935.969	963.965
0.000114752	801.201	927.098	878.077
0.000166868	231.378	487.637	314.197
0.000692764	748.107	759.031	824.861
6.59138e-06	143.443	339.956	347.588
8.69409e-05	513.341	614.866	655.864
0.000222969	261.393	334.764	386.138
0.000311731	365.917	485.676	489.607
0.000144896	617.289	793.27	690.977
0.00169873	496.467	620.863	674.423
0.000423973	563.67	803.808	805.04
0.000372856	397.264	397.495	432.907
0.000284148	806.707	827.742	907.795
0.000449222	735.824	803.465	773.053
0.0016549	587.96	601.287	608.034
0.000156394	638.929	813.484	779.853
0.000274197	800.437	819.012	853.432
0.0001889	555.585	679.687	607.526
0.0010669	311.621	324.936	399.325
0.00159409	261.941	286.27	359.073
0.00128547	824.663	845.025	839.188
2.13078e-05	161.411	754.674	696.872
6.37924e-05	414.203	624.371	692.984
7.29611e-06	321.572	816.619	835.239
0.000432963	743.217	868.815	781.178
0.000503104	607.884	749.999	810.058
0.0181424	586.481	586.481	607.741
0.000227722	315.594	616.665	495.824
0.0177184	735.928	767.082	757.381
0.000941706	581.742	753.634	659.344
0.00135836	495.887	517.761	596.424
1.8844e-05	167.975	841.006	904.946
0.000737899	600.933	652.343	679.781
0.00668465	780.608	814.764	798.782
0.000303458	418.281	588.4	612.537
0.0107753	585.622	804.248	761.118
0.000712868	669.393	708.705	725.42
0.000441384	255.677	380.65	305.76
0.00017749	527.089	762.5	820.873
0.000927929	599.261	645.044	626.429
3.15246e-06	187.387	647.037	517.62
0.000301082	338.368	490.042	568.111
0.00209764	783.076	790.665	861.256
0.000180244	618.685	867.826	792.705
0.00483174	644.703	958.316	876.648
0.000481864	418.123	445.036	497.204
0.000623388	355.907	646.128	596.214
0.000106921	135.036	522.226	448.29
0.000159077	536.558	632.422	639.378
0.000860903	415.708	430.597	457.014
0.00446563	494.997	523.413	571.13
0.000149007	842.22	952.102	951.71
0.00439599	743.835	917.927	836.474
0.00184714	503.364	733.678	665.293
0.000959957	527.016	557.887	559.634
0.000226267	581.607	703.64	725.325
0.000495819	506.808	604.933	617.367
9.82901e-05	750.061	839.911	922.599
0.000147342	271.255	648.314	622.061
0.000233853	434.322	531.203	538.598
0.000348737	283.181	507.477	366.08
0.000664314	242.968	562.476	492.955
0.000968998	267.356	480.965	362.583
0.00109466	711.896	915.366	860.513
0.00418685	470.949	474.44	538.202
0.000279767	405.236	483.768	554.672
0.000760612	331.911	457.812	345.595
0.000272736	434.387	458.979	495.376
0.000582228	708.825	737.88	817.927
0.00224666	422.525	443.262	529.848
0.00253581	873.103	884.633	964.43
0.000116444	590.488	647.727	671.528
0.000795777	363.842	708.247	630.757
0.000151414	664.506	903.108	795.269
0.000388373	364.299	508.859	379.405
0.000298839	641.844	718.984	714.964
1.99609e-05	140.547	344.306	208.923
0.00810172	219.658	413.682	484.205
0.00119637	528.054	823.383	803.321
0.00989282	619.678	682.165	627.29
0.000204294	289.378	438.311	430.505
0.0038234	433.268	495.143	519.242
8.49306e-05	146.087	496.483	518.956
6.66643e-06	273.58	648.714	675.428
0.000507187	645.516	655.746	718.136
0.000575829	710.052	749.128	793.733
0.0203463	581.876	582.69	589.092
0.000344823	745.318	853.837	806.792
0.00220965	163.429	229.398	213.758
0.00291028	357.147	359.267	436.651
7.7873e-06	186.222	560.971	604.785
0.00062564	632.035	753.227	698.69
0.00118797	835.208	932.24	853.499
0.00036916	586.339	608.944	651.397
4.59671e-05	579.343	874.303	911.562
0.00194682	602.344	824.396	826.996
0.00265465	600.663	879.664	883.272
0.000689692	212.247	248.931	310.439
0.000507125	572.19	738.738	688.358
0.0023545	621.836	674.539	648.043
0.000782951	817.834	868.7	834.908
0.0121373	859.596	955.392	925.685
0.000338401	848.394	903.42	899.424
0.000152794	462.796	652.532	643.619
0.000648818	436.649	461.07	508.289
0.000130908	326.688	707.518	615.938
0.00985911	716.603	716.995	758.91
0.00103304	312.304	539.224	441.407
0.000301805	677.627	835.865	776.863
8.9403e-05	626.184	730.102	660.271
0.000336923	604.277	790.337	764.032
0.000465196	788.466	819.288	828.283
0.00454108	796.94	797.718	808.766
0.000456608	635.211	661.893	710.672
0.000196997	702.426	845.151	841.996
0.00104711	354.908	395.536	386.583
0.000187004	805.43	851.458	888.315
0.000214743	424.698	579.399	660.757
0.000590528	623.014	714.76	735.768
0.00106955	533.909	693.118	580.154
0.000957101	547.197	570.659	624.727
0.000878529	286.015	651.636	718.073
0.0010975	478.762	494.846	566.579
0.000840311	217.36	367.327	416.518
0.000540708	329.165	394.891	366.629
0.000143151	470.893	646.461	659.247
0.000160995	230.088	399.617	367.911
0.000392895	351.19	371.523	414.315
0.00020632	798.941	949.76	960.982
0.000225045	420.914	749.961	765.226
0.000263506	354.737	697.446	548.662
0.00135676	230.705	289.069	338.78
0.00125272	658.9	770.793	688.788
0.00111422	206.272	382.694	379.896
0.0140632	658.721	821.716	884.689
0.000543208	534.249	752.515	732.133
0.000305249	540.209	625.847	614.537
0.00180551	566.712	651.362	651.915
0.00318905	497.445	504.003	544.801
0.000519952	599.598	659.166	686.28
0.0304373	534.032	717.689	684.885
0.00234023	688.81	705.133	731.997
5.38679e-05	151.114	572.494	632.693
0.00161119	854.159	905.706	888.863
0.00621488	668.454	672.26	693.303
0.00578205	354.738	354.918	411.494
0.000143105	396.773	709.163	652.009
0.000400536	425.274	823.159	808.912
0.00163875	495.99	592.85	521.687
0.000464333	800.69	841.276	889.21
0.000141636	760.43	945.152	947.842
0.00048409	208.804	239.247	278.395
0.00166698	371.474	374.174	452.268
0.0017135	591.631	681.372	665.754
0.00091347	758.701	828.675	844.205
0.000243103	513.899	641.792	700.66
0.000167641	572.525	609.99	644.799
0.000894273	744.882	760.455	809.981
0.0014608	546.814	671.624	582.761
0.00490366	728.306	855.927	787.763
0.000928061	248.266	285.284	357.488
8.04785e-05	309.429	404.56	496.161
0.00036739	380.654	708.518	692.212
0.000154706	466.182	571.786	624.882
0.000970407	475.204	795.15	620.042
0.000399645	675.522	763.892	806.848
0.00058796	436.706	438.602	520.216
0.000148439	378.233	403.906	472.28
0.00680686	832.877	902.631	855.072
0.00181109	215.107	268.642	321.583
0.000283461	297.908	342.362	414.056
0.00120019	624.296	705.164	690.613
0.00220836	492.328	524.212	573.66
0.00393859	541.14	775.628	701.081
0.000203309	395.711	543.49	467.654
3.29063e-05	707.246	990.2	966.043
0.000397077	412.049	601.075	431.954
0.000228268	806.784	900.15	909.332
0.00179274	586.476	627.089	622.805
0.000306059	212.243	295.547	330.639
0.00102998	607.566	612.566	660.367
0.000735932	360.242	668.963	671.664
0.00106268	382.472	647.395	634.594
0.00071367	623.06	697.843	699.934
0.000930186	783.804	870.425	911.054
0.000375236	285.388	437.11	373.803
0.00026766	621.496	718.118	771.663
4.30905e-06	306.412	961.355	841.422
0.000402659	505.714	770.901	804.355
0.00102322	396.275	513.891	515.86
8.60468e-05	459.568	616.957	664.54
0.000345511	322.099	412.046	461.413
0.00233787	253.328	493.721	579.049
0.000449639	707.334	893.161	932.8
0.00256959	541.7	546.22	595.611
0.00279116	303.529	611.075	598.914
0.000663426	609.201	744.783	677.018
0.000101794	392.46	558.474	624.097
0.00106266	621.413	711.351	773.329
0.000374219	683.584	827.531	835.872
0.00665751	390.214	431.596	440.478
0.000100079	161.516	813.639	667.824
0.000749796	658.837	661.059	735.794
0.00187978	531.09	597.927	620.649
9.23968e-05	448.31	655.12	629.637
0.000903448	611.307	693.019	680.43
0.00246479	849.75	996.63	941.545
0.000125782	436.423	707.437	709.255
0.000195238	340.693	834.529	844.687
0.000687779	842.466	847.255	906.933
5.24914e-05	747.13	975.613	918.092
3.36368e-05	673.856	939.649	903.862
0.000180605	548.181	821.631	771.048
0.019241	799.582	838.633	868.929
0.00056074	429.56	648.136	621.188
0.000526534	730.277	748.885	777.229
0.000541748	638.211	646.003	721.74
0.000416301	430.401	697.988	687.224
0.000361776	821.829	903.861	874.52
0.00161357	339.871	352.989	417.678
0.000119697	448.44	644.726	690.025
0.00113974	308.739	372.606	406.702
0.000217959	727.245	816.531	837.088
0.0013108	699.641	935.758	962.022
0.0021716	230.935	934.699	943.554
7.60057e-05	439.043	603.717	580.314
0.00292784	433.573	445.616	484.556
0.00508629	688.863	737.031	704.057
0.000588557	774.572	831.729	862.193
0.00377802	429.812	430.044	502.052
0.0105253	519.652	522.353	554.661
7.08561e-06	128.341	892.791	816.679
0.00131928	539.24	775.189	774.567
0.000545398	517.057	522.959	572.876
0.00140076	509.119	705.065	745.933
0.0036879	422.724	429.412	445.132
0.000395125	722.232	780.994	841.456
0.00197311	868.215	881.197	878.199
0.00289793	786.608	799.811	850.38
6.36377e-05	688.28	900.938	878.532
0.00639254	824.006	858.336	904.905
0.00086858	555.966	641.951	626.63
0.000258381	635.262	784.399	731.6
0.00126178	656.418	656.457	683.268
0.000159116	194.147	508.91	398.126
0.000173515	723.993	888.232	899.689
0.000135009	508.438	532.722	604.477
0.002816	862.806	882.953	923.265
0.00040977	922.448	992.318	981.69
0.000573718	344.155	475.492	562.592
0.000246694	300.644	424.762	325.949
0.00254026	734.446	766.776	808.101
0.000313391	777.471	854.468	901.835
0.00200629	488.122	571.295	606.433
0.000518472	594.501	713.543	687.165
0.00084686	582.411	600.575	637.051
0.00266049	693.214	777.92	712.951
0.000259201	802.162	929.628	983.729
0.00021901	424.124	500.705	540.279
0.00203894	550.157	552.243	611.988
0.00209989	472.887	523.045	504.643
0.00104517	292.979	339.105	372.396
0.000154721	386.432	700.8	736.568
0.000167445	260.847	451.937	310.569
0.000557473	501.325	505.288	565.502
0.000619658	736.973	869.457	817.563
0.000185569	371.043	426.87	470.874
0.00017295	548.964	703.028	790.797
0.000156024	220.422	463.144	460.639
0.00340146	544.084	553.285	612.422
0.00015843	752.689	949.154	909.313
0.0144767	415.613	644.137	612.043
0.00500439	426.71	671.216	696.408
0.00422893	631.421	639.864	657.055
1.60682e-05	256.83	563.281	534.02
0.000916543	488.734	667.543	687.085
0.00022142	612.995	825.676	767.154
0.000593714	722.499	799.209	765.005
0.000255383	319.76	349.112	429.944
0.00344974	419.747	623.289	564.341
0.00018384	504.546	841.916	903.882
0.000246026	727.947	813.912	889.715
0.000903185	906.188	968.98	965.499
0.000711586	510.678	564.061	601.727
0.000395766	608.906	649.776	629.731
0.000199692	456.841	750.664	733.281
0.00011198	314.327	940.091	864.613
0.0142244	179.097	670.05	676.334
0.000163996	609.605	865.877	810.31
0.000534343	701.404	825.272	895.953
0.000164603	488.274	581.723	689.853
6.53335e-07	160.467	914.389	741.062
0.00154373	555.659	563.422	635.339
0.00024503	283.451	475.714	511.427
0.00426485	557.605	605.754	626.595
6.13579e-06	181.475	354.876	357.819
0.000211127	496.333	716.844	767.396
0.000148308	598.403	661.2	682.905
0.0014291	624.758	625.768	690.215
0.000249633	532.177	608.209	682.856
0.0014126	902.723	903.161	943.095
0.000297846	264.956	298.43	418.205
0.000135269	454.572	604.867	505.394
0.000224537	443.901	618.996	553.698
0.00238579	659.078	678.39	696.278
0.00224303	852.58	974.596	886.09
0.00564213	316.629	317.68	342.354
1.87701e-05	316.752	477.266	435.791
0.000392434	373.412	892.169	908.731
0.000257113	268.014	548.742	542.489
0.000327973	765.9	841.525	872.123
0.00458705	586.672	932.979	937.489
0.000811963	709.363	723.358	749.42
0.000447658	446.366	870.013	809.072
0.00241346	644.208	840.542	836.753
0.000647817	508.897	522.219	548.742
0.00680193	369.898	369.909	417.022
0.018992	624.962	661.794	638.766
9.60591e-05	534.308	573.123	639.201
0.000256014	630.452	775.052	734.227
0.00610426	821.598	846.64	861.067
0.000831054	423.046	472.96	551.692
6.9261e-05	574.179	876.272	849.18
0.000178076	398.51	618.112	616.051
0.000154078	284.791	584.474	528.615
0.000270703	473.891	526.097	564.297
0.000854378	654.344	739.094	654.966
0.0347449	858.897	859.669	890.817
0.000748924	569.717	603.518	663.816
0.000108352	450.658	555.51	568.181
0.000497992	730.56	740.165	807.766
0.000881881	672.447	937.855	941.324
0.00335018	542.114	542.636	608.22
0.000234242	284.452	359.137	415.505
0.000341552	364.256	725.676	727.572
0.000682022	383.461	620.415	676.428
0.000238034	272.572	422.894	317.363
0.00320286	589.91	590.873	665.447
9.35918e-05	361.495	609.307	646.255
0.00480842	944.114	944.709	972.678
0.000294368	465.952	685.019	693.529
0.00500556	675.244	680.342	733.446
0.000182558	254.864	342.235	373.728
0.000358066	514.774	747.509	741.095
0.000198916	636.314	728.813	671.366
0.000491139	382.265	406.268	441.639
6.57284e-05	494.118	560.707	574.2
0.000223673	439.721	527.227	531.39
0.0061758	762.387	781.823	797.778
0.000259649	681.838	857.419	810.944
0.000505675	889.752	923.881	976.84
0.0015091	413.289	622.432	548.677
0.000912944	871.856	873.4	932.505
0.00361544	553.913	792.962	821.625
0.000228471	378.043	476.13	470.955
0.000722201	716.503	784.383	831.35
0.000323001	792.702	896.522	863.541
0.00217442	671.71	731.121	734.555
0.0197187	727.929	730.458	749.769
0.000320707	257.087	504.826	570.069
0.00235659	839.855	848.808	894.569
0.000203369	448.777	559.767	636.169
0.000290831	569.037	654.915	721.48
0.000683115	425.751	468.293	468.659
8.95879e-05	375.11	574.786	494.576
0.000255866	720.925	816.378	798.658
0.00269968	594.319	628.263	615.103
0.000210507	682.851	705.107	781.176
0.00250851	432.449	432.457	504.46
0.0325215	540.358	540.721	550.558
0.00492666	946.043	981.731	988.734
0.000123821	403.361	484.92	528.794
0.000152144	276.743	471.465	346.7
0.00410422	129.551	442.913	527.788
0.000987189	392.169	834.524	764.309
6.17865e-05	424.177	526.665	588.136
0.00103443	866.486	898.286	925.923
0.000383775	525.927	607.583	626.088
0.00168088	938.065	972.113	971.239
0.000208561	535.141	652.606	663.208
4.95632e-05	207.623	618.015	674.334
0.00191002	92.7691	101.942	162.252
0.00147489	538.039	664.79	661.454
0.000696339	341.472	348.525	419.957
0.000257271	521.847	792.2	815.559
0.00103299	538.714	589.926	557.097
0.000292711	594.72	675.381	685.773
8.47441e-05	477.664	659.182	547.989
0.00199728	908.22	910.809	949.328
0.0005154	616.095	626.54	686.309
8.15175e-05	604.272	661.653	698.137
0.000491716	591.701	648.777	652.706
0.000276783	847.585	877.352	973.526
0.00358545	707.092	771.282	733.502
0.00104017	378.889	538.652	467.19
0.000222251	284.086	324.967	388.693
0.0002361	712.518	869.68	873.634
0.00037264	544.152	645.354	628.798
1.51898e-05	182.79	463.235	505.04
0.00133196	511.893	512.418	576.005
0.000135071	256.242	601.771	476.529
0.000153949	691.416	730.56	748.936
0.00015355	270.755	492.821	559.297
0.000668972	440.513	516.701	630.871
0.000174071	320.063	375.2	430.784
5.73744e-05	187.604	555.79	555.144
0.0030448	801.749	842.982	866.062
0.000485216	684.185	870.467	820.891
0.00411986	437.034	444.964	471.324
0.000703759	517.528	664.304	535.962
0.00127044	682.707	885.947	883.503
0.00066468	251.954	465.996	393.939
0.000344863	387.051	441.956	427.807
9.41214e-05	555.91	657.935	685.455
0.000960342	311.494	618.326	507.57
0.000208526	676.766	779.798	727.009
9.65135e-05	281.991	408.58	471.928
0.00161715	838.134	862.733	866.54
0.00322089	415.62	877.47	852.615
0.0152364	523.599	605.969	600.827
0.00149517	308.227	352.09	403.377
0.000467246	727.768	916.412	821.52
0.0348943	170.832	847.975	786.398
0.00116017	282.769	405.818	295.792
8.74981e-05	577.073	684.413	742.016
0.000258579	729.607	912.404	925.892
0.001924	215.649	497.237	565.35
0.000151378	302.808	503.451	376.701
0.000584983	869.43	991.427	991.808
0.000293858	757.632	795.298	846.496
0.0001657	631.532	737.203	835.238
0.000772217	523.971	623.967	581.916
0.000613347	465.843	590.23	497.998
0.000402037	691.644	906.391	974.469
